run_key,execution_id,run_id,kind,parameters,duration_seconds,temperature,fundamental_weight,market_weight,place_market_weight,incremental_pseudo_r2,second_place_exponent,third_place_exponent,validation_race_log_loss,validation_race_brier,validation_ece,validation_top_pick_win_rate,validation_winner_top3_rate,validation_mean_winner_rank,validation_pseudo_r2,test_fundamental_race_log_loss,test_fundamental_race_brier,test_fundamental_ece,test_fundamental_top_pick_win_rate,test_fundamental_winner_top3_rate,test_fundamental_mean_winner_rank,test_fundamental_pseudo_r2,test_blended_race_log_loss,test_blended_race_brier,test_blended_ece,test_blended_top_pick_win_rate,test_blended_winner_top3_rate,test_blended_mean_winner_rank,test_blended_pseudo_r2,pool_fundamental_win_races,pool_fundamental_win_hits,pool_fundamental_win_hit_rate,pool_fundamental_win_mean_top_probability,pool_fundamental_win_calibration_gap,pool_fundamental_place_races,pool_fundamental_place_hits,pool_fundamental_place_hit_rate,pool_fundamental_place_mean_top_probability,pool_fundamental_place_calibration_gap,pool_fundamental_qin_races,pool_fundamental_qin_hits,pool_fundamental_qin_hit_rate,pool_fundamental_qin_mean_top_probability,pool_fundamental_qin_calibration_gap,pool_fundamental_qpl_races,pool_fundamental_qpl_hits,pool_fundamental_qpl_hit_rate,pool_fundamental_qpl_mean_top_probability,pool_fundamental_qpl_calibration_gap,pool_fundamental_tri_races,pool_fundamental_tri_hits,pool_fundamental_tri_hit_rate,pool_fundamental_tri_mean_top_probability,pool_fundamental_tri_calibration_gap,pool_fundamental_tierce_races,pool_fundamental_tierce_hits,pool_fundamental_tierce_hit_rate,pool_fundamental_tierce_mean_top_probability,pool_fundamental_tierce_calibration_gap,pool_fundamental_first4_races,pool_fundamental_first4_hits,pool_fundamental_first4_hit_rate,pool_fundamental_first4_mean_top_probability,pool_fundamental_first4_calibration_gap,pool_fundamental_quartet_races,pool_fundamental_quartet_hits,pool_fundamental_quartet_hit_rate,pool_fundamental_quartet_mean_top_probability,pool_fundamental_quartet_calibration_gap,pool_combined_win_races,pool_combined_win_hits,pool_combined_win_hit_rate,pool_combined_win_mean_top_probability,pool_combined_win_calibration_gap,pool_combined_place_races,pool_combined_place_hits,pool_combined_place_hit_rate,pool_combined_place_mean_top_probability,pool_combined_place_calibration_gap,pool_combined_qin_races,pool_combined_qin_hits,pool_combined_qin_hit_rate,pool_combined_qin_mean_top_probability,pool_combined_qin_calibration_gap,pool_combined_qpl_races,pool_combined_qpl_hits,pool_combined_qpl_hit_rate,pool_combined_qpl_mean_top_probability,pool_combined_qpl_calibration_gap,pool_combined_tri_races,pool_combined_tri_hits,pool_combined_tri_hit_rate,pool_combined_tri_mean_top_probability,pool_combined_tri_calibration_gap,pool_combined_tierce_races,pool_combined_tierce_hits,pool_combined_tierce_hit_rate,pool_combined_tierce_mean_top_probability,pool_combined_tierce_calibration_gap,pool_combined_first4_races,pool_combined_first4_hits,pool_combined_first4_hit_rate,pool_combined_first4_mean_top_probability,pool_combined_first4_calibration_gap,pool_combined_quartet_races,pool_combined_quartet_hits,pool_combined_quartet_hit_rate,pool_combined_quartet_mean_top_probability,pool_combined_quartet_calibration_gap
2026-07-25T17:42:55.785163+00:00|baseline-v1|boost-lr006-leaf63,2026-07-25T17:42:55.785163+00:00,boost-lr006-leaf63,boosted,"{""learning_rate"": 0.06, ""max_leaf_nodes"": 63}",44.2435,0.9610101880890374,0.0,1.0714182339070464,0.0,0.000614037461661221,0.8183957933193894,0.7277394259351531,2.2472990877490644,0.869796586052861,0.0003983279350206483,0.21553281155930162,0.49789283564118003,4.362131246237206,0.0965857362481356,2.272579645715902,0.8743508058954849,0.0020249166232576663,0.21733895243829018,0.4855508729680915,4.448223961468995,0.08323978018781353,2.0119328223033603,0.8136247286489885,0.0020308169563280493,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838489119656565,3322,722,0.21733895243829018,0.22221164685953426,-0.004872694421244078,3322,1649,0.4963877182420229,0.5114345060689042,-0.015046787826881292,3322,230,0.06923540036122817,0.07506011102653747,-0.005824710665309291,3322,534,0.16074653822998194,0.17822914532707898,-0.017482607097097036,3322,120,0.036122817579771226,0.03539593171797966,0.0007268858617915652,3322,28,0.008428657435279952,0.007275661908256843,0.0011529955270231087,3322,62,0.018663455749548464,0.02383221555849848,-0.0051687598089500165,3322,4,0.0012040939193257074,0.0015009504878592764,-0.00029685656853356904,3322,1026,0.30885009030704397,0.31373649554946936,-0.004886405242425396,3322,2056,0.6189042745334136,0.6451709237587565,-0.026266649225342942,3322,437,0.13154726068633354,0.13223433086238714,-0.0006870701760536002,3322,906,0.2727272727272727,0.285709574239524,-0.01298230151225127,3322,253,0.076158940397351,0.07133257978514478,0.004826360612206218,3322,72,0.021673690547862733,0.016981936093760815,0.004691754454101919,3322,149,0.0448524984948826,0.05212567849151577,-0.0072731799966331695,3322,14,0.004214328717639976,0.004215234703437711,-9.059857977349386e-07
2026-07-25T17:42:55.785163+00:00|baseline-v1|boost-lr010-leaf15,2026-07-25T17:42:55.785163+00:00,boost-lr010-leaf15,boosted,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",28.8437,0.8947288170563195,0.0,1.0714426442479672,0.0,0.0006140205454315817,0.8256808323158107,0.7320570096826488,2.233713557280052,0.8665365382613522,0.002160682675328022,0.21733895243829018,0.5033112582781457,4.318482841661649,0.10204711968091884,2.2619273436474856,0.8718724808457754,0.0012998692447907575,0.22245635159542446,0.4921733895243829,4.407886815171583,0.08753692629847076,2.011932864237422,0.8136247638264632,0.0020303409436617714,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.188384874280336,3322,739,0.22245635159542446,0.22764636610067995,-0.005190014505255497,3322,1654,0.49789283564118003,0.521438036777317,-0.023545201136137006,3322,256,0.07706201083684527,0.07878466001684373,-0.0017226491799984534,3322,555,0.1670680313064419,0.1857928787445299,-0.018724847438088,3322,108,0.0325105358217941,0.037608816925026704,-0.005098281103232606,3322,26,0.007826610475617099,0.007783580649776629,4.302982584046978e-05,3322,70,0.02107164358819988,0.0255329397342814,-0.004461296146081522,3322,7,0.002107164358819988,0.001617556927804432,0.0004896074310155559,3322,1026,0.30885009030704397,0.3137424277767378,-0.004892337469693808,3322,2056,0.6189042745334136,0.6467564170393708,-0.027852142505957245,3322,437,0.13154726068633354,0.13313133284952658,-0.0015840721631930343,3322,906,0.2727272727272727,0.287309901297918,-0.014582628570645295,3322,253,0.076158940397351,0.07196480195106147,0.004194138446289519,3322,72,0.021673690547862733,0.017141071103516075,0.004532619444346658,3322,149,0.0448524984948826,0.05264734747867004,-0.0077948489837874405,3322,14,0.004214328717639976,0.004265780004848872,-5.1451287208895656e-05
2026-07-25T17:42:55.785163+00:00|baseline-v1|boost-lr010-leaf31,2026-07-25T17:42:55.785163+00:00,boost-lr010-leaf31,boosted,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",33.1393,0.9742982374728975,0.00045475037994273176,1.071214236129672,0.0,0.0006139786584451468,0.8293171284897619,0.7210815765345214,2.2469756567794383,0.8689722551957333,0.0021748672256127867,0.2188440698374473,0.49307645996387717,4.368753762793498,0.09671575550231148,2.2800421770659933,0.8755421215191997,0.0027429964094877984,0.22275737507525586,0.4789283564118001,4.5105358217941,0.08022938981766192,2.0119329680721116,0.813624153021097,0.0019908091120031477,0.30885009030704397,0.6180012040939193,3.522576760987357,0.18838483239334958,3322,740,0.22275737507525586,0.21980757936153528,0.0029497957137205877,3322,1661,0.5,0.5082671619200007,-0.008267161920000654,3322,240,0.07224563515954245,0.07494384907851069,-0.0026982139189682397,3322,527,0.15863937387116195,0.17703523780206284,-0.018395863930900896,3322,119,0.0358217940999398,0.035147047842086554,0.0006747462578532426,3322,29,0.008729680915111379,0.007211146099286634,0.0015185348158247448,3322,75,0.022576760987357013,0.02372848019400819,-0.0011517192066511778,3322,3,0.0009030704394942806,0.0014891978284493463,-0.0005861273889550657,3322,1026,0.30885009030704397,0.31373850612190946,-0.004888415814865488,3322,2049,0.6167971101745936,0.6456877692635429,-0.028890659088949278,3322,435,0.13094521372667067,0.13357392751971267,-0.002628713793041998,3322,906,0.2727272727272727,0.2861115714315438,-0.013384298704271103,3322,256,0.07706201083684527,0.07139578049275307,0.005666230344092207,3322,70,0.02107164358819988,0.01704800553472915,0.004023638053470727,3322,148,0.044551475015051176,0.051856516520327814,-0.007305041505276638,3322,13,0.0039133052378085495,0.0042127116283700965,-0.00029940639056154697
2026-07-25T17:42:55.785163+00:00|baseline-v1|boost-lr010-leaf63,2026-07-25T17:42:55.785163+00:00,boost-lr010-leaf63,boosted,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 63}",39.6845,1.071332956545113,0.020133349823962,1.0623741608203288,0.0,0.0006071116597270443,0.809486443182769,0.7100602079586218,2.258821988304179,0.8712912213179824,0.0018862719263832537,0.21763997591812162,0.4864539434075858,4.432871763997592,0.09195353006871188,2.295405098612471,0.8791896541440521,0.004046606572767954,0.21041541240216738,0.46688741721854304,4.5626128838049365,0.07403197651227711,2.0119499908455443,0.8136412918884671,0.002186008646748508,0.3094521372667068,0.6177001806140879,3.5237808549066827,0.18837796539463147,3322,699,0.21041541240216738,0.21627993608591992,-0.005864523683752537,3322,1598,0.4810355207706201,0.5002746851176002,-0.019239164346980087,3322,229,0.06893437688139675,0.07260814900998626,-0.003673772128589506,3322,520,0.15653220951234195,0.172549559366228,-0.01601734985388606,3322,96,0.028898254063816978,0.03428708110941334,-0.005388827045596359,3322,23,0.006923540036122818,0.0069849538186499294,-6.141378252711143e-05,3322,44,0.013245033112582781,0.02322074030090273,-0.009975707188319949,3322,3,0.0009030704394942806,0.0014496528805027784,-0.0005465824410084978,3322,1028,0.3094521372667068,0.3136711322120583,-0.004218994945351495,3322,2051,0.6173991571342565,0.641399117869132,-0.023999960734875425,3322,437,0.13154726068633354,0.1311036893022453,0.00044357138408823715,3322,909,0.273630343166767,0.28182794860952237,-0.008197605442755385,3322,255,0.07676098735701385,0.06972899508871475,0.007031992268299106,3322,70,0.02107164358819988,0.016622254870088997,0.004449388718110882,3322,152,0.045755568934376885,0.05050237222715696,-0.004746803292780072,3322,14,0.004214328717639976,0.004079520372158274,0.00013480834548170156
2026-07-25T17:42:55.785163+00:00|baseline-v1|boost-lr006-leaf31-l2zero,2026-07-25T17:42:55.785163+00:00,boost-lr006-leaf31-l2zero,boosted,"{""l2_regularization"": 0.0, ""learning_rate"": 0.06, ""max_leaf_nodes"": 31}",35.2059,0.9120472689388125,0.0,1.0714196300940482,0.0,0.0006140364982071267,0.8224438557311318,0.7333998400878304,2.2408849507011137,0.8676910225769332,0.0013161354665395823,0.21914509331727874,0.5030102347983143,4.329319686935581,0.09916421942839715,2.264749673327588,0.8730781478767506,0.0024308978891357,0.22245635159542446,0.48705599036724867,4.417820590006021,0.08639839652998027,2.0119328246916908,0.8136247306580195,0.002030789729627534,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838489023311156,3322,739,0.22245635159542446,0.2231238801529201,-0.0006675285574956336,3322,1650,0.4966887417218543,0.5142507950645193,-0.01756205334266503,3322,254,0.07645996387718242,0.07600587470218077,0.0004540891750016429,3322,550,0.16556291390728478,0.18070615620221406,-0.015143242294929277,3322,108,0.0325105358217941,0.03609121783055645,-0.0035806820087623537,3322,25,0.007525586995785672,0.007377815854776714,0.00014777114100895765,3322,79,0.023780854906682723,0.02431641535503288,-0.0005355604483501565,3322,5,0.0015051173991571343,0.0015106357473693426,-5.518348212208346e-06,3322,1026,0.30885009030704397,0.31373683485283926,-0.004886744545795296,3322,2056,0.6189042745334136,0.6465094521236455,-0.027605177590231955,3322,437,0.13154726068633354,0.13273071451614926,-0.0011834538298157171,3322,906,0.2727272727272727,0.2870892834199946,-0.014362010692721916,3322,253,0.076158940397351,0.0719006141217465,0.00425832627560449,3322,72,0.021673690547862733,0.01711229519714714,0.004561395350715595,3322,149,0.0448524984948826,0.0526746910982224,-0.0078221926033398,3322,14,0.004214328717639976,0.0042625070993773505,-4.817838173737463e-05
2026-07-25T17:42:55.785163+00:00|baseline-v1|boost-lr006-leaf31-l2three,2026-07-25T17:42:55.785163+00:00,boost-lr006-leaf31-l2three,boosted,"{""l2_regularization"": 3.0, ""learning_rate"": 0.06, ""max_leaf_nodes"": 31}",36.6647,0.8933206056457088,0.0,1.0714315529374427,0.0,0.0006140282504765171,0.8226230249767038,0.7333062541300188,2.2312927582569593,0.8656557831795204,0.0030109072166305726,0.21733895243829018,0.5018061408789886,4.316977724262492,0.10302028092103166,2.252229133825447,0.8697183012983755,0.0008002272231702813,0.22817579771222155,0.49729078868151716,4.355508729680915,0.09144919092910642,2.0119328451371947,0.8136247478291114,0.0020305572272751294,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838488198538095,3322,758,0.22817579771222155,0.22840116400951802,-0.00022536629729646984,3322,1681,0.5060204695966285,0.5220132414219992,-0.015992771825370733,3322,266,0.08007224563515954,0.07857567567278309,0.0014965699623764456,3322,565,0.17007826610475618,0.18554400920010142,-0.015465743095345236,3322,106,0.03190848886213125,0.03721410973559341,-0.005305620873462161,3322,27,0.008127633955448525,0.0076890531853729665,0.00043858077007555805,3322,69,0.020770620108368453,0.024933003817450505,-0.004162383709082052,3322,5,0.0015051173991571343,0.001568110548327308,-6.299314917017373e-05,3322,1026,0.30885009030704397,0.31373973235685987,-0.004889642049815901,3322,2056,0.6189042745334136,0.6465237401682973,-0.02761946563488371,3322,437,0.13154726068633354,0.1327546393243773,-0.0012073786380437657,3322,906,0.2727272727272727,0.2871016550716722,-0.014374382344399472,3322,253,0.076158940397351,0.07190404734502943,0.0042548930523215595,3322,72,0.021673690547862733,0.01711398568200258,0.004559704865860152,3322,149,0.0448524984948826,0.05267257151900243,-0.007820073024119835,3322,14,0.004214328717639976,0.004262678841414461,-4.835012377448541e-05
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-logit-c005-balanced,2026-07-25T18:04:36.821855+00:00,benter-logit-c005-balanced,logit,"{""C"": 0.05, ""class_weight"": ""balanced""}",13.6159,0.8649089643625502,0.02069998358146287,1.0661384627463577,0.0,0.000521966379804395,0.8564873979636936,0.7529233696826471,2.347252355335091,0.8917217548403558,0.005774685646210059,0.15954244431065623,0.43076459963877184,4.711619506321493,0.05640452132303708,2.30863416641752,0.8799089280287569,0.011997746585125816,0.21372667068031306,0.5024081878386514,4.391029500301023,0.06869536129981169,2.012161059591656,0.8137119604860426,0.0021872894303118953,0.3082480433473811,0.6177001806140879,3.5298013245033113,0.18829282011470883,3322,710,0.21372667068031306,0.1643600650429412,0.04936660563737186,3322,1619,0.4873570138470801,0.42261515951822615,0.06474185432885393,3322,275,0.08278145695364239,0.05092941701927689,0.0318520399343655,3322,594,0.17880794701986755,0.1301564916584827,0.04865145536138485,3322,124,0.03732691149909693,0.023997910844238475,0.013329000654858453,3322,29,0.008729680915111379,0.0044228820422019125,0.004306798872909467,3322,81,0.024382901866345574,0.01730921027927184,0.007073691587073733,3322,4,0.0012040939193257074,0.0009076222845014029,0.00029647163482430453,3322,1024,0.3082480433473811,0.3140865215468875,-0.005838478199506392,3322,2049,0.6167971101745936,0.6543436010595229,-0.03754649088492934,3322,435,0.13094521372667067,0.13722947430546495,-0.006284260578794276,3322,907,0.27302829620710417,0.2950499396624755,-0.02202164345537133,3322,256,0.07706201083684527,0.07511455307805347,0.0019474577587918068,3322,68,0.020469596628537028,0.0179249858301774,0.0025446107983596276,3322,152,0.045755568934376885,0.05533262239116184,-0.009577053456784952,3322,13,0.0039133052378085495,0.004521967646882279,-0.0006086624090737291
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-logit-c010-balanced,2026-07-25T18:04:36.821855+00:00,benter-logit-c010-balanced,logit,"{""C"": 0.1, ""class_weight"": ""balanced""}",13.4737,0.8657763901647101,0.020470893115250095,1.0661384550148951,0.0,0.0005237730261398177,0.8555689144400208,0.7517253884399487,2.3462614823556662,0.8913353533848944,0.005850372823352292,0.16014449127031907,0.4328717639975918,4.70048163756773,0.05680285227420345,2.3094815698538342,0.8799298828146906,0.011857150458799945,0.21342564720048163,0.5024081878386514,4.388621312462372,0.06835351816044821,2.0121565810512476,0.8137113281202285,0.002138553673347785,0.3082480433473811,0.6177001806140879,3.5301023479831426,0.18829462676104425,3322,709,0.21342564720048163,0.16483123380511994,0.04859441339536169,3322,1614,0.4858518964479229,0.42339471532579254,0.06245718112213039,3322,274,0.08248043347381095,0.051167362740030496,0.03131307073378046,3322,594,0.17880794701986755,0.13064282135179742,0.04816512566807013,3322,122,0.03672486453943408,0.024141573578565608,0.012583290960868469,3322,30,0.009030704394942806,0.004453135126776009,0.004577569268166797,3322,80,0.024081878386514148,0.017429770430688017,0.006652107955826131,3322,6,0.001806140878988561,0.0009155089011268003,0.0008906319778617608,3322,1024,0.3082480433473811,0.3140742254400926,-0.005826182092711518,3322,2049,0.6167971101745936,0.6540384840477028,-0.03724137387310922,3322,435,0.13094521372667067,0.13710765290901994,-0.006162439182349266,3322,908,0.2733293196869356,0.29473345074198315,-0.02140413105504757,3322,256,0.07706201083684527,0.0749830531232912,0.0020789577135540693,3322,68,0.020469596628537028,0.017894084976051466,0.002575511652485561,3322,152,0.045755568934376885,0.055206497151040465,-0.00945092821666358,3322,13,0.0039133052378085495,0.004510767511620831,-0.0005974622738122819
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-logit-c050-balanced,2026-07-25T18:04:36.821855+00:00,benter-logit-c050-balanced,logit,"{""C"": 0.5, ""class_weight"": ""balanced""}",18.334,0.8488865237615717,0.01986668617259465,1.0662055587311596,0.0,0.0005260400236175578,0.8536328913186775,0.7492916474943204,2.3446061110933014,0.8907839385349918,0.006032193048290789,0.16225165562913907,0.43648404575556893,4.687236604455148,0.05746831154412335,2.3099572235600436,0.8798217167748932,0.01146612303627358,0.2143287176399759,0.5012040939193257,4.391330523780855,0.06816163912242135,2.0121509613349757,0.8137102480169695,0.0022048657844769472,0.3082480433473811,0.6177001806140879,3.530403371462974,0.188296893758522,3322,712,0.2143287176399759,0.16546658218790966,0.04886213545206625,3322,1617,0.4867549668874172,0.4244148979492367,0.062340068938180504,3322,273,0.08217940999397953,0.051503202454134187,0.030676207539845346,3322,592,0.1782059000602047,0.13133875713002358,0.04686714293018113,3322,125,0.03762793497892836,0.02434777994093794,0.013280155037990418,3322,32,0.00963275135460566,0.004496099446455099,0.00513665190815056,3322,79,0.023780854906682723,0.017606269862251188,0.006174585044431535,3322,6,0.001806140878988561,0.0009276396015775783,0.0008785012774109828,3322,1024,0.3082480433473811,0.3140553896810567,-0.005807346333675578,3322,2049,0.6167971101745936,0.6534174982908166,-0.036620388116223035,3322,435,0.13094521372667067,0.1368559929474455,-0.00591077922077482,3322,907,0.27302829620710417,0.29408978114232665,-0.021061484935222474,3322,256,0.07706201083684527,0.07471480712708367,0.0023472037097616028,3322,68,0.020469596628537028,0.01783090277547462,0.0026386938530624064,3322,152,0.045755568934376885,0.05495120190228729,-0.009195632967910407,3322,13,0.0039133052378085495,0.004487989129785388,-0.0005746838919768382
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-logit-c100-balanced,2026-07-25T18:04:36.821855+00:00,benter-logit-c100-balanced,logit,"{""C"": 1.0, ""class_weight"": ""balanced""}",16.954,0.8726467188158236,0.021383350097375155,1.066069798364299,0.0,0.0005221207726122667,0.8563496081628358,0.7530900349788334,2.3498943107234394,0.8920886895826055,0.005690955829983915,0.15773630343166767,0.4292594822396147,4.72576760987357,0.055342455221092046,2.3103623956243617,0.8802782734727542,0.012227715302594498,0.21553281155930162,0.5006020469596628,4.391631547260686,0.06799819242806848,2.012160676863495,0.8137145594256989,0.002146436112245787,0.3082480433473811,0.6177001806140879,3.5301023479831426,0.1882929745075167,3322,716,0.21553281155930162,0.16253611955558817,0.05299669200371346,3322,1619,0.4873570138470801,0.4191268304483258,0.06823018339875425,3322,271,0.08157736303431667,0.05002774733992298,0.03154961569439369,3322,591,0.17790487658037327,0.12816382852604333,0.04974104805432994,3322,123,0.037025888019265506,0.023499508230331444,0.013526379788934062,3322,30,0.009030704394942806,0.004320104925681208,0.0047105994692615985,3322,80,0.024081878386514148,0.0169398008370404,0.007142077549473748,3322,6,0.001806140878988561,0.0008845487842065432,0.0009215920947820179,3322,1024,0.3082480433473811,0.31408957261629006,-0.005841529268908963,3322,2049,0.6167971101745936,0.6543561656755038,-0.03755905550091021,3322,435,0.13094521372667067,0.1372179873987249,-0.006272773672054227,3322,908,0.2733293196869356,0.2950681228717138,-0.02173880318477822,3322,256,0.07706201083684527,0.07512615314786479,0.001935857688980483,3322,68,0.020469596628537028,0.0179269297260673,0.0025426669024697264,3322,152,0.045755568934376885,0.055348589041214764,-0.00959302010683788,3322,13,0.0039133052378085495,0.004523064352383535,-0.0006097591145749854
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-logit-c200-balanced,2026-07-25T18:04:36.821855+00:00,benter-logit-c200-balanced,logit,"{""C"": 2.0, ""class_weight"": ""balanced""}",19.5662,0.8446096249311195,0.019109740366574732,1.066378646746412,0.0,0.000527565986166767,0.8537244259394791,0.749120566108236,2.344163431122953,0.8906718658333306,0.005936480207686369,0.16074653822998194,0.4361830222757375,4.684527393136665,0.057646268898206676,2.3101934678099165,0.879770351065792,0.01119065081419615,0.2164358819987959,0.5,4.391330523780855,0.06806633802665962,2.0121471785885667,0.813708510668384,0.0021961556216916677,0.3082480433473811,0.6177001806140879,3.5298013245033113,0.1882984197210712,3322,719,0.2164358819987959,0.16582258682643716,0.05061329517235874,3322,1620,0.4876580373269115,0.4251414349717336,0.06251660235517786,3322,275,0.08278145695364239,0.05170942033046218,0.031072036623180213,3322,594,0.17880794701986755,0.131803715069895,0.04700423194997255,3322,124,0.03732691149909693,0.024479876766344947,0.01284703473275198,3322,31,0.009331727874774232,0.004522045193369412,0.00480968268140482,3322,79,0.023780854906682723,0.01771235668755321,0.006068498219129512,3322,6,0.001806140878988561,0.0009340158454213523,0.0008721250335672088,3322,1024,0.3082480433473811,0.3140453628772131,-0.005797319529831979,3322,2049,0.6167971101745936,0.6533885125220897,-0.03659140234749614,3322,435,0.13094521372667067,0.13685779440160706,-0.005912580674936385,3322,907,0.27302829620710417,0.2940574970189419,-0.021029200811837734,3322,256,0.07706201083684527,0.07469851827700245,0.0023634925598428197,3322,68,0.020469596628537028,0.017827689121193535,0.0026419075073434925,3322,152,0.045755568934376885,0.05493153638722275,-0.009175967452845865,3322,13,0.0039133052378085495,0.0044865155045644926,-0.0005732102667559431
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-logit-c050-unweighted,2026-07-25T18:04:36.821855+00:00,benter-logit-c050-unweighted,logit,"{""C"": 0.5, ""class_weight"": null}",10.1582,1.4929548334876233,0.006041850718851945,1.0695657639135219,0.0,0.0005884363757303612,0.8608290544433496,0.7695641643420814,2.330929560647057,0.8860456436311303,0.004969660985961176,0.18362432269717038,0.4674894641782059,4.526490066225166,0.06296628500898815,2.320072904138664,0.8801586664940705,0.012792759387150373,0.21944611679711018,0.5027092113184829,4.381396748946417,0.06408096649636497,2.011996285470214,0.8136480243093679,0.0019323180347522511,0.3085490668272125,0.6177001806140879,3.52950030102348,0.1883592901106348,3322,729,0.21944611679711018,0.17490358002420897,0.04454253677290121,3322,1637,0.49277543648404576,0.4396830135611778,0.05309242292286798,3322,267,0.08037326911499097,0.05343752293521352,0.026935746179777453,3322,591,0.17790487658037327,0.13505220372917365,0.04285267285119962,3322,116,0.034918723660445516,0.02428710254773966,0.010631621112705856,3322,31,0.009331727874774232,0.004634308344034446,0.004697419530739786,3322,78,0.023479831426851294,0.0168131909550356,0.006666640471815692,3322,5,0.0015051173991571343,0.0009295108526313877,0.0005756065465257465,3322,1025,0.3085490668272125,0.31379658101341473,-0.005247514186202229,3322,2050,0.617098133654425,0.656734634418084,-0.03963650076365899,3322,435,0.13094521372667067,0.13748762854245525,-0.006542414815784575,3322,906,0.2727272727272727,0.2976099028923016,-0.024882630165028896,3322,255,0.07676098735701385,0.07621392545309526,0.0005470619039185942,3322,69,0.020770620108368453,0.018149506528465142,0.0026211135799033107,3322,152,0.045755568934376885,0.056593517347848524,-0.010837948413471639,3322,14,0.004214328717639976,0.004621462960628247,-0.00040713424298827097
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr003-leaf15,2026-07-25T18:04:36.821855+00:00,benter-boost-lr003-leaf15,boosted,"{""learning_rate"": 0.03, ""max_leaf_nodes"": 15}",31.7989,0.8346056692435476,0.0,1.0714255921405065,0.0,0.0006140323784393775,0.8580426117037463,0.7432619189387772,2.1786808065495102,0.8550408385787186,0.0020371167031129358,0.24292594822396146,0.5427453341360626,4.056291390728477,0.12417028622092308,2.220456443257383,0.8633478242523154,0.0009545543419156661,0.2387116195063215,0.5195665261890428,4.220349187236605,0.10426631654409313,2.011932834904285,0.8136247392411489,0.002030673465799445,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848861133438,3322,793,0.2387116195063215,0.23748701009303164,0.0012246094132898622,3322,1735,0.5222757375075255,0.5428744011585515,-0.020598663651025917,3322,302,0.09090909090909091,0.08702548487082541,0.0038836060382654997,3322,667,0.2007826610475617,0.20181786406355237,-0.0010352030159906656,3322,134,0.0403371462974112,0.042254057603062896,-0.0019169113056516987,3322,32,0.00963275135460566,0.00880599965720494,0.0008267516974007193,3322,92,0.027694160144491272,0.028932176626541795,-0.0012380164820505225,3322,9,0.0027092113184828417,0.00185830436236821,0.0008509069561146317,3322,1026,0.30885009030704397,0.3137382837572377,-0.004888193450193756,3322,2056,0.6189042745334136,0.6526040988030936,-0.03369982426967999,3322,437,0.13154726068633354,0.1370983676205995,-0.0055511069342659425,3322,906,0.2727272727272727,0.2931660240600634,-0.020438751332790717,3322,253,0.076158940397351,0.07423277008117332,0.0019261703161776722,3322,72,0.021673690547862733,0.017745457213903828,0.003928233333958905,3322,149,0.0448524984948826,0.05432562680123784,-0.009473128306355244,3322,14,0.004214328717639976,0.004444457564014475,-0.00023012884637449871
