ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
91,부경,2010-01-08,한,암,,55,김재섭,김규성,473
92,부경,2010-01-08,한,암,,57,김성현,남석우,452
93,부경,2010-01-08,한,암,,57,조용배,김무현,445
94,부경,2010-01-08,한,암,,58,김영관,김경태,464
95,부경,2010-01-08,한,암,,52,김병학,문경숙,478
96,부경,2010-01-08,호,암,,54,유충열,강용익,475
97,부경,2010-01-08,한,암,,52,이상영,정형철,446
98,부경,2010-01-08,한,암,,50,김창옥,곽종수,424
99,부경,2010-01-08,미,암,,50,이상영,김영구,475
100,부경,2010-01-08,미,암,,54,민장기,조영석,463
101,부경,2010-01-08,미,암,,53,유병복,정시홍,482
102,부경,2010-01-08,미,암,,52,최기홍,문영진,470
103,부경,2010-01-08,뉴,암,,54,임금만,고석상,459
104,부경,2010-01-08,한,암,,54,강병은,양정두,479
105,부경,2010-01-08,한,암,,54,김재섭,홍태수,459
106,부경,2010-01-08,한,암,,50,김남중,양호규,428
107,부경,2010-01-08,한,암,,54,김상석,김정두,485
108,부경,2010-01-08,한,암,,51,임한,임일성,437
109,부경,2010-01-08,한,거,,53,민장기,박성익,461
110,부경,2010-01-08,일,거,,50,한상복,조영자,431
111,부경,2010-01-08,호,거,,50,김길중,김용부,489
112,부경,2010-01-08,미,거,,51,김영관,조옥희,442
113,부경,2010-01-08,뉴,거,,50,양귀선,김병완,501
114,부경,2010-01-08,미,거,,50,민장기,이원재,452
115,부경,2010-01-08,한,거,,52,임금만,소명종합건설,449
116,부경,2010-01-08,한,거,,52,조용배,김종화,438
117,부경,2010-01-08,일,거,,57,장세한,장철웅,495
118,부경,2010-01-08,미,거,,53,김상석,김장겸,483
119,부경,2010-01-08,호,거,,56,조용배,김무현,476
120,부경,2010-01-08,호,거,,57,백광열,전우석,476
121,부경,2010-01-08,뉴,거,,57,하무선,정완모,473
122,부경,2010-01-08,한,거,,55,윤주혁,민우식,449
123,부경,2010-01-10,호,수,,52.5,오문식,김중길,476
124,부경,2010-01-10,한,수,,50,최기홍,김욱수,507
125,부경,2010-01-10,한,수,,50,김창옥,고재완,495
126,부경,2010-01-10,한,수,,50,민장기,허도행,485
127,부경,2010-01-10,한,수,,56,김영관,윤지중,486
128,부경,2010-01-10,한,수,,50,조용배,이성영,455
129,부경,2010-01-10,한,수,,50,김상석,전종섭,459
130,부경,2010-01-10,한,수,,50,백광열,김욱수,477
131,부경,2010-01-10,한,수,,56.5,김영관,박광순,522
132,부경,2010-01-10,한,수,,51,유병복,정영식,520
133,부경,2010-01-10,호,수,,55,오문식,권경준,477
134,부경,2010-01-10,미,암,,53,임금만,최철이,469
135,부경,2010-01-10,호,암,,54,김길중,강용익,428
136,부경,2010-01-10,미,수,,54,강형곤,홍경표,518
137,부경,2010-01-10,한,수,,56,유병복,김호균,436
138,부경,2010-01-10,호,수,,54,김남중,태희종합건설,476
139,부경,2010-01-10,한,수,,54,장세한,황윤하,468
140,부경,2010-01-10,한,암,,52,오문식,정태원,511
141,부경,2010-01-10,한,암,,54,강형곤,이본희,400
142,부경,2010-01-10,한,암,,55,양귀선,이성님,467
143,부경,2010-01-10,한,암,,54,김성현,이광림,445
144,부경,2010-01-10,한,암,,51,고홍석,우만식,474
145,부경,2010-01-10,한,암,,52,양귀선,이영선,479
146,부경,2010-01-10,한,암,,52,강병은,김응수,455
147,부경,2010-01-10,한,암,,52,오문식,정완모,451
148,부경,2010-01-10,한,암,,54,이정표,김중길,511
149,부경,2010-01-10,한,암,,54,임한,임일성,442
150,부경,2010-01-10,한,암,,52,임한,박평양,455
151,부경,2010-01-10,한,암,,53,양귀선,한정협,489
152,부경,2010-01-10,한,암,,54,김성현,백영일,438
153,부경,2010-01-10,한,암,,54,윤주혁,민우식,489
154,부경,2010-01-10,한,암,,53,민장기,이상일,463
155,부경,2010-01-10,한,암,,50,한상복,조영자,454
156,부경,2010-01-10,한,암,,53,김창옥,윤태현,439
157,부경,2010-01-10,한,암,,54,한상복,김영민,463
158,부경,2010-01-10,한,암,,51,유충열,최순자,426
159,부경,2010-01-10,일,암,,50,김병학,김종석,465
160,부경,2010-01-10,일,암,,52,윤주혁,서귀포시축협,480
161,부경,2010-01-10,미,암,,52.5,김길중,장철웅,470
162,부경,2010-01-10,한,암,,50,윤주혁,서귀포시축협,445
163,부경,2010-01-10,호,암,,54,임한,김기명,464
164,부경,2010-01-10,미,암,,53,장세한,안명준,450
165,부경,2010-01-10,미,암,,52,유병복,김진영,475
166,부경,2010-01-10,미,암,,53,강형곤,윤태현,430
167,부경,2010-01-10,호,암,,54,이상영,범한산업,438
168,부경,2010-01-10,한,암,,55,백광열,김욱수,424
169,부경,2010-01-10,한,암,,52,김성현,조영자,457
170,부경,2010-01-10,한,암,,52,한상복,박원선,430
171,부경,2010-01-10,한,암,,52,김재섭,이원재,448
172,부경,2010-01-10,한,거,,50,임금만,고석상,445
173,부경,2010-01-10,한,거,,50,오문식,김수안,511
174,부경,2010-01-10,한,거,,50,김재섭,김규성,501
175,부경,2010-01-10,호,거,,51,김영관,이성희,526
176,부경,2010-01-10,미,거,,53.5,김영관,유영상,490
177,부경,2010-01-10,한,거,,56,장세한,이동좌,459
178,부경,2010-01-10,한,거,,56,김병학,조태만,479
179,부경,2010-01-10,한,거,,54,김재섭,부건영,498
180,부경,2010-01-10,한,거,,54,최기홍,김욱수,476
181,부경,2010-01-10,한,거,,54,최기홍,이남일,454
182,부경,2010-01-10,한,거,,56,이상영,김승범,474
183,부경,2010-01-10,한,거,,53,임금만,김갑수,487
184,부경,2010-01-10,한,거,,53,민장기,양치복,440
185,부경,2010-01-10,미,거,,51,문제복,이동좌,445
186,부경,2010-01-10,호,거,,55,조용배,고정수,412
187,부경,2010-01-10,미,거,,54,최기홍,오헌봉,432
188,부경,2010-01-10,한,수,,54,김영관,박소이,502
189,부경,2010-01-10,한,수,,54,임한,최경환,420
190,부경,2010-01-10,미,수,,55.5,민장기,정진호,452
191,부경,2010-01-10,미,수,,52,김길중,조재섭,456
192,부경,2010-01-10,호,수,,53,유병복,전흥기,452
193,부경,2010-01-10,미,수,,51,유병복,심상순,476
194,부경,2010-01-10,한,수,,56,백광열,이성영,482
195,부경,2010-01-10,한,수,,57,하무선,(주)넓은,406
196,부경,2010-01-10,한,수,,54,방동석,홍순해,463
197,부경,2010-01-10,한,수,,56,김성현,김영구,0
198,부경,2010-01-10,미,수,,56,문제복,홍태수,474
199,부경,2010-01-10,미,수,,54,김창옥,김성수,504
200,부경,2010-01-15,한,거,,50,김상석,전종섭,463
201,부경,2010-01-15,한,거,,50,조용배,김종화,435
202,부경,2010-01-15,미,거,,52,김영관,김상기,540
203,부경,2010-01-15,한,거,,54,김영관,윤지중,474
204,부경,2010-01-15,미,거,,54,김재섭,윤지중,455
205,부경,2010-01-15,미,암,,53,오문식,이원재,439
206,부경,2010-01-15,한,암,,53,김상석,오수석,466
207,부경,2010-01-15,일,암,,54,윤주혁,김봉겸,466
208,부경,2010-01-15,미,암,,50,하무선,정완모,459
209,부경,2010-01-15,미,암,,54,민장기,허도행,464
210,부경,2010-01-15,한,암,,54,한상복,양정두,462
211,부경,2010-01-15,한,수,,56,양귀선,채찬식,453
212,부경,2010-01-15,한,수,,54,울즐리,박선희,509
213,부경,2010-01-15,호,수,,54,김남중,태희종합건설,467
214,부경,2010-01-15,미,수,,53,강병은,신상웅,516
215,부경,2010-01-15,미,수,,56,김재섭,송문관,457
216,부경,2010-01-15,미,수,,53.5,장세한,양의종,464
217,부경,2010-01-15,한,수,,52,최기홍,이남일,476
218,부경,2010-01-15,한,수,,53,하무선,박수영,467
219,부경,2010-01-15,한,암,,54,오문식,전흥기,466
220,부경,2010-01-15,한,암,,54,김창옥,윤태현,461
221,부경,2010-01-15,한,암,,55,김영관,김경태,456
222,부경,2010-01-15,한,암,,50,김상석,이호영,440
223,부경,2010-01-15,호,암,,51,백광열,이수연,443
224,부경,2010-01-15,일,암,,50,조용배,김훈,440
225,부경,2010-01-15,미,암,,51,장세한,이유완,463
226,부경,2010-01-15,미,암,,53,김길중,김의기,452
227,부경,2010-01-15,미,암,,51,오문식,이성기,424
228,부경,2010-01-15,미,암,,52,김남중,여익구,463
229,부경,2010-01-15,미,암,,51,민장기,박성익,0
230,부경,2010-01-15,한,암,,50,김창옥,조태만,458
231,부경,2010-01-15,한,암,,55,강형곤,박웅진,466
232,부경,2010-01-15,한,암,,53,양귀선,변미영,469
233,부경,2010-01-15,한,암,,55,김영관,정영식,487
234,부경,2010-01-15,일,암,,50,임한,구교일,475
235,부경,2010-01-15,일,암,,52,김상석,김장겸,463
236,부경,2010-01-15,미,암,,55,김남중,태립건설,494
237,부경,2010-01-15,미,암,,53,백광열,김진영a,465
238,부경,2010-01-15,호,암,,51,최기홍,송재길,0
239,부경,2010-01-15,한,암,,53,김창옥,김종화,433
240,부경,2010-01-15,일,암,,52,방동석,홍순해,405
241,부경,2010-01-15,호,암,,52,김창옥,고희종,481
242,부경,2010-01-15,미,암,,50,강형곤,이성민,474
243,부경,2010-01-15,한,암,,54,윤주혁,민우식,487
244,부경,2010-01-15,한,암,,54,민장기,송문관,466
245,부경,2010-01-15,한,암,,52,김영관,박광순,525
246,부경,2010-01-15,한,암,,54,김재섭,이원태,444
247,부경,2010-01-15,한,암,,52,강병은,이성님,464
248,부경,2010-01-15,한,암,,54,김재섭,김규성,451
249,부경,2010-01-15,미,암,,52.5,유병복,정영식,452
250,부경,2010-01-15,한,암,,51,조용배,김무현,427
251,부경,2010-01-15,한,암,,55,김재섭,김규성,476
252,부경,2010-01-15,한,암,,54,이상영,범한산업,447
253,부경,2010-01-15,한,암,,54,백광열,고재완,460
254,부경,2010-01-15,한,암,,53,김재섭,고경민,466
255,부경,2010-01-15,한,암,,54,유충열,이원재,489
256,부경,2010-01-15,한,암,,55,하무선,김장겸,473
257,부경,2010-01-15,한,암,,54,유병복,최영근,434
258,부경,2010-01-15,미,암,,53,강형곤,전영환,425
259,부경,2010-01-15,호,암,,53,김병학,고재완,424
260,부경,2010-01-15,한,암,,53,윤주혁,김봉겸,438
261,부경,2010-01-15,한,암,,54,윤주혁,이계옥,411
262,부경,2010-01-15,한,암,,50,한상복,조영자,446
263,부경,2010-01-15,한,암,,54,양귀선,김병완,461
264,부경,2010-01-15,호,암,,53,백광열,이상일,428
265,부경,2010-01-15,한,거,,56,이정표,박성배,470
266,부경,2010-01-15,호,거,,55,양귀선,김병완,493
267,부경,2010-01-15,한,거,,51.5,하무선,오공학,474
268,부경,2010-01-15,미,거,,56,최기홍,부건영,449
269,부경,2010-01-15,뉴,거,,50,유병복,김성수,434
270,부경,2010-01-15,호,거,,52,김영관,이성희,526
271,부경,2010-01-15,한,거,,56,고홍석,우만식,482
272,부경,2010-01-15,한,거,,53,강형곤,최원길,464
273,부경,2010-01-15,한,거,,53,강형곤,김원호,492
274,부경,2010-01-15,한,거,,52,이정표,이계옥,498
275,부경,2010-01-15,호,거,,50,문제복,박은주,450
276,부경,2010-01-15,뉴,거,,55,조용배,이성영,468
277,부경,2010-01-15,호,거,,57,장세한,양의종,452
278,부경,2010-01-15,한,거,,55,강병은,문경숙,499
279,부경,2010-01-15,미,수,,56,민장기,부건영,526
280,부경,2010-01-15,호,수,,55,김재섭,배성근,501
281,부경,2010-01-15,호,수,,55,강형곤,류종완,457
282,부경,2010-01-15,한,수,,56,유충열,이상일,456
283,부경,2010-01-15,한,수,,54,김상석,강종철,492
284,부경,2010-01-15,한,수,,56,김성현,송재길,493
285,부경,2010-01-15,한,수,,56,장세한,김의기,531
286,부경,2010-01-15,한,수,,54,최기홍,김원식,465
287,부경,2010-01-15,미,수,,54,이정표,라순원,488
288,부경,2010-01-15,미,수,,54,민장기,서삼석,482
289,부경,2010-01-15,호,수,,54,조용배,장재원,449
290,부경,2010-01-15,미,수,,54,고홍석,허필도,495
291,부경,2010-01-15,한,수,,52,방동석,성태진,471
292,부경,2010-01-15,한,수,,53.5,오문식,정광화,521
293,부경,2010-01-15,한,수,,53,백광열,고재완,504
294,부경,2010-01-15,한,수,,53,김재섭,배성근,507
295,부경,2010-01-15,한,수,,50,김길중,강용익,447
296,부경,2010-01-15,한,수,,51,강병은,나현문,462
297,부경,2010-01-15,한,수,,57,조용배,최경환,450
298,부경,2010-01-15,미,수,,53,이정표,여성숙,517
299,부경,2010-01-15,일,수,,54,양귀선,송재길,449
300,부경,2010-01-15,호,수,,57,백광열,박웅진,505
301,부경,2010-01-15,미,수,,55,임한,이시환,506
302,부경,2010-01-15,호,수,,50.5,백광열,송정아,451
303,부경,2010-01-15,호,수,,57,윤주혁,민우식,514
304,부경,2010-01-15,호,수,,52,양귀선,전병연,470
305,부경,2010-01-15,미,수,,51,강병은,박성민,488
306,부경,2010-01-15,호,수,,50,고홍석,이동좌,539
307,부경,2010-01-15,미,수,,53.5,김상석,이남일,489
308,부경,2010-01-15,한,수,,54,양귀선,최원길,466
309,부경,2010-01-15,한,수,,51,김성현,최상일,472
310,부경,2010-01-15,한,수,,53,장세한,이동훈,463
311,부경,2010-01-15,한,수,,53,문제복,김정두,449
312,부경,2010-01-15,한,수,,53,장세한,고희종,515
313,부경,2010-01-15,한,수,,53,조용배,고석주,465
314,부경,2010-01-15,한,수,,57,울즐리,송윤지,489
315,부경,2010-01-15,한,수,,54,임금만,김갑수,548
316,부경,2010-01-15,한,수,,54,김남중,양호규,500
317,부경,2010-01-15,한,수,,54,김병학,김영옥,458
318,부경,2010-01-15,미,수,,52,김길중,김용구,485
319,부경,2010-01-15,미,수,,52,임금만,김백수,464
320,부경,2010-01-15,미,수,,53,민장기,송달섭,495
321,부경,2010-01-15,호,수,,55,강형곤,이본희,464
322,부경,2010-01-15,호,수,,55,김재섭,고문섭,510
323,부경,2010-01-15,호,수,,55,장세한,양정두,422
324,부경,2010-01-15,한,수,,54,백광열,송정아,502
325,부경,2010-01-15,호,수,,54,오문식,최원호,465
326,부경,2010-01-15,호,수,,55,김상석,이호영,508
327,부경,2010-01-15,미,수,,54,문제복,박은주,445
328,부경,2010-01-17,미,수,,50,백광열,이종훈,461
329,부경,2010-01-17,한,수,,54,이상영,문법윤,480
330,부경,2010-01-17,한,수,,54,이정표,김영옥,474
331,부경,2010-01-17,한,수,,54,김남중,한정협,471
332,부경,2010-01-17,한,암,,54,김성현,백영일,434
333,부경,2010-01-17,한,암,,50,한상복,박호익,444
334,부경,2010-01-17,한,암,,54,김상석,정진호,398
335,부경,2010-01-17,미,암,,56,김영관,박광순,474
336,부경,2010-01-17,미,거,,50,한상복,변공민,462
337,부경,2010-01-17,한,수,,50,김재섭,윤태현,496
338,부경,2010-01-17,한,수,,52.5,김상석,이남일,479
339,부경,2010-01-17,한,암,,53,김창옥,곽종수,491
340,부경,2010-01-17,한,거,,50,울즐리,김흥보,453
341,부경,2010-01-17,한,거,,54,김재섭,김규성,448
342,부경,2010-01-17,한,거,,54,김영관,윤지중,455
343,부경,2010-01-17,한,암,,53,강병은,나현문,451
344,부경,2010-01-17,한,암,,53,방동석,김원호,432
345,부경,2010-01-17,한,암,,54,김병학,이광림,420
346,부경,2010-01-17,미,암,,50,하무선,강성호,488
347,부경,2010-01-17,일,암,,52,문제복,김범수,461
348,부경,2010-01-17,한,암,,51,임금만,이성영,419
349,부경,2010-01-17,한,암,,50,울즐리,박선희,471
350,부경,2010-01-17,한,암,,53,양귀선,이성님,460
351,부경,2010-01-17,한,암,,53,김성현,채찬식,462
352,부경,2010-01-17,한,암,,53,윤주혁,전명희,473
353,부경,2010-01-17,한,암,,53,한상복,변공민,448
354,부경,2010-01-17,한,암,,53,이상영,태희종합건설,461
355,부경,2010-01-17,한,암,,51,최기홍,송재길,407
356,부경,2010-01-17,한,암,,50,조용배,김성봉,466
357,부경,2010-01-17,한,암,,52,울즐리,이득선,488
358,부경,2010-01-17,한,암,,54,오문식,전흥기,414
359,부경,2010-01-17,한,암,,53,문제복,김정두,438
360,부경,2010-01-17,한,암,,52,김남중,양호규,424
361,부경,2010-01-17,한,암,,52,양귀선,양호규,466
362,부경,2010-01-17,한,암,,53,유충열,송학,430
363,부경,2010-01-17,한,암,,53,이정표,송준규,491
364,부경,2010-01-17,한,암,,54,한상복,황병석,434
365,부경,2010-01-17,일,거,,57,오문식,정광화,493
366,부경,2010-01-17,한,거,,59,김영관,박광순,475
367,부경,2010-01-17,한,거,,55,유병복,전성연,452
368,부경,2010-01-17,호,거,,52,강형곤,김원구,498
369,부경,2010-01-17,일,거,,50,민장기,송달섭,460
370,부경,2010-01-17,미,거,,54.5,백광열,고재완,448
371,부경,2010-01-17,한,거,,54,하무선,정완모,0
372,부경,2010-01-17,한,거,,56,고홍석,안숙영,448
373,부경,2010-01-17,한,거,,55,임금만,권주순,450
374,부경,2010-01-17,한,거,,54,김재섭,최영근,462
375,부경,2010-01-17,한,거,,54,윤주혁,이혜란,453
376,부경,2010-01-17,한,수,,55,최기홍,김원식,464
377,부경,2010-01-17,한,수,,54,임한,이성욱,419
378,부경,2010-01-17,한,수,,54,김창옥,곽종수,483
379,부경,2010-01-17,한,수,,54,김남중,태립건설,469
380,부경,2010-01-17,한,수,,53,백광열,김욱수,453
381,부경,2010-01-17,한,수,,54,백광열,김준식,487
382,부경,2010-01-17,한,수,,58,강형곤,이성민,459
383,부경,2010-01-17,한,수,,55,윤주혁,서귀포시축협,494
384,부경,2010-01-17,한,수,,55,하무선,김장겸,506
385,부경,2010-01-17,한,수,,56,민장기,송달섭,460
386,부경,2010-01-17,한,수,,54,유충열,인택주택건설,483
387,부경,2010-01-17,한,수,,54,김길중,문법윤,453
388,부경,2010-01-17,한,수,,54,유병복,김성수,461
389,부경,2010-01-17,호,수,,51,윤주혁,임용근,441
390,부경,2010-01-17,한,수,,53,조용배,박평양,438
391,부경,2010-01-17,한,수,,54,김재섭,고문섭,486
392,부경,2010-01-17,한,수,,52,김남중,홍경표,494
393,부경,2010-01-17,한,수,,50,백광열,이혜란,432
394,부경,2010-01-17,한,수,,50,조용배,이성영,453
395,부경,2010-01-17,한,수,,50,고홍석,우만식,438
396,부경,2010-01-17,한,수,,51,양귀선,최원길,463
397,부경,2010-01-17,미,수,,52,한상복,이종갑,493
398,부경,2010-01-17,미,수,,54,김재섭,홍태수,485
399,부경,2010-01-17,미,수,,51,강형곤,임병효,506
400,부경,2010-01-22,한,암,,53,유병복,전병연,459
401,부경,2010-01-22,한,암,,54,오문식,(주)넓은,425
402,부경,2010-01-22,한,암,,52,조용배,김영옥,458
403,부경,2010-01-22,한,암,,53,김상석,오공학,445
404,부경,2010-01-22,한,암,,53,김창옥,김종화,430
405,부경,2010-01-22,한,거,,54,김창옥,이영선,433
406,부경,2010-01-22,한,거,,56,민장기,최순자,468
407,부경,2010-01-22,한,거,,54,김영관,손천수,536
408,부경,2010-01-22,호,거,,55,양귀선,김병완,487
409,부경,2010-01-22,뉴,거,,57,임금만,부건영,481
410,부경,2010-01-22,호,거,,57,최기홍,이예은,453
411,부경,2010-01-22,뉴,거,,52,최기홍,이정국,475
412,부경,2010-01-22,미,거,,52,김재섭,고경민,465
413,부경,2010-01-22,한,거,,55,김영관,박소이,496
414,부경,2010-01-22,한,거,,51,임금만,권주순,484
415,부경,2010-01-22,미,거,,54,윤주혁,임용근,492
416,부경,2010-01-22,뉴,거,,57,조용배,이성영,461
417,부경,2010-01-22,한,거,,55,김재섭,최원호,440
418,부경,2010-01-22,한,암,,53,최기홍,윤복선,444
419,부경,2010-01-22,한,암,,53,최기홍,김욱수,441
420,부경,2010-01-22,한,암,,53,조용배,김무현,454
421,부경,2010-01-22,한,암,,53,김상석,서귀포시축협,474
422,부경,2010-01-22,한,암,,53,장세한,김진영a,429
423,부경,2010-01-22,한,암,,55,유충열,최순자,445
424,부경,2010-01-22,미,암,,53,김상석,강종철,473
425,부경,2010-01-22,호,암,,54,민장기,고원창,469
426,부경,2010-01-22,미,암,,53,장세한,황윤하,500
427,부경,2010-01-22,호,암,,54,강형곤,김원호,478
428,부경,2010-01-22,미,암,,53,김재섭,김성수,492
429,부경,2010-01-22,한,암,,53,최기홍,김원식,463
430,부경,2010-01-22,한,암,,52,김영관,구영본,530
431,부경,2010-01-22,한,암,,50,김병학,김종석,528
432,부경,2010-01-22,한,암,,51,울즐리,송윤지,434
433,부경,2010-01-22,한,암,,50,김창옥,탐라유통,469
434,부경,2010-01-22,한,암,,50,고홍석,유수태,456
435,부경,2010-01-22,한,암,,50,김병학,정형철,472
436,부경,2010-01-22,호,암,,50,유병복,조영석,453
437,부경,2010-01-22,한,암,,54,강형곤,이본희,394
438,부경,2010-01-22,한,암,,54,고홍석,김갑수,467
439,부경,2010-01-22,한,암,,54,윤주혁,김봉겸,457
440,부경,2010-01-22,한,암,,54,양귀선,송재길,445
441,부경,2010-01-22,한,암,,54,울즐리,이헌주,443
442,부경,2010-01-22,한,암,,54,민장기,유종훈,433
443,부경,2010-01-22,한,거,,55,조용배,김종화,430
444,부경,2010-01-22,뉴,거,,50,양귀선,김병완,498
445,부경,2010-01-22,한,수,,56,김재섭,윤지중,528
446,부경,2010-01-22,한,수,,54,김상석,강종철,527
447,부경,2010-01-22,한,수,,56,문제복,김정두,451
448,부경,2010-01-22,한,수,,54,유충열,송학,494
449,부경,2010-01-22,한,수,,53,김병학,김진영b,498
450,부경,2010-01-22,호,수,,53,김상석,송문관,506
451,부경,2010-01-22,미,암,,53,이정표,윤태현,464
452,부경,2010-01-22,한,암,,53,문제복,박은주,455
453,부경,2010-01-22,미,암,,54,임금만,이광림,465
454,부경,2010-01-22,미,암,,54,김영관,이성기,501
455,부경,2010-01-22,한,암,,53,이상영,오헌봉,497
456,부경,2010-01-22,한,암,,53,방동석,유수태,450
457,부경,2010-01-22,한,암,,54,임한,김기명,444
458,부경,2010-01-22,한,암,,54,하무선,강성호,490
459,부경,2010-01-22,한,수,,56,김영관,정형철,523
460,부경,2010-01-22,한,수,,54,임한,최경환,423
461,부경,2010-01-22,한,수,,54,김상석,서귀포시축협,481
462,부경,2010-01-22,한,수,,54,김영관,류용상,502
463,부경,2010-01-22,한,수,,56,임한,박평양,472
464,부경,2010-01-22,한,수,,54,하무선,김장겸,490
