ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
147,부경,2008-01-06,미,수,,55,백광열,백영일,504
148,부경,2008-01-06,호,수,,54,오문식,씨큐리티코리아,505
149,부경,2008-01-06,한,거,,53.5,방동석,김원식,435
150,부경,2008-01-06,한,거,,56,김상석,김원호,465
151,부경,2008-01-06,한,암,,52.5,백광열,김성수,445
152,부경,2008-01-11,미,암,,51,윤주혁,최영근,494
153,부경,2008-01-11,호,암,,53,임금만,이창준,403
154,부경,2008-01-11,한,암,,53,김영관,정영식,474
155,부경,2008-01-11,한,암,,54,김재섭,서성열,447
156,부경,2008-01-11,한,암,,53,김상석,김원호,420
157,부경,2008-01-11,한,암,,54,김창옥,이영선,517
158,부경,2008-01-11,한,암,,54,김남중,여익구,473
159,부경,2008-01-11,한,암,,50,한상복,변공민,397
160,부경,2008-01-11,미,암,,50,고홍석,우만식,452
161,부경,2008-01-11,호,암,,53,강형곤,문원배,419
162,부경,2008-01-11,호,암,,50,조용배,김무현,453
163,부경,2008-01-11,한,암,,53,임금만,임용근,422
164,부경,2008-01-11,한,암,,52,김성현,박웅진,440
165,부경,2008-01-11,한,암,,53,김병학,문경숙,482
166,부경,2008-01-11,호,수,,55,장세한,박판득,446
167,부경,2008-01-11,한,수,,54,문제복,나현정,424
168,부경,2008-01-11,미,수,,50,김병학,김종석,486
169,부경,2008-01-11,한,수,,55,김병학,인택주택건설,460
170,부경,2008-01-11,한,암,,53,이상영,김승범,453
171,부경,2008-01-11,한,암,,53,유병복,최영근,450
172,부경,2008-01-11,호,암,,50,김상석,이종훈,411
173,부경,2008-01-11,미,암,,53,양귀선,전영환,471
174,부경,2008-01-11,한,암,,49,김남중,한정협,442
175,부경,2008-01-11,한,암,,53,이정표,강용익,435
176,부경,2008-01-11,한,암,,53,백광열,백영일,420
177,부경,2008-01-11,뉴,거,,58,백광열,박웅진,502
178,부경,2008-01-11,미,거,,52,임한,김장겸,550
179,부경,2008-01-11,한,암,,54,민장기,고경민,460
180,부경,2008-01-11,미,수,,54,장세한,김경태,511
181,부경,2008-01-11,미,수,,53.5,최기홍,부건영,495
182,부경,2008-01-11,미,수,,57,조용배,홍순해,438
183,부경,2008-01-11,한,수,,57,유충열,윤지중,455
184,부경,2008-01-11,한,수,,55,김창옥,고재완,
185,부경,2008-01-11,호,수,,56,강형곤,이성민,478
186,부경,2008-01-11,호,수,,51,윤주혁,서삼석,466
187,부경,2008-01-11,미,수,,54,조용배,허도행,540
188,부경,2008-01-11,미,수,,53,김병학,박영진,470
189,부경,2008-01-11,한,수,,55,김병학,김진영b,471
190,부경,2008-01-11,한,수,,56,양귀선,최원길,542
191,부경,2008-01-11,한,수,,53,백광열,고재완,442
192,부경,2008-01-11,한,수,,53,민장기,전명희,448
193,부경,2008-01-11,한,수,,53,최기홍,이정국,517
194,부경,2008-01-11,한,수,,52,장세한,이동훈,497
195,부경,2008-01-11,한,수,,57,조용배,김경태,456
196,부경,2008-01-11,한,수,,53,오문식,정광화,461
197,부경,2008-01-11,한,수,,56,유충열,김봉겸,514
198,부경,2008-01-11,한,수,,57,김성현,송학,488
199,부경,2008-01-11,한,수,,54,오문식,유상호,454
200,부경,2008-01-11,한,수,,54,유충열,윤태현,492
201,부경,2008-01-11,한,수,,54,김성현,송학,
202,부경,2008-01-11,한,수,,54,강형곤,이본희,481
203,부경,2008-01-11,한,수,,54,윤주혁,민우식,525
204,부경,2008-01-11,미,수,,54,장세한,김욱수,496
205,부경,2008-01-11,미,수,,54,백광열,전명희,425
206,부경,2008-01-11,미,수,,54,김남중,홍경표,513
207,부경,2008-01-11,미,수,,53,최기홍,이남일,442
208,부경,2008-01-11,미,수,,54,유충열,안숙영,522
209,부경,2008-01-11,호,수,,53,이정표,박성배,466
210,부경,2008-01-11,한,수,,52,이정표,송준규,443
211,부경,2008-01-11,한,수,,54,한상복,박원선,494
212,부경,2008-01-11,한,수,,54,방동석,성태진,388
213,부경,2008-01-11,한,수,,54,김길중,박정배,470
214,부경,2008-01-11,한,수,,53,최기홍,나현문,503
215,부경,2008-01-11,호,거,,53,김창옥,곽종수,468
216,부경,2008-01-11,미,거,,55,민장기,송학,481
217,부경,2008-01-11,한,거,,54,민장기,김용부,407
218,부경,2008-01-11,한,거,,50,김남중,김호균,424
219,부경,2008-01-11,미,거,,54,김병학,부건영,486
220,부경,2008-01-11,뉴,거,,54,양귀선,변미영,480
221,부경,2008-01-11,뉴,거,,58,김길중,박정배,478
222,부경,2008-01-11,뉴,거,,52.5,강병은,김병완,447
223,부경,2008-01-11,미,거,,56.5,김영관,남석우,466
224,부경,2008-01-11,한,거,,57,임금만,소명종합건설,472
225,부경,2008-01-11,한,거,,53,김영관,태희종합건설,459
226,부경,2008-01-11,한,암,,51,김상석,박선희,448
227,부경,2008-01-11,일,암,,54,김재섭,씨큐리티코리아,446
228,부경,2008-01-11,한,암,,51,유병복,범한산업,436
229,부경,2008-01-11,한,암,,53,한상복,정형철,416
230,부경,2008-01-11,한,암,,53,임한,김장겸,460
231,부경,2008-01-11,한,암,,56,장세한,이예은,488
232,부경,2008-01-11,한,암,,55,윤주혁,이선혜,451
233,부경,2008-01-11,한,암,,49,김길중,이상일,482
234,부경,2008-01-11,한,암,,49,김성현,조영자,426
235,부경,2008-01-11,미,암,,52,고홍석,우만식,403
236,부경,2008-01-11,호,암,,50,장세한,이유완,444
237,부경,2008-01-11,호,암,,53,윤주혁,김용부,535
238,부경,2008-01-11,한,암,,57,고홍석,배동성,473
239,부경,2008-01-11,한,암,,52,한상복,박원선,448
240,부경,2008-01-11,한,암,,52,오문식,김진영,455
241,부경,2008-01-11,한,암,,55,임한,김봉겸,437
242,부경,2008-01-11,한,암,,54,김재섭,김호종,461
243,부경,2008-01-11,한,암,,55,백광열,김진영,444
244,부경,2008-01-13,한,수,,54,한상복,박원선,439
245,부경,2008-01-13,한,수,,54,김길중,박호익,466
246,부경,2008-01-13,한,수,,54.5,오문식,정완모,488
247,부경,2008-01-13,한,수,,56,김상석,이헌주,477
248,부경,2008-01-13,한,수,,51,임금만,김용부,495
249,부경,2008-01-13,한,수,,51,하무선,고재완,428
250,부경,2008-01-13,호,수,,50,조용배,김성봉,483
251,부경,2008-01-13,호,수,,54,유병복,박종일,459
252,부경,2008-01-13,호,수,,55,강형곤,김욱수,495
253,부경,2008-01-13,일,수,,55,최기홍,정영식,447
254,부경,2008-01-13,한,수,,52,김재섭,홍태수,511
255,부경,2008-01-13,한,수,,55,이상영,전흥기,489
256,부경,2008-01-13,한,수,,55,김상석,김원구,452
257,부경,2008-01-13,한,수,,56,강형곤,김영민,515
258,부경,2008-01-13,한,수,,55,김영관,이성기,
259,부경,2008-01-13,한,수,,54,한상복,양국만,413
260,부경,2008-01-13,한,수,,53,최기홍,이동훈,428
261,부경,2008-01-13,미,거,,51,김상석,이임보,477
262,부경,2008-01-13,한,거,,55,김영관,유영상,470
263,부경,2008-01-13,미,거,,54,김길중,이동좌,487
264,부경,2008-01-13,호,거,,55,장세한,이명희 ,447
265,부경,2008-01-13,미,거,,53,하무선,김진영a,401
266,부경,2008-01-13,한,거,,56,김창옥,김원식,480
267,부경,2008-01-13,한,거,,55,양귀선,최원길,460
268,부경,2008-01-13,한,거,,55.5,양귀선,변미영,475
269,부경,2008-01-13,한,암,,54.5,김성현,이혜란,403
270,부경,2008-01-13,한,암,,49,오문식,(주)넓은,460
271,부경,2008-01-13,한,암,,53,양귀선,이성님,454
272,부경,2008-01-13,한,암,,51,김창옥,문법윤,460
273,부경,2008-01-13,한,암,,51,장세한,김의기,450
274,부경,2008-01-13,한,암,,52,임금만,김진영,485
275,부경,2008-01-13,한,암,,51,한상복,김용구,417
276,부경,2008-01-13,한,암,,54,오문식,백영일,471
277,부경,2008-01-13,한,암,,50,오문식,권경준,415
278,부경,2008-01-13,한,암,,54,이상영,김승범,434
279,부경,2008-01-13,한,암,,54,임금만,이선혜,445
280,부경,2008-01-13,한,암,,54,장세한,이시환,459
281,부경,2008-01-13,한,암,,51,유충열,윤태현,431
282,부경,2008-01-13,한,암,,50,김남중,한정협,432
283,부경,2008-01-13,일,암,,52,김창옥,유수태,436
284,부경,2008-01-13,일,암,,50,고홍석,고석주,450
285,부경,2008-01-13,일,암,,54,김병학,조옥희,403
286,부경,2008-01-13,미,암,,53,김영관,박광순,448
287,부경,2008-01-13,일,암,,51,조용배,김훈,427
288,부경,2008-01-13,일,암,,51,김재섭,고경민,463
289,부경,2008-01-13,미,암,,56,김병학,김종석,468
290,부경,2008-01-13,호,암,,52,김영관,김승범,442
291,부경,2008-01-13,미,암,,53,김성현,나현정,426
292,부경,2008-01-13,한,암,,53,하무선,고재완,462
293,부경,2008-01-13,한,암,,50,백광열,김정두,448
294,부경,2008-01-13,한,암,,51,이상영,김승범,450
295,부경,2008-01-13,한,수,,57,김영관,박두만,470
296,부경,2008-01-13,호,수,,56,장세한,권준호,486
297,부경,2008-01-13,호,수,,55,임한,김봉겸,471
298,부경,2008-01-13,한,수,,56,장세한,양호규,487
299,부경,2008-01-13,한,수,,56,유병복,전성연,457
300,부경,2008-01-13,한,암,,54,방동석,부건영,450
301,부경,2008-01-13,한,암,,54,강형곤,임병효,474
302,부경,2008-01-13,호,암,,50,이정표,김중길,457
303,부경,2008-01-13,미,암,,52,김상석,김무현,402
304,부경,2008-01-13,미,암,,50,김재섭,고문섭,477
305,부경,2008-01-13,한,암,,49,김남중,강영종,398
306,부경,2008-01-13,한,암,,54,임한,김봉겸,422
307,부경,2008-01-13,한,암,,51,김성현,김성수,400
308,부경,2008-01-18,한,암,,55,유병복,김경태,446
309,부경,2008-01-18,한,암,,50,조용배,김무현,428
310,부경,2008-01-18,호,암,,50,임금만,김찬식,408
311,부경,2008-01-18,한,암,,54,김길중,조재섭,463
312,부경,2008-01-18,한,암,,54,강병은,이시환,508
313,부경,2008-01-18,한,암,,54,양귀선,이명희 ,455
314,부경,2008-01-18,한,암,,51.5,임금만,임용근,532
315,부경,2008-01-18,한,암,,50.5,강형곤,김원구,443
316,부경,2008-01-18,일,암,,50,김병학,김진영b,455
317,부경,2008-01-18,한,수,,55.5,강병은,김정두,430
318,부경,2008-01-18,미,수,,55,한상복,조영자,485
319,부경,2008-01-18,한,수,,56,장세한,양정두,487
320,부경,2008-01-18,한,수,,52,유충열,박판득,480
321,부경,2008-01-18,한,수,,54,김상석,김원구,439
322,부경,2008-01-18,한,수,,52,김병학,나현문,520
323,부경,2008-01-18,한,수,,52,김재섭,고문섭,450
324,부경,2008-01-18,한,수,,55,민장기,고임계,413
325,부경,2008-01-18,한,거,,50,임금만,김진영,436
326,부경,2008-01-18,호,거,,54,방동석,이성기,454
327,부경,2008-01-18,한,거,,51,강병은,임일성,435
328,부경,2008-01-18,한,암,,54,방동석,유수태,442
329,부경,2008-01-18,한,암,,52,유병복,정영식,426
330,부경,2008-01-18,한,암,,51,강병은,김정두,427
331,부경,2008-01-18,한,암,,50,김남중,여익구,466
332,부경,2008-01-18,한,암,,50,김병학,이정원,427
333,부경,2008-01-18,한,수,,56,민장기,허도행,474
334,부경,2008-01-18,한,수,,54,김창옥,인택주택건설,448
335,부경,2008-01-18,한,수,,56,윤주혁,씨큐리티코리아,445
336,부경,2008-01-18,한,수,,54,한상복,이종갑,430
337,부경,2008-01-18,한,수,,50,고홍석,박병호,433
338,부경,2008-01-18,한,수,,52,김창옥,인택주택건설,515
339,부경,2008-01-18,한,수,,52,이정표,이광열,451
340,부경,2008-01-18,한,수,,54,백광열,강훈표,438
341,부경,2008-01-18,한,수,,55,장세한,이동훈,469
342,부경,2008-01-18,한,수,,52,오문식,김진영,488
343,부경,2008-01-18,한,수,,56,윤주혁,이계옥,465
344,부경,2008-01-18,한,수,,50,김상석,정완모,447
345,부경,2008-01-18,한,수,,56,오문식,이원재,470
346,부경,2008-01-18,한,수,,56,김길중,김기명,458
347,부경,2008-01-18,한,수,,54,최기홍,나현문,474
348,부경,2008-01-18,한,수,,55.5,백광열,장재원,490
349,부경,2008-01-18,한,수,,59.5,유병복,전성연,477
350,부경,2008-01-18,한,수,,55,오문식,백영일,480
351,부경,2008-01-18,한,수,,61.5,김상석,전종섭,456
352,부경,2008-01-18,한,수,,54,방동석,이성기,468
353,부경,2008-01-18,한,수,,50,오문식,권경준,480
354,부경,2008-01-18,미,수,,50,김상석,박선희,493
355,부경,2008-01-18,호,수,,55,김창옥,현길림,474
356,부경,2008-01-18,호,수,,50,김창옥,김원식,506
357,부경,2008-01-18,뉴,수,,53,양귀선,나현정,488
358,부경,2008-01-18,한,수,,51.5,민장기,김준식,444
359,부경,2008-01-18,한,거,,52,김창옥,박판득,421
360,부경,2008-01-18,한,거,,51,문제복,씨큐리티코리아,475
361,부경,2008-01-18,한,거,,55,김영관,박소이,463
362,부경,2008-01-18,일,거,,55,김상석,김원호,460
363,부경,2008-01-18,호,거,,51,김영관,김상기,501
364,부경,2008-01-18,호,거,,55,임금만,이성기,408
365,부경,2008-01-18,한,거,,54,문제복,조미선,460
366,부경,2008-01-18,한,거,,54,김길중,강용익,470
367,부경,2008-01-18,한,거,,52,김남중,이유성,445
368,부경,2008-01-18,한,암,,55,이상영,이상현,440
369,부경,2008-01-18,한,암,,52,장세한,고희종,449
370,부경,2008-01-18,한,암,,54,김남중,양호규,464
371,부경,2008-01-18,한,암,,52,조용배,김훈,406
372,부경,2008-01-18,한,암,,53,김창옥,부건영,467
373,부경,2008-01-18,한,암,,53,백광열,박웅진,472
374,부경,2008-01-18,호,암,,50,장세한,김경태,471
375,부경,2008-01-18,미,암,,53,김성현,김영구,432
376,부경,2008-01-18,미,암,,53,한상복,변공민,441
377,부경,2008-01-18,일,암,,53,강형곤,김진영a,423
378,부경,2008-01-18,한,암,,54,민장기,김성수,485
379,부경,2008-01-18,미,암,,51,이정표,정태원,425
380,부경,2008-01-18,미,암,,53,김남중,양호규,436
381,부경,2008-01-18,미,암,,53,김창옥,유종훈,462
382,부경,2008-01-18,미,암,,51,유병복,범한산업,458
383,부경,2008-01-18,한,암,,49,한상복,박원선,405
384,부경,2008-01-18,한,암,,53,양귀선,박영진,423
385,부경,2008-01-18,한,암,,53,양귀선,이성님,448
386,부경,2008-01-18,한,암,,50,하무선,(주)넓은,429
387,부경,2008-01-18,한,암,,54,강형곤,문원배,437
388,부경,2008-01-18,한,암,,51,강병은,김병완,405
389,부경,2008-01-18,한,암,,53,민장기,송달섭,488
390,부경,2008-01-18,한,암,,54,김재섭,송문관,481
391,부경,2008-01-18,한,암,,52,김영관,태희종합건설,508
392,부경,2008-01-18,한,암,,54,방동석,전명희,452
393,부경,2008-01-18,한,암,,56,조용배,김원식,457
394,부경,2008-01-18,한,암,,54,이상영,최원길,431
395,부경,2008-01-18,한,암,,51,강병은,김병완,470
396,부경,2008-01-18,한,암,,53,임한,박평양,448
397,부경,2008-01-20,한,수,,52,이정표,권기우,425
398,부경,2008-01-20,한,수,,53,오문식,장길순,514
399,부경,2008-01-20,미,수,,54,유병복,현길림,492
400,부경,2008-01-20,미,수,,54,강형곤,오희종,487
401,부경,2008-01-20,미,암,,52,최기홍,조영석,
402,부경,2008-01-20,한,암,,53,김병학,김종석,507
403,부경,2008-01-20,한,암,,50,장세한,이예은,426
404,부경,2008-01-20,한,암,,54,김재섭,홍태수,506
405,부경,2008-01-20,뉴,암,,57.5,임금만,김갑수,466
406,부경,2008-01-20,호,암,,51.5,김길중,김시연,446
407,부경,2008-01-20,미,암,,52,김남중,서한철,469
408,부경,2008-01-20,일,암,,52.5,김재섭,김성수,494
409,부경,2008-01-20,한,수,,54,김남중,박성익,456
410,부경,2008-01-20,미,수,,53,최기홍,이용우,491
411,부경,2008-01-20,미,거,,54.5,김병학,이승우,476
412,부경,2008-01-20,한,거,,57,윤주혁,임종아,477
413,부경,2008-01-20,한,거,,53,문제복,허도행,448
414,부경,2008-01-20,한,암,,53,이상영,김진옥,450
415,부경,2008-01-20,한,암,,55,김남중,한정협,472
416,부경,2008-01-20,한,암,,50,고홍석,우만식,430
417,부경,2008-01-20,한,암,,53,김성현,조영자,484
418,부경,2008-01-20,미,암,,50,임한,이시환,449
419,부경,2008-01-20,한,암,,53,유병복,정영식,416
420,부경,2008-01-20,한,암,,56,김길중,박정배,434
421,부경,2008-01-20,미,암,,53,강형곤,최경환,468
422,부경,2008-01-20,한,암,,53,김영관,김선욱,446
423,부경,2008-01-20,한,암,,53,김창옥,고재완,454
424,부경,2008-01-20,한,암,,49,오문식,정완모,445
425,부경,2008-01-20,미,암,,53,윤주혁,임용근,425
426,부경,2008-01-20,미,암,,49,오문식,권경준,441
427,부경,2008-01-20,한,암,,52,양귀선,전병연,442
428,부경,2008-01-20,한,암,,51,양귀선,이성님,434
429,부경,2008-01-20,한,암,,54,민장기,서삼석,444
430,부경,2008-01-20,한,암,,54,이상영,오영복,444
431,부경,2008-01-20,미,수,,54,유충열,강용익,523
432,부경,2008-01-20,호,수,,55,백광열,박웅진,504
433,부경,2008-01-20,한,수,,52,김재섭,홍태수,427
434,부경,2008-01-20,한,수,,54,강병은,김병완,451
435,부경,2008-01-20,한,수,,52,김창옥,김성학,441
436,부경,2008-01-20,한,수,,52,임한,구교일,494
437,부경,2008-01-20,호,수,,55,김영관,김상기,512
438,부경,2008-01-20,한,거,,52,오문식,이원재,457
439,부경,2008-01-20,한,거,,55,임금만,이종훈,478
440,부경,2008-01-20,한,거,,51,한상복,박원선,462
441,부경,2008-01-20,미,거,,54,백광열,정영광,497
442,부경,2008-01-20,호,거,,55,김남중,임병효,501
443,부경,2008-01-20,뉴,거,,51,오문식,(주)넓은,518
444,부경,2008-01-20,한,거,,57,유충열,김용석,483
445,부경,2008-01-20,미,거,,54,김상석,김성학,526
446,부경,2008-01-20,호,거,,50,문제복,박선희,432
447,부경,2008-01-20,미,거,,59,강병은,전병연,544
448,부경,2008-01-20,미,수,,54.5,김상석,이임보,433
449,부경,2008-01-20,미,수,,58.5,김영관,유영상,487
450,부경,2008-01-20,미,수,,53.5,한상복,이종갑,482
451,부경,2008-01-20,한,수,,54,유병복,황병석,452
452,부경,2008-01-20,한,수,,55,조용배,김종화,459
453,부경,2008-01-20,한,수,,55,김창옥,김종화,526
454,부경,2008-01-20,미,수,,54,김재섭,홍태수,494
455,부경,2008-01-20,일,수,,54,양귀선,김영옥,515
456,부경,2008-01-20,미,수,,52,김재섭,송문관,458
457,부경,2008-01-20,일,수,,54,강형곤,김원구,498
458,부경,2008-01-20,호,수,,53,임한,구교일,485
459,부경,2008-01-20,호,수,,55,문제복,허도행,493
460,부경,2008-01-20,호,수,,55,이정표,오공학,447
461,부경,2008-01-20,미,수,,56,윤주혁,나현정,476
462,부경,2008-01-20,호,수,,55,김병학,최원길,478
463,부경,2008-01-20,한,수,,54,김길중,장재원,477
464,부경,2008-01-20,한,수,,54,김성현,전흥기,434
465,부경,2008-01-25,한,수,,54,방동석,박소이,435
