ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
125,부경,2011-01-09,호,수,,58,윤주혁,민우식,530
126,부경,2011-01-09,호,수,,53,김상석,현구연,464
127,부경,2011-01-09,호,수,,54.5,조용배,양관석,529
128,부경,2011-01-09,한,수,,50,김상석,전종섭,474
129,부경,2011-01-09,한,수,,54,백광열,홍순해,472
130,부경,2011-01-09,한,수,,54,김남중,양호규,480
131,부경,2011-01-09,미,수,,54,김창옥,고희종,484
132,부경,2011-01-09,미,수,,54,조용배,이갑중,471
133,부경,2011-01-09,미,수,,54,김병학,조태만,0
134,부경,2011-01-09,한,수,,57,강병은,이원재,523
135,부경,2011-01-09,한,수,,56,백광열,이종훈,523
136,부경,2011-01-09,한,수,,53,백광열,김준식,500
137,부경,2011-01-09,한,수,,54,김창옥,현길림,455
138,부경,2011-01-09,한,수,,52,윤주혁,이혜란,483
139,부경,2011-01-09,한,수,,55,장세한,이동훈,448
140,부경,2011-01-09,한,수,,55,고홍석,강성호,475
141,부경,2011-01-09,한,수,,56,임금만,이성기,426
142,부경,2011-01-09,호,수,,50,김상석,이시환,504
143,부경,2011-01-09,호,수,,57,김재섭,윤지중,497
144,부경,2011-01-09,미,수,,56,이정표,박성배,493
145,부경,2011-01-09,한,수,,55,임금만,김갑수,557
146,부경,2011-01-09,한,수,,51,김남중,태립건설,485
147,부경,2011-01-09,한,수,,55,유병복,김성수,494
148,부경,2011-01-09,한,수,,59.5,김영관,박광순,525
149,부경,2011-01-09,한,수,,50,조머피,성태진,484
150,부경,2011-01-09,한,암,,53,김길중,이시환,465
151,부경,2011-01-09,한,암,,53,한상복,유효일,478
152,부경,2011-01-09,한,암,,53,장세한,강남연,457
153,부경,2011-01-09,미,암,,54.5,김재섭,김성수,503
154,부경,2011-01-09,한,암,,53,유병복,이갑섭,446
155,부경,2011-01-09,한,암,,53,김영관,고정수,485
156,부경,2011-01-09,한,거,,53.5,오문식,김수안,517
157,부경,2011-01-09,뉴,거,,54,김남중,한정협,463
158,부경,2011-01-09,미,거,,57,김영관,조옥희,464
159,부경,2011-01-09,일,거,,50,오문식,정광화,512
160,부경,2011-01-09,미,거,,55,한상복,배동성,510
161,부경,2011-01-09,한,거,,50,고홍석,김봉경,484
162,부경,2011-01-09,한,거,,50,유병복,정영식,493
163,부경,2011-01-09,미,거,,54,강병은,송달섭,464
164,부경,2011-01-09,뉴,거,,55,한상복,박호익,500
165,부경,2011-01-09,한,거,,56,김재섭,김규성,461
166,부경,2011-01-09,한,거,,54,하무선,하만철,433
167,부경,2011-01-09,한,거,,53,한상복,유효일,449
168,부경,2011-01-09,한,거,,55,윤주혁,최순자,456
169,부경,2011-01-09,한,거,,55,방동석,유수태,476
170,부경,2011-01-09,한,거,,56,임동창,이예은,444
171,부경,2011-01-09,호,암,,54,이정표,여성숙,427
172,부경,2011-01-09,호,거,,52,윤주혁,김봉겸,483
173,부경,2011-01-09,일,거,,50,오문식,정광화,502
174,부경,2011-01-09,미,거,,54,김영관,범한산업,503
175,부경,2011-01-09,한,거,,55,민장기,김진영,471
176,부경,2011-01-09,한,거,,55,강병은,이성님,478
177,부경,2011-01-09,미,수,,51.5,백광열,정영광,468
178,부경,2011-01-09,미,수,,55,김창옥,김성수,507
179,부경,2011-01-09,한,수,,53.5,백광열,이성영,489
180,부경,2011-01-09,한,수,,54,김재섭,고문섭,495
181,부경,2011-01-09,한,암,,52,고홍석,유종훈,449
182,부경,2011-01-09,한,암,,54,김병학,인택주택건설,452
183,부경,2011-01-09,한,암,,53,하무선,(주)넓은,458
184,부경,2011-01-09,한,암,,53,강형곤,범한산업,442
185,부경,2011-01-09,한,암,,53,김창옥,최영근,500
186,부경,2011-01-09,한,암,,53,유충열,송학,439
187,부경,2011-01-09,한,암,,53,임금만,이성영,450
188,부경,2011-01-09,한,암,,53,이정표,여성숙,428
189,부경,2011-01-09,한,암,,53,최기홍,박원선,436
190,부경,2011-01-09,한,암,,53,오문식,(주)넓은,447
191,부경,2011-01-09,한,암,,53,윤주혁,이계옥,456
192,부경,2011-01-09,한,암,,52,울즐리,정형철,470
193,부경,2011-01-09,한,암,,53,문제복,김정두,429
194,부경,2011-01-09,호,암,,54,김길중,김욱수,466
195,부경,2011-01-09,호,암,,54,조용배,최경환,438
196,부경,2011-01-09,미,암,,53,고홍석,김봉경,478
197,부경,2011-01-09,한,암,,53,김재섭,고문섭,491
198,부경,2011-01-09,한,암,,52,강형곤,김영옥,479
199,부경,2011-01-09,한,암,,53,유병복,심상순,460
200,부경,2011-01-14,호,수,,55,방동석,김훈,506
201,부경,2011-01-14,호,수,,55,김길중,김욱수,492
202,부경,2011-01-14,한,수,,54,울즐리,임병효,457
203,부경,2011-01-14,한,수,,54,김상석,서귀포시축협,480
204,부경,2011-01-14,한,수,,54,윤주혁,김봉겸,470
205,부경,2011-01-14,한,수,,54,윤주혁,정재화,452
206,부경,2011-01-14,한,수,,53,강형곤,박웅진,468
207,부경,2011-01-14,한,수,,56,윤주혁,서귀포시축협,463
208,부경,2011-01-14,한,수,,56,양귀선,이성님,457
209,부경,2011-01-14,한,수,,56,백광열,강훈표,486
210,부경,2011-01-14,한,수,,54,조용배,고석주,472
211,부경,2011-01-14,한,수,,54,백광열,강훈표,494
212,부경,2011-01-14,한,수,,54,임동창,김화원,490
213,부경,2011-01-14,한,수,,56,백광열,이상일,487
214,부경,2011-01-14,한,수,,56,김병학,유종훈,486
215,부경,2011-01-14,한,수,,57,김병학,이상일,449
216,부경,2011-01-14,한,수,,54,임한,임일성,472
217,부경,2011-01-14,뉴,수,,53,김영관,태희종합건설,470
218,부경,2011-01-14,미,수,,56,민장기,조옥희,481
219,부경,2011-01-14,호,수,,55,김상석,이호영,533
220,부경,2011-01-14,호,수,,53,강형곤,이본희,489
221,부경,2011-01-14,호,수,,54,유병복,고희종,429
222,부경,2011-01-14,한,수,,55,양귀선,김용석,479
223,부경,2011-01-14,한,수,,56,민장기,허도행,536
224,부경,2011-01-14,한,수,,56.5,오문식,정광화,531
225,부경,2011-01-14,한,수,,50,민장기,송달섭,486
226,부경,2011-01-14,한,수,,50,백광열,이혜란,480
227,부경,2011-01-14,한,수,,50,고홍석,이동좌,495
228,부경,2011-01-14,미,수,,52,장세한,이동훈,482
229,부경,2011-01-14,한,암,,52,조용배,강기철,434
230,부경,2011-01-14,한,암,,53,김창옥,김원식,446
231,부경,2011-01-14,한,암,,51,오문식,박은주,493
232,부경,2011-01-14,한,암,,53,김남중,한정협,446
233,부경,2011-01-14,한,암,,53,유충열,이영선,446
234,부경,2011-01-14,한,암,,54,조머피,윤지중,438
235,부경,2011-01-14,한,암,,54,문제복,김욱수,437
236,부경,2011-01-14,한,암,,54,방동석,유수태,490
237,부경,2011-01-14,한,암,,54,장세한,김준식,474
238,부경,2011-01-14,한,암,,52,오문식,김종화,504
239,부경,2011-01-14,한,암,,54,민장기,송문관,467
240,부경,2011-01-14,한,암,,52,고홍석,인택주택건설,453
241,부경,2011-01-14,한,암,,52,최기홍,박원선,459
242,부경,2011-01-14,한,암,,52,김길중,구교일,466
243,부경,2011-01-14,한,암,,52,김남중,박소이,473
244,부경,2011-01-14,한,암,,52,임금만,장철웅,477
245,부경,2011-01-14,한,암,,52,임한,이성욱,478
246,부경,2011-01-14,미,암,,53,하무선,박수영,456
247,부경,2011-01-14,미,암,,53,강형곤,정영식,435
248,부경,2011-01-14,한,암,,55,임한,이흥수,491
249,부경,2011-01-14,한,암,,52,강형곤,정영식,469
250,부경,2011-01-14,한,암,,52,김병학,고재완,465
251,부경,2011-01-14,한,암,,52,김상석,송문관,463
252,부경,2011-01-14,한,암,,53,민장기,송문관,464
253,부경,2011-01-14,한,암,,56,고홍석,우만식,469
254,부경,2011-01-14,한,암,,55,윤주혁,박두만,436
255,부경,2011-01-14,한,거,,50.5,울즐리,정형철,527
256,부경,2011-01-14,한,거,,56,김재섭,최영근,449
257,부경,2011-01-14,한,거,,56,방동석,이득선,471
258,부경,2011-01-14,한,거,,56,김성현,박평양,444
259,부경,2011-01-14,한,거,,51,김남중,박소이,493
260,부경,2011-01-14,한,거,,50,유병복,전성연,448
261,부경,2011-01-14,한,거,,51,김영관,박광순,485
262,부경,2011-01-14,미,거,,55,윤주혁,임용근,502
263,부경,2011-01-14,미,거,,56,임금만,이성영,473
264,부경,2011-01-14,호,거,,55,김상석,전종섭,444
265,부경,2011-01-14,한,거,,56,김병학,전명희,439
266,부경,2011-01-14,한,거,,57,최기홍,김원식,463
267,부경,2011-01-14,한,거,,53,김영관,태희종합건설,467
268,부경,2011-01-14,미,거,,55,임동창,이동좌,429
269,부경,2011-01-14,한,거,,54,조용배,김성봉,508
270,부경,2011-01-14,한,거,,53,김병학,이성기,421
271,부경,2011-01-14,한,거,,56,한상복,박호익,475
272,부경,2011-01-14,한,거,,54,임금만,박정배,446
273,부경,2011-01-14,한,거,,54,김재섭,고명환,480
274,부경,2011-01-14,한,수,,55,최기홍,오헌봉,540
275,부경,2011-01-14,한,수,,55,김남중,한정협,479
276,부경,2011-01-14,한,수,,55,오문식,김범수,469
277,부경,2011-01-14,한,수,,57,이정표,양창헌,477
278,부경,2011-01-14,한,수,,54,유충열,문경숙,457
279,부경,2011-01-14,한,수,,54,백광열,이호영,495
280,부경,2011-01-14,미,수,,54,윤주혁,서귀포시축협,0
281,부경,2011-01-14,미,수,,54,김창옥,최원호,499
282,부경,2011-01-14,미,수,,54,방동석,이본희,465
283,부경,2011-01-14,뉴,수,,55,백광열,박웅진,472
284,부경,2011-01-14,호,수,,55,장세한,이명희 ,436
285,부경,2011-01-14,한,암,,53,김창옥,윤태현,458
286,부경,2011-01-14,한,암,,56,조용배,최경환,474
287,부경,2011-01-14,한,암,,55,김재섭,라순원,511
288,부경,2011-01-14,한,암,,50.5,방동석,유수태,455
289,부경,2011-01-14,한,암,,54,울즐리,페가수스,0
290,부경,2011-01-14,한,거,,57,이정표,이계옥,0
291,부경,2011-01-14,뉴,거,,54,김길중,강용익,466
292,부경,2011-01-14,호,거,,53,오문식,백영일,467
293,부경,2011-01-14,미,거,,54,오문식,박은주,529
294,부경,2011-01-14,한,거,,54,김창옥,윤태현,460
295,부경,2011-01-14,미,수,,54,양귀선,최원길,480
296,부경,2011-01-14,호,수,,55,유병복,고희종,491
297,부경,2011-01-14,한,수,,52,한상복,유효일,489
298,부경,2011-01-14,한,수,,54,김재섭,최영근,462
299,부경,2011-01-14,한,수,,56,하무선,하만철,472
300,부경,2011-01-14,한,수,,54,장세한,양정두,484
301,부경,2011-01-14,한,암,,54,강병은,이성님,448
302,부경,2011-01-14,한,암,,53,강형곤,최원길,438
303,부경,2011-01-14,한,암,,54,임금만,인택주택건설,540
304,부경,2011-01-14,한,암,,54,임동창,이예은,431
305,부경,2011-01-14,한,암,,55,조용배,김영민,488
306,부경,2011-01-14,일,암,,53,방동석,홍순해,419
307,부경,2011-01-14,미,암,,52,김남중,태립건설,480
308,부경,2011-01-14,미,암,,52,고홍석,허필도,494
309,부경,2011-01-14,한,암,,53,강형곤,이성민,503
310,부경,2011-01-14,한,암,,53,한상복,태희종합건설,439
311,부경,2011-01-16,한,암,,50,최기홍,이용우,467
312,부경,2011-01-16,미,암,,53,조머피,김중식,0
313,부경,2011-01-16,미,암,,51,장세한,이동훈,492
314,부경,2011-01-16,미,암,,50,김병학,임용근,441
315,부경,2011-01-16,호,거,,53,강형곤,범한산업,486
316,부경,2011-01-16,미,거,,54,한상복,박호익,419
317,부경,2011-01-16,한,거,,54,김재섭,고명환,470
318,부경,2011-01-16,한,수,,52.5,백광열,고재완,504
319,부경,2011-01-16,한,수,,51,한상복,박호익,508
320,부경,2011-01-16,한,수,,50,강형곤,이성민,464
321,부경,2011-01-16,호,수,,52.5,유병복,이갑섭,499
322,부경,2011-01-16,미,수,,57,민장기,부건영,535
323,부경,2011-01-16,미,수,,52.5,문제복,박은주,455
324,부경,2011-01-16,호,수,,50,김창옥,곽종수,434
325,부경,2011-01-16,미,수,,50,임한,이시환,519
326,부경,2011-01-16,미,수,,54,울즐리,고석주,512
327,부경,2011-01-16,미,수,,54,임금만,민우식,492
328,부경,2011-01-16,미,수,,54,오문식,백영일,516
329,부경,2011-01-16,뉴,수,,55,김상석,이호영,508
330,부경,2011-01-16,호,수,,55,강형곤,이성영,485
331,부경,2011-01-16,한,수,,54,백광열,이혜란,478
332,부경,2011-01-16,한,수,,54,최기홍,박원선,508
333,부경,2011-01-16,한,수,,54,유병복,범한산업,490
334,부경,2011-01-16,한,수,,54,울즐리,이시돌협회,504
335,부경,2011-01-16,한,수,,54,유병복,김영옥,474
336,부경,2011-01-16,한,수,,54,오문식,이원재,486
337,부경,2011-01-16,한,암,,53,김창옥,이승우,483
338,부경,2011-01-16,한,암,,53,문제복,문경숙,472
339,부경,2011-01-16,한,거,,56,오문식,임동철,437
340,부경,2011-01-16,한,거,,54,최기홍,안규생,470
341,부경,2011-01-16,한,거,,56,강병은,김정두,459
342,부경,2011-01-16,한,거,,54,김창옥,이승우,488
343,부경,2011-01-16,한,거,,55,김영관,류용상,501
344,부경,2011-01-16,한,거,,52,양귀선,송재길,464
345,부경,2011-01-16,한,암,,52,김병학,김종석,454
346,부경,2011-01-16,한,암,,52,강형곤,이헌주,446
347,부경,2011-01-16,한,암,,53,조용배,김준희,414
348,부경,2011-01-16,일,암,,53,최기홍,안규생,484
349,부경,2011-01-16,한,거,,54,울즐리,페가수스,463
350,부경,2011-01-16,한,거,,55,윤주혁,서귀포시축협,504
351,부경,2011-01-16,한,거,,56,하무선,박호익,465
352,부경,2011-01-16,한,수,,56,장세한,김의기,522
353,부경,2011-01-16,미,수,,56.5,김영관,대륭,483
354,부경,2011-01-16,호,수,,50,조머피,허도행,467
355,부경,2011-01-16,미,수,,54,김병학,임용근,437
356,부경,2011-01-16,한,수,,54,임금만,이광림,488
357,부경,2011-01-16,한,수,,54,김재섭,남석우,488
358,부경,2011-01-16,호,암,,52,유충열,이혜란,430
359,부경,2011-01-16,호,암,,54,유충열,강용익,480
360,부경,2011-01-16,한,암,,53,김재섭,부건영,440
361,부경,2011-01-16,한,암,,53,강형곤,윤태현,448
362,부경,2011-01-16,한,암,,53,윤주혁,윤태현,441
363,부경,2011-01-16,한,암,,52,강병은,나현문,448
364,부경,2011-01-16,한,암,,52,김길중,김의기,523
365,부경,2011-01-16,한,암,,52,강병은,문경숙,504
366,부경,2011-01-16,한,암,,52,민장기,송달섭,495
367,부경,2011-01-16,한,암,,52,김창옥,임병효,462
368,부경,2011-01-16,한,암,,52,고홍석,우만식,496
369,부경,2011-01-16,한,암,,52,오문식,이성기,477
370,부경,2011-01-16,한,암,,53,하무선,(주)넓은,418
371,부경,2011-01-16,한,암,,52,김성현,최원길,464
372,부경,2011-01-16,한,암,,51,김상석,김정두,492
373,부경,2011-01-16,한,암,,51,김상석,오수석,465
374,부경,2011-01-16,한,암,,53,강형곤,정영식,444
375,부경,2011-01-16,호,암,,50,민장기,고원창,498
376,부경,2011-01-16,미,암,,54.5,임금만,최철이,453
377,부경,2011-01-16,한,암,,51,김재섭,김규성,472
378,부경,2011-01-16,한,암,,54,임금만,유종훈,469
379,부경,2011-01-21,한,거,,54,하무선,하만철,428
380,부경,2011-01-21,한,거,,50.5,오문식,장길순,469
381,부경,2011-01-21,한,거,,55,김영관,손천수,554
382,부경,2011-01-21,호,거,,56,문제복,박은주,468
383,부경,2011-01-21,한,수,,54,백광열,박웅진,486
384,부경,2011-01-21,한,수,,54,김병학,인택주택건설,446
385,부경,2011-01-21,한,수,,52,조용배,양관석,504
386,부경,2011-01-21,한,수,,53,장세한,이동훈,440
387,부경,2011-01-21,한,수,,54,김상석,김정두,480
388,부경,2011-01-21,한,수,,54,김영관,태희종합건설,495
389,부경,2011-01-21,호,수,,54,방동석,홍순해,525
390,부경,2011-01-21,한,수,,54,오문식,유상호,451
391,부경,2011-01-21,한,수,,54,김상석,강복실,476
392,부경,2011-01-21,한,암,,53,조머피,이시돌협회,456
393,부경,2011-01-21,한,암,,53,장세한,이동훈,484
394,부경,2011-01-21,한,암,,52,김창옥,문법윤,425
395,부경,2011-01-21,일,암,,51,임한,이흥수,482
396,부경,2011-01-21,미,암,,51,강병은,김응수,490
397,부경,2011-01-21,한,암,,52,울즐리,정형철,467
398,부경,2011-01-21,한,암,,56,백광열,이혜란,411
399,부경,2011-01-21,한,암,,52,백광열,박웅진,499
400,부경,2011-01-21,한,암,,53,강병은,이원재,488
401,부경,2011-01-21,한,암,,53,양귀선,이성님,454
402,부경,2011-01-21,한,암,,54,울즐리,정형철,488
403,부경,2011-01-21,한,암,,54,윤주혁,이혜란,479
404,부경,2011-01-21,한,암,,55,이정표,송준규,485
405,부경,2011-01-21,한,암,,55,임한,오종환,502
406,부경,2011-01-21,한,암,,54,울즐리,페가수스,435
407,부경,2011-01-21,한,암,,51,임한,김기명,475
408,부경,2011-01-21,한,암,,50,양귀선,조용희,438
409,부경,2011-01-21,한,암,,54,김영관,유수태,433
410,부경,2011-01-21,한,암,,52,양귀선,한정협,487
411,부경,2011-01-21,한,암,,53.5,김창옥,문법윤,434
412,부경,2011-01-21,한,암,,50,유병복,범한산업,478
413,부경,2011-01-21,한,암,,53.5,김남중,태립건설,492
414,부경,2011-01-21,한,암,,55,임금만,임병효,512
415,부경,2011-01-21,한,암,,50,조용배,김무현,460
416,부경,2011-01-21,한,암,,50,울즐리,정형철,489
417,부경,2011-01-21,한,암,,55,이정표,이계옥,470
418,부경,2011-01-21,한,암,,52,김남중,박소이,508
419,부경,2011-01-21,한,암,,54,김재섭,배성근,475
420,부경,2011-01-21,한,암,,50,조용배,김영민,471
421,부경,2011-01-21,한,암,,51,장세한,이동훈,481
422,부경,2011-01-21,한,암,,52,백광열,김욱수,418
423,부경,2011-01-21,한,암,,55,김상석,김봉겸,465
424,부경,2011-01-21,한,암,,55,한상복,박호익,476
425,부경,2011-01-21,한,암,,54,김창옥,윤태현,462
426,부경,2011-01-21,한,암,,53,고홍석,이동좌,504
427,부경,2011-01-21,한,암,,53,김상석,최상일,500
428,부경,2011-01-21,한,암,,53,고홍석,인택주택건설,422
429,부경,2011-01-21,한,암,,53,김성현,이성희,417
430,부경,2011-01-21,한,암,,52,울즐리,문성제,444
431,부경,2011-01-21,한,암,,52,김성현,김경태,420
432,부경,2011-01-21,한,암,,52,조용배,김원식,457
433,부경,2011-01-21,한,암,,52,김상석,김봉겸,493
434,부경,2011-01-21,한,암,,52,김길중,김성봉,467
435,부경,2011-01-21,한,암,,52,최기홍,안규생,425
436,부경,2011-01-21,미,암,,54,하무선,정완모,448
437,부경,2011-01-21,미,암,,51,유충열,이영선,455
438,부경,2011-01-21,미,암,,51,울즐리,김규성,451
439,부경,2011-01-21,한,암,,54,유충열,이성님,448
440,부경,2011-01-21,한,암,,52,최기홍,이정국,464
441,부경,2011-01-21,한,암,,52,김영관,박광순,503
442,부경,2011-01-21,한,거,,56,김창옥,윤태현,522
443,부경,2011-01-21,뉴,거,,54,양귀선,최원길,459
444,부경,2011-01-21,한,거,,54,고홍석,우만식,497
445,부경,2011-01-21,한,거,,54,윤주혁,서귀포시축협,494
446,부경,2011-01-21,한,거,,55,임금만,권주순,460
447,부경,2011-01-21,한,거,,50,고홍석,우만식,506
448,부경,2011-01-21,한,거,,51,김상석,전종섭,473
449,부경,2011-01-21,한,거,,50,유병복,최원호,499
450,부경,2011-01-21,한,거,,50,고홍석,김봉경,480
451,부경,2011-01-21,한,거,,54,이정표,여성숙,457
452,부경,2011-01-21,한,거,,52,한상복,변공민,440
453,부경,2011-01-21,한,거,,56,김영관,태희종합건설,515
454,부경,2011-01-21,한,거,,56,조용배,장재원,491
455,부경,2011-01-21,한,수,,54,한상복,오영복,485
456,부경,2011-01-21,한,수,,54,양귀선,한정협,485
457,부경,2011-01-21,한,수,,54,오문식,정태원,502
458,부경,2011-01-21,한,수,,54,김재섭,홍태수,489
459,부경,2011-01-21,한,수,,53,오문식,박은주,480
460,부경,2011-01-21,한,수,,56,조머피,김장겸,515
461,부경,2011-01-21,한,수,,52,김길중,김용부,473
