ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
129,부경,2009-01-11,한,수,,54,이상영,박소이,487
130,부경,2009-01-11,한,수,,50,이정표,여성숙,452
131,부경,2009-01-11,호,수,,55,강형곤,이성민,467
132,부경,2009-01-11,미,암,,50,윤주혁,민우식,456
133,부경,2009-01-11,한,암,,55,김길중,김용구,444
134,부경,2009-01-11,한,암,,53,김병학,고석상,501
135,부경,2009-01-11,한,암,,51.5,백광열,이혜란,433
136,부경,2009-01-11,한,암,,54,양귀선,이성님,445
137,부경,2009-01-11,한,수,,54,김재섭,김호종,475
138,부경,2009-01-11,호,수,,57.5,김재섭,윤지중,505
139,부경,2009-01-11,호,수,,50,조용배,김훈,0
140,부경,2009-01-11,미,수,,51,강형곤,임병효,516
141,부경,2009-01-11,호,수,,53.5,최기홍,김원식,481
142,부경,2009-01-11,한,수,,50,김창옥,고재완,483
143,부경,2009-01-11,한,수,,52.5,최기홍,문성제,444
144,부경,2009-01-11,한,수,,54.5,김병학,인택주택건설,459
145,부경,2009-01-11,한,수,,57,김영관,류용상,501
146,부경,2009-01-11,한,수,,53,김길중,박원선,499
147,부경,2009-01-11,한,수,,54,장세한,이동훈,457
148,부경,2009-01-11,한,수,,54,강형곤,김원구,440
149,부경,2009-01-11,한,수,,54,조용배,양관석,455
150,부경,2009-01-11,한,수,,54,방동석,고석상,495
151,부경,2009-01-11,호,수,,55,백광열,송정아,451
152,부경,2009-01-11,미,수,,54,김상석,김무현,552
153,부경,2009-01-11,호,수,,57,김성현,허도행,489
154,부경,2009-01-11,호,수,,53,김상석,이종훈,496
155,부경,2009-01-11,한,수,,54,오문식,이성기,466
156,부경,2009-01-11,한,수,,54,백광열,이종훈,496
157,부경,2009-01-11,미,거,,57,강병은,전병연,543
158,부경,2009-01-11,뉴,거,,52,양귀선,변미영,485
159,부경,2009-01-11,미,거,,55.5,고홍석,배동성,501
160,부경,2009-01-11,한,거,,52.5,김영관,태희종합건설,460
161,부경,2009-01-11,한,거,,52,김남중,여익구,482
162,부경,2009-01-11,한,거,,55,오문식,이원재,468
163,부경,2009-01-11,미,거,,56,울즐리,김원호,488
164,부경,2009-01-11,호,암,,51,임금만,이창준,413
165,부경,2009-01-11,미,암,,50,윤주혁,최영근,503
166,부경,2009-01-11,한,암,,53,민장기,고원창,467
167,부경,2009-01-11,한,암,,52,김창옥,윤태현,450
168,부경,2009-01-11,한,암,,53,임한,이시돌협회,499
169,부경,2009-01-11,한,암,,55,고홍석,박영진,486
170,부경,2009-01-11,한,암,,50,민장기,박소이,465
171,부경,2009-01-11,한,암,,54,하무선,김봉겸,466
172,부경,2009-01-11,한,암,,51,윤주혁,민우식,454
173,부경,2009-01-11,호,암,,50,임금만,김찬식,424
174,부경,2009-01-11,한,암,,52,유충열,최순자,444
175,부경,2009-01-11,호,암,,54,민장기,김대신,484
176,부경,2009-01-11,뉴,암,,54,장세한,문영진,460
177,부경,2009-01-11,미,암,,53,고홍석,우만식,476
178,부경,2009-01-11,미,암,,53,김길중,장철웅,485
179,부경,2009-01-11,호,암,,55,문제복,고임계,472
180,부경,2009-01-11,한,암,,51,윤주혁,이상일,492
181,부경,2009-01-11,한,암,,50,임금만,이성영,406
182,부경,2009-01-11,한,암,,53,김재섭,이원태,0
183,부경,2009-01-11,한,암,,54,임한,임용근,439
184,부경,2009-01-11,한,암,,54,장세한,김의기,454
185,부경,2009-01-11,한,암,,54,강형곤,이본희,438
186,부경,2009-01-11,한,암,,52,김남중,한정협,446
187,부경,2009-01-11,한,암,,54,조용배,김무현,435
188,부경,2009-01-11,한,암,,53,김상석,김무현,439
189,부경,2009-01-16,한,암,,54,윤주혁,최순자,426
190,부경,2009-01-16,한,암,,54,김성현,조영자,416
191,부경,2009-01-16,한,암,,54,양귀선,박영진,434
192,부경,2009-01-16,한,암,,54,김병학,이정원,450
193,부경,2009-01-16,한,암,,51.5,김남중,여익구,491
194,부경,2009-01-16,뉴,암,,52,임금만,김갑수,434
195,부경,2009-01-16,한,암,,54.5,고홍석,유수태,462
196,부경,2009-01-16,미,암,,53,강형곤,성태진,443
197,부경,2009-01-16,미,암,,53,유충열,윤복선,431
198,부경,2009-01-16,한,수,,54,김병학,이혜란,455
199,부경,2009-01-16,미,수,,51,김재섭,이시환,506
200,부경,2009-01-16,한,수,,51,조용배,허도행,498
201,부경,2009-01-16,한,수,,50,양귀선,오공학,466
202,부경,2009-01-16,한,수,,56.5,김병학,최원길,448
203,부경,2009-01-16,한,수,,50,한상복,박원선,446
204,부경,2009-01-16,한,수,,53,최기홍,이동훈,433
205,부경,2009-01-16,한,수,,54,울즐리,송윤지,500
206,부경,2009-01-16,한,수,,56,김남중,나현정,446
207,부경,2009-01-16,일,수,,51.5,유충열,윤지중,494
208,부경,2009-01-16,일,수,,51,강형곤,김원구,504
209,부경,2009-01-16,미,수,,54,민장기,정진호,456
210,부경,2009-01-16,호,수,,50,김창옥,현길림,476
211,부경,2009-01-16,미,수,,51,김재섭,홍태수,490
212,부경,2009-01-16,호,수,,51,김길중,탐라유통,500
213,부경,2009-01-16,한,수,,51.5,장세한,양정두,495
214,부경,2009-01-16,한,수,,53,이정표,송준규,422
215,부경,2009-01-16,한,수,,56,강병은,정명균,472
216,부경,2009-01-16,한,수,,52,임금만,임일성,491
217,부경,2009-01-16,한,수,,55,김상석,정완모,469
218,부경,2009-01-16,한,수,,52,고홍석,우만식,439
219,부경,2009-01-16,한,수,,56,김길중,박호익,483
220,부경,2009-01-16,한,수,,56,울즐리,송재길,482
221,부경,2009-01-16,한,수,,54,오문식,전흥기,511
222,부경,2009-01-16,한,수,,54,문제복,심경례,456
223,부경,2009-01-16,한,수,,55,김창옥,고희종,439
224,부경,2009-01-16,미,수,,55,김상석,오수석,489
225,부경,2009-01-16,호,수,,57,김남중,나현정,473
226,부경,2009-01-16,미,수,,55,오문식,고임계,490
227,부경,2009-01-16,호,수,,56,조용배,김무현,507
228,부경,2009-01-16,미,수,,55,문제복,홍태수,482
229,부경,2009-01-16,한,수,,54,임한,이성욱,462
230,부경,2009-01-16,한,수,,54,강형곤,김영민,484
231,부경,2009-01-16,한,수,,54,김길중,이동좌,498
232,부경,2009-01-16,한,수,,54,강병은,김정두,485
233,부경,2009-01-16,한,수,,54,장세한,이동훈,440
234,부경,2009-01-16,한,수,,54,민장기,송문관,494
235,부경,2009-01-16,한,수,,54,울즐리,박평양,457
236,부경,2009-01-16,미,거,,56.5,김상석,이임보,487
237,부경,2009-01-16,뉴,거,,57,양귀선,김병완,502
238,부경,2009-01-16,일,거,,50.5,양귀선,나현정,493
239,부경,2009-01-16,한,거,,52,김재섭,김규성,497
240,부경,2009-01-16,한,거,,56,하무선,임일성,438
241,부경,2009-01-16,한,거,,56,강형곤,김원구,467
242,부경,2009-01-16,호,거,,56,백광열,전우석,480
243,부경,2009-01-16,호,거,,55,오문식,(주)넓은,534
244,부경,2009-01-16,한,거,,57,김영관,유영상,483
245,부경,2009-01-16,한,거,,58,김영관,박광순,478
246,부경,2009-01-16,미,암,,53,김영관,김선욱,480
247,부경,2009-01-16,미,암,,53,민장기,김대신,462
248,부경,2009-01-16,미,암,,53,고홍석,이득선,498
249,부경,2009-01-16,미,암,,53,김병학,최원길,464
250,부경,2009-01-16,호,암,,50,임한,고재완,424
251,부경,2009-01-16,일,암,,53,장세한,이명희 ,445
252,부경,2009-01-16,미,암,,52,김길중,김의기,463
253,부경,2009-01-16,한,거,,52,민장기,양치복,450
254,부경,2009-01-16,뉴,거,,56,장세한,김의기,492
255,부경,2009-01-16,한,거,,52,한상복,박원선,465
256,부경,2009-01-16,한,거,,56,김영관,박선희,495
257,부경,2009-01-16,한,거,,54,양귀선,최원길,466
258,부경,2009-01-16,한,거,,54,양귀선,나현정,507
259,부경,2009-01-16,한,거,,52,윤주혁,윤지중,486
260,부경,2009-01-16,한,거,,57.5,강형곤,김영민,508
261,부경,2009-01-16,한,암,,54,강병은,양정두,457
262,부경,2009-01-16,한,암,,54,이상영,김영구,431
263,부경,2009-01-16,한,암,,50,조용배,김무현,434
264,부경,2009-01-16,한,암,,54,백광열,송정아,442
265,부경,2009-01-16,한,암,,50.5,하무선,김대욱,419
266,부경,2009-01-16,한,암,,55,고홍석,우만식,491
267,부경,2009-01-16,한,암,,54,김창옥,이영선,477
268,부경,2009-01-16,호,암,,52,유병복,조영석,460
269,부경,2009-01-16,한,암,,54,김영관,정영식,477
270,부경,2009-01-16,한,암,,50,하무선,김봉겸,453
271,부경,2009-01-16,한,암,,53,김상석,김봉겸,437
272,부경,2009-01-16,한,암,,55,문제복,전종섭,492
273,부경,2009-01-16,한,암,,53,문제복,박선희,422
274,부경,2009-01-16,한,암,,52,김상석,이종훈,490
275,부경,2009-01-16,한,암,,53,유충열,김용석,470
276,부경,2009-01-16,한,암,,52,한상복,박원선,468
277,부경,2009-01-16,호,암,,55,하무선,하만철,465
278,부경,2009-01-16,미,암,,56,장세한,이명희 ,494
279,부경,2009-01-16,한,암,,53,유충열,이원재,495
280,부경,2009-01-16,한,암,,54,김창옥,고재완,451
281,부경,2009-01-16,한,암,,54,장세한,양국만,518
282,부경,2009-01-16,한,암,,52,김상석,김장겸,443
283,부경,2009-01-16,한,암,,54,오문식,임동철,417
284,부경,2009-01-16,한,암,,50,민장기,박소이,421
285,부경,2009-01-16,한,암,,53,임금만,이광림,544
286,부경,2009-01-16,한,암,,54,김남중,홍경표,471
287,부경,2009-01-16,한,암,,53,김창옥,문법윤,451
288,부경,2009-01-16,한,암,,51,이정표,김경태,468
289,부경,2009-01-16,한,암,,53,김상석,김무현,424
290,부경,2009-01-16,한,암,,55,장세한,고희종,445
291,부경,2009-01-16,한,암,,54,백광열,이혜란,462
292,부경,2009-01-16,한,암,,51,고홍석,우만식,423
293,부경,2009-01-16,한,암,,54,김재섭,김규성,470
294,부경,2009-01-16,미,거,,55,민장기,양치복,448
295,부경,2009-01-16,한,거,,53.5,이정표,이계옥,485
296,부경,2009-01-16,뉴,거,,56,김영관,유영상,452
297,부경,2009-01-16,한,거,,54,유병복,전성연,451
298,부경,2009-01-16,한,거,,56,김재섭,조태만,500
299,부경,2009-01-16,한,수,,54,오문식,유상호,453
300,부경,2009-01-16,한,수,,56,장세한,이동훈,470
301,부경,2009-01-16,캐,수,,55,울즐리,송윤지,521
302,부경,2009-01-16,뉴,수,,56,김상석,정완모,485
303,부경,2009-01-16,한,수,,54,김재섭,조태만,493
304,부경,2009-01-16,한,수,,56,김병학,부건영,470
305,부경,2009-01-16,한,수,,54,강형곤,이헌주,497
306,부경,2009-01-16,한,수,,54,김상석,오수석,472
307,부경,2009-01-16,미,암,,53,하무선,김대욱,477
308,부경,2009-01-16,미,암,,52,유병복,정영식,442
309,부경,2009-01-16,한,암,,54,김길중,김의기,518
310,부경,2009-01-16,한,암,,54,김성현,허도행,462
311,부경,2009-01-16,한,암,,53,방동석,김원식,436
312,부경,2009-01-16,한,암,,53,유충열,이원재,472
313,부경,2009-01-16,한,암,,53,김성현,조영자,455
314,부경,2009-01-16,한,암,,53,유병복,범한산업,413
315,부경,2009-01-16,한,암,,53,양귀선,변미영,469
316,부경,2009-01-18,한,암,,54,울즐리,김경태,471
317,부경,2009-01-18,뉴,거,,53,오문식,유수태,464
318,부경,2009-01-18,호,수,,50.5,윤주혁,임용근,446
319,부경,2009-01-18,미,수,,54,한상복,이종갑,500
320,부경,2009-01-18,미,수,,55,장세한,이동훈,530
321,부경,2009-01-18,미,수,,54,민장기,박정균,503
322,부경,2009-01-18,호,수,,55,이상영,김승범,452
323,부경,2009-01-18,한,수,,54,최기홍,나현문,478
324,부경,2009-01-18,한,수,,50,이정표,이계옥,504
325,부경,2009-01-18,미,수,,56,최기홍,김원식,511
326,부경,2009-01-18,한,암,,53,김재섭,홍태수,477
327,부경,2009-01-18,한,암,,52,백광열,백영일,434
328,부경,2009-01-18,한,수,,52,최기홍,이남일,462
329,부경,2009-01-18,한,수,,54,문제복,홍태수,461
330,부경,2009-01-18,한,수,,54,강형곤,이본희,486
331,부경,2009-01-18,한,수,,53,유병복,유수태,503
332,부경,2009-01-18,호,수,,51,김상석,이임보,506
333,부경,2009-01-18,미,수,,51,유충열,강용익,517
334,부경,2009-01-18,미,수,,50,이정표,고석주,468
335,부경,2009-01-18,호,수,,51,고홍석,이동좌,522
336,부경,2009-01-18,호,수,,51,오문식,장길순,516
337,부경,2009-01-18,뉴,수,,51,김재섭,김규성,478
338,부경,2009-01-18,미,수,,53,윤주혁,김용부,495
339,부경,2009-01-18,뉴,수,,55,김길중,강용익,461
340,부경,2009-01-18,일,수,,55,장세한,이명희 ,500
341,부경,2009-01-18,미,수,,57,최기홍,부건영,488
342,부경,2009-01-18,미,수,,55,김영관,남석우,494
343,부경,2009-01-18,미,거,,54,백광열,임동철,441
344,부경,2009-01-18,호,수,,51,임금만,김찬식,513
345,부경,2009-01-18,미,수,,54,백광열,이수연,495
346,부경,2009-01-18,호,수,,57,이정표,오공학,465
347,부경,2009-01-18,미,수,,54,양귀선,이성님,496
348,부경,2009-01-18,미,수,,54,방동석,이승우,492
349,부경,2009-01-18,한,수,,54,유병복,김성수,489
350,부경,2009-01-18,한,수,,56,김상석,곽종수,464
351,부경,2009-01-18,한,수,,54,김재섭,고문섭,480
352,부경,2009-01-18,한,수,,54,강병은,이성님,498
353,부경,2009-01-18,한,수,,52,김상석,오공학,466
354,부경,2009-01-18,한,수,,54,유충열,최경환,467
355,부경,2009-01-18,한,암,,54,김병학,정형철,409
356,부경,2009-01-18,한,암,,52,오문식,백영일,433
357,부경,2009-01-18,한,암,,54,방동석,박평양,455
358,부경,2009-01-18,호,암,,51,이정표,고석주,433
359,부경,2009-01-18,호,암,,54,김재섭,최정선,422
360,부경,2009-01-18,미,암,,53,김병학,하만철,449
361,부경,2009-01-18,미,암,,51,김남중,한정협,476
362,부경,2009-01-18,미,암,,53,고홍석,배동성,451
363,부경,2009-01-18,미,암,,53,장세한,이유완,470
364,부경,2009-01-18,호,암,,55,김상석,이종훈,410
365,부경,2009-01-18,일,암,,54,이상영,김진영a,431
366,부경,2009-01-18,일,암,,54,김병학,인택주택건설,389
367,부경,2009-01-18,일,암,,51,고홍석,고석주,448
368,부경,2009-01-18,미,암,,51,울즐리,(주)넓은,459
369,부경,2009-01-18,일,암,,51,김재섭,김성수,514
370,부경,2009-01-18,미,암,,50,강병은,전병연,489
371,부경,2009-01-18,일,거,,50,울즐리,이본희,477
372,부경,2009-01-18,뉴,거,,50,유병복,김성수,440
373,부경,2009-01-18,일,거,,54,한상복,양국만,463
374,부경,2009-01-18,뉴,거,,55,백광열,이성영,471
375,부경,2009-01-18,한,거,,55,유충열,김용석,498
376,부경,2009-01-18,미,암,,52,김성현,김영구,470
377,부경,2009-01-18,호,암,,51,이정표,강용익,0
378,부경,2009-01-18,일,암,,53,김영관,박선희,470
379,부경,2009-01-18,일,암,,53,방동석,유수태,456
380,부경,2009-01-18,일,암,,53,강형곤,임병효,444
381,부경,2009-01-18,미,암,,50,최기홍,문영진,470
382,부경,2009-01-18,일,암,,50,조용배,김훈,446
383,부경,2009-01-18,미,암,,55,유병복,정영식,475
384,부경,2009-01-18,한,암,,52,김창옥,탐라유통,465
385,부경,2009-01-18,한,암,,51,오문식,백영일,435
386,부경,2009-01-18,한,암,,53,장세한,이유완,458
387,부경,2009-01-18,한,암,,53,한상복,박원선,457
388,부경,2009-01-18,한,암,,51,윤주혁,김용부,463
389,부경,2009-01-18,한,암,,54,이상영,정형철,461
390,부경,2009-01-30,미,수,,54,임금만,김봉경,486
391,부경,2009-01-30,일,수,,54,양귀선,송재길,449
392,부경,2009-01-30,미,수,,50,이정표,이창호,467
393,부경,2009-01-30,한,수,,54,조용배,이성영,465
394,부경,2009-01-30,한,수,,54,울즐리,박선희,490
395,부경,2009-01-30,한,암,,52,한상복,김용구,427
396,부경,2009-01-30,한,암,,52,하무선,김장겸,466
397,부경,2009-01-30,한,암,,54,김재섭,서성열,460
398,부경,2009-01-30,한,암,,56,백광열,이상일,455
399,부경,2009-01-30,한,암,,55,김영관,오영복,469
400,부경,2009-01-30,한,암,,50,김길중,박정배,458
401,부경,2009-01-30,한,암,,50,김창옥,윤태현,491
402,부경,2009-01-30,한,암,,50,백광열,이혜란,430
403,부경,2009-01-30,한,암,,50,양귀선,이명희 ,460
404,부경,2009-01-30,한,암,,50,백광열,김정두,441
405,부경,2009-01-30,한,암,,53,하무선,김봉경,452
406,부경,2009-01-30,한,암,,49,민장기,고원창,467
407,부경,2009-01-30,한,암,,51,김상석,김정두,477
408,부경,2009-01-30,한,암,,51,오문식,전흥기,483
409,부경,2009-01-30,뉴,암,,50,임금만,부건영,469
410,부경,2009-01-30,미,암,,51,김남중,박성익,473
411,부경,2009-01-30,미,암,,53,고홍석,강성호,465
412,부경,2009-01-30,호,암,,51,최기홍,송재길,401
413,부경,2009-01-30,미,암,,52,김성현,이광림,445
414,부경,2009-01-30,한,암,,53,임한,김기명,449
415,부경,2009-01-30,한,암,,52,김상석,남석우,438
416,부경,2009-01-30,한,암,,52,김창옥,문법윤,454
417,부경,2009-01-30,한,암,,49,김성현,남석우,458
418,부경,2009-01-30,한,암,,55,울즐리,김경태,462
419,부경,2009-01-30,호,암,,57,문제복,고임계,465
420,부경,2009-01-30,한,암,,51,윤주혁,임용근,485
421,부경,2009-01-30,미,암,,52,김재섭,고문섭,484
422,부경,2009-01-30,미,암,,51.5,유병복,최원호,458
423,부경,2009-01-30,한,암,,51,오문식,유상호,452
424,부경,2009-01-30,일,암,,55,방동석,유수태,466
425,부경,2009-01-30,미,암,,55,민장기,송달섭,473
426,부경,2009-01-30,미,암,,52,오문식,정운진,513
427,부경,2009-01-30,일,암,,52,윤주혁,서귀포시축협,494
428,부경,2009-01-30,한,암,,53,김병학,정형철,467
429,부경,2009-01-30,한,암,,53,강형곤,김영민,467
430,부경,2009-01-30,한,암,,53,임금만,김갑수,458
431,부경,2009-01-30,한,암,,50,민장기,박정균,514
432,부경,2009-01-30,한,암,,54,방동석,고석상,474
433,부경,2009-01-30,한,암,,55,고홍석,김대신,467
434,부경,2009-01-30,한,암,,56,이상영,김영구,497
435,부경,2009-01-30,뉴,거,,52,백광열,박웅진,453
436,부경,2009-01-30,한,거,,55,오문식,장길순,521
437,부경,2009-01-30,한,거,,54,유병복,최영근,519
438,부경,2009-01-30,한,거,,54,고홍석,우만식,492
439,부경,2009-01-30,호,수,,50.5,임한,이시환,499
440,부경,2009-01-30,한,수,,56,김길중,강용익,448
441,부경,2009-01-30,한,수,,55,오문식,유상호,447
442,부경,2009-01-30,한,수,,54,김영관,류용상,495
443,부경,2009-01-30,한,수,,50,이상영,태희종합건설,503
444,부경,2009-01-30,한,수,,54,김영관,태희종합건설,482
445,부경,2009-01-30,미,수,,53,김영관,이성기,426
446,부경,2009-01-30,한,수,,54,방동석,인택주택건설,471
447,부경,2009-01-30,한,암,,53,이상영,곽종수,481
448,부경,2009-01-30,미,암,,49,유충열,윤복선,428
449,부경,2009-01-30,한,암,,53,장세한,이동훈,461
450,부경,2009-01-30,한,암,,52,김병학,최원길,445
451,부경,2009-01-30,일,암,,54,방동석,홍순해,492
452,부경,2009-01-30,호,수,,53,장세한,권준호,477
453,부경,2009-01-30,미,수,,57,최기홍,이남일,448
454,부경,2009-01-30,일,수,,51,유충열,윤지중,482
455,부경,2009-01-30,미,수,,51,백광열,이종훈,457
456,부경,2009-01-30,한,수,,54,울즐리,이시돌협회,469
457,부경,2009-01-30,한,수,,53,고홍석,우만식,430
458,부경,2009-01-30,한,수,,55,한상복,양국만,428
459,부경,2009-01-30,한,수,,54,김병학,나현문,535
460,부경,2009-01-30,한,수,,53,김성현,전흥기,437
461,부경,2009-01-30,한,수,,55,조용배,고석주,482
462,부경,2009-01-30,한,수,,50,한상복,박원선,441
463,부경,2009-01-30,한,수,,53.5,울즐리,이본희,463
