ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
69,부경,2005-01-07,미,수,,51,김남중,한국마사회,506
70,부경,2005-01-07,미,거,,51,김영관,한국마사회,477
71,부경,2005-01-07,호,암,,50,윤주혁,한국마사회,429
72,부경,2005-01-07,호,암,,50,김영관,한국마사회,495
73,부경,2005-01-07,미,암,,50,고홍석,한국마사회,465
74,부경,2005-01-07,미,암,,50,양귀선,한국마사회,449
75,부경,2005-01-07,미,암,,50,백광열,한국마사회,452
76,부경,2005-01-14,한,수,,56,오문식,한국마사회,
77,부경,2005-01-14,한,수,,53,백광열,한국마사회,485
78,부경,2005-01-14,한,수,,56,강병은,한국마사회,437
79,부경,2005-01-14,미,수,,54,김병학,한국마사회,417
80,부경,2005-01-14,일,수,,51,강형곤,한국마사회,423
81,부경,2005-01-14,미,암,,50,장세한,한국마사회,433
82,부경,2005-01-14,미,암,,53,오문식,한국마사회,433
83,부경,2005-01-14,미,암,,50,장세한,한국마사회,437
84,부경,2005-01-14,미,암,,50,김남중,한국마사회,439
85,부경,2005-01-14,한,암,,53,김재섭,한국마사회,445
86,부경,2005-01-14,미,암,,52,한상복,한국마사회,462
87,부경,2005-01-14,호,암,,50,양귀선,한국마사회,426
88,부경,2005-01-14,호,암,,50,김성현,한국마사회,403
89,부경,2005-01-14,미,수,,51,백광열,한국마사회,503
90,부경,2005-01-14,한,수,,53,양귀선,한국마사회,494
91,부경,2005-01-14,한,수,,51,강형곤,한국마사회,455
92,부경,2005-01-14,한,수,,56,조용배,한국마사회,473
93,부경,2005-01-14,한,수,,53,최기홍,한국마사회,448
94,부경,2005-01-14,한,수,,53,김성현,한국마사회,433
95,부경,2005-01-14,미,수,,51,조용배,한국마사회,434
96,부경,2005-01-14,일,수,,51,김창옥,한국마사회,474
97,부경,2005-01-14,미,수,,51,강형곤,한국마사회,443
98,부경,2005-01-14,호,수,,50,이정표,한국마사회,468
99,부경,2005-01-14,호,수,,50,유병복,한국마사회,422
100,부경,2005-01-14,호,수,,52,한상복,한국마사회,507
101,부경,2005-01-14,호,수,,50,백광열,한국마사회,433
102,부경,2005-01-14,호,수,,50,유병복,한국마사회,424
103,부경,2005-01-14,호,수,,53,오문식,한국마사회,413
104,부경,2005-01-14,한,수,,51,최기홍,한국마사회,491
105,부경,2005-01-14,한,수,,54,오문식,한국마사회,431
106,부경,2005-01-14,한,수,,51,김창옥,한국마사회,455
107,부경,2005-01-14,한,수,,51,오문식,한국마사회,
108,부경,2005-01-14,미,수,,51,최기홍,한국마사회,452
109,부경,2005-01-14,미,수,,51,김남중,한국마사회,451
110,부경,2005-01-14,미,수,,51,유병복,한국마사회,416
111,부경,2005-01-14,미,수,,51,유충열,한국마사회,459
112,부경,2005-01-14,호,수,,50,김창옥,한국마사회,433
113,부경,2005-01-14,미,암,,50,최기홍,한국마사회,449
114,부경,2005-01-14,미,암,,53,양귀선,한국마사회,384
115,부경,2005-01-14,미,암,,53,김병학,한국마사회,403
116,부경,2005-01-14,호,암,,50,윤주혁,한국마사회,433
117,부경,2005-01-14,한,암,,50,조용배,한국마사회,437
118,부경,2005-01-14,한,암,,50,유충열,한국마사회,428
119,부경,2005-01-14,한,암,,53,김길중,한국마사회,397
120,부경,2005-01-14,한,암,,52,한상복,한국마사회,438
121,부경,2005-01-14,한,암,,53,김남중,한국마사회,465
122,부경,2005-01-14,한,암,,53,양귀선,한국마사회,414
123,부경,2005-01-14,한,암,,50,김상석,한국마사회,410
124,부경,2005-01-14,호,암,,50,김창옥,한국마사회,405
125,부경,2005-01-14,호,암,,50,백광열,한국마사회,430
126,부경,2005-01-14,뉴,암,,50,김상석,한국마사회,426
127,부경,2005-01-14,미,암,,53,조용배,한국마사회,470
128,부경,2005-01-14,미,거,,51,김영관,한국마사회,458
129,부경,2005-01-14,미,암,,50,고홍석,한국마사회,419
130,부경,2005-01-14,미,암,,53,강병은,한국마사회,432
131,부경,2005-01-14,미,암,,50,이정표,한국마사회,405
132,부경,2005-01-14,한,암,,51,최기홍,한국마사회,423
133,부경,2005-01-14,한,암,,51,고홍석,한국마사회,423
134,부경,2005-01-14,한,암,,51,장세한,한국마사회,468
135,부경,2005-01-14,한,암,,51,김상석,한국마사회,435
136,부경,2005-01-14,호,암,,50,강형곤,한국마사회,423
137,부경,2005-01-14,뉴,암,,53,김길중,한국마사회,411
138,부경,2005-01-14,한,암,,51,김성현,한국마사회,422
139,부경,2005-01-14,한,암,,54,김재섭,한국마사회,427
140,부경,2005-01-14,한,암,,51,조용배,한국마사회,429
141,부경,2005-01-14,미,암,,50,임금만,한국마사회,414
142,부경,2005-01-14,호,암,,53,김재섭,한국마사회,426
143,부경,2005-01-14,한,암,,53,김병학,한국마사회,412
144,부경,2005-01-14,한,암,,50,김남중,한국마사회,422
145,부경,2005-01-14,미,암,,50,윤주혁,한국마사회,426
146,부경,2005-01-14,한,수,,53,백광열,한국마사회,524
147,부경,2005-01-14,한,수,,53,김창옥,한국마사회,469
148,부경,2005-01-14,한,수,,54,김길중,한국마사회,447
149,부경,2005-01-14,한,수,,53,한상복,한국마사회,468
150,부경,2005-01-14,미,수,,51,이정표,한국마사회,405
151,부경,2005-01-14,한,암,,50,유충열,한국마사회,415
152,부경,2005-01-14,한,암,,51,유병복,한국마사회,413
153,부경,2005-01-21,한,암,,50,백광열,한국마사회,485
154,부경,2005-01-21,미,수,,51,유충열,한국마사회,507
155,부경,2005-01-21,한,수,,53,백광열,한국마사회,480
156,부경,2005-01-21,미,수,,51,유충열,한국마사회,433
157,부경,2005-01-21,한,암,,51,김상석,한국마사회,444
158,부경,2005-01-21,미,암,,50,김창옥,한국마사회,407
159,부경,2005-01-21,미,암,,53,김길중,한국마사회,458
160,부경,2005-01-21,한,암,,53,김길중,한국마사회,433
161,부경,2005-01-21,한,암,,53,오문식,한국마사회,461
162,부경,2005-01-21,한,암,,50,김남중,한국마사회,478
163,부경,2005-01-21,미,암,,50,유병복,한국마사회,444
164,부경,2005-01-21,미,암,,50,최기홍,한국마사회,454
165,부경,2005-01-21,미,암,,50,김길중,한국마사회,431
166,부경,2005-01-21,미,암,,50,김남중,한국마사회,453
167,부경,2005-01-21,미,암,,50,김상석,한국마사회,412
168,부경,2005-01-21,한,암,,53,민장기,한국마사회,442
169,부경,2005-01-21,한,암,,50,유병복,한국마사회,
170,부경,2005-01-21,한,암,,50,조용배,한국마사회,410
171,부경,2005-01-21,한,암,,53,고홍석,한국마사회,425
172,부경,2005-01-21,한,암,,50,강형곤,한국마사회,406
173,부경,2005-01-21,한,암,,50,김창옥,한국마사회,391
174,부경,2005-01-21,한,암,,50,윤주혁,한국마사회,410
175,부경,2005-01-21,미,암,,53,오문식,한국마사회,398
176,부경,2005-01-21,미,암,,50,유충열,한국마사회,423
177,부경,2005-01-21,미,암,,50,이정표,한국마사회,430
178,부경,2005-01-21,호,암,,50,김성현,한국마사회,442
179,부경,2005-01-21,호,암,,53,김영관,한국마사회,486
180,부경,2005-01-21,호,암,,50,강형곤,한국마사회,400
181,부경,2005-01-21,호,암,,50,이정표,한국마사회,451
182,부경,2005-01-21,호,암,,53,김남중,한국마사회,504
183,부경,2005-01-21,한,암,,51,최기홍,한국마사회,485
184,부경,2005-01-21,한,암,,51,임금만,한국마사회,458
185,부경,2005-01-21,한,암,,51,장세한,한국마사회,453
186,부경,2005-01-21,호,거,,50,백광열,한국마사회,451
187,부경,2005-01-21,호,거,,50,유병복,한국마사회,485
188,부경,2005-01-21,미,거,,54,강병은,한국마사회,437
189,부경,2005-01-21,한,수,,51,김상석,한국마사회,465
190,부경,2005-01-21,한,암,,50,최기홍,한국마사회,448
191,부경,2005-01-21,한,암,,51,이정표,한국마사회,460
192,부경,2005-01-21,한,암,,54,강병은,한국마사회,426
193,부경,2005-01-21,한,암,,51,장세한,한국마사회,480
194,부경,2005-01-21,한,암,,54,김병학,한국마사회,466
195,부경,2005-01-21,한,암,,51,고홍석,한국마사회,468
196,부경,2005-01-21,한,암,,51,유병복,한국마사회,418
197,부경,2005-01-21,한,암,,51,조용배,한국마사회,496
198,부경,2005-01-21,한,암,,51,김남중,한국마사회,485
199,부경,2005-01-21,미,암,,53,김재섭,한국마사회,430
200,부경,2005-01-21,미,암,,50,강형곤,한국마사회,418
201,부경,2005-01-21,호,암,,50,고홍석,한국마사회,472
202,부경,2005-01-21,미,암,,50,백광열,한국마사회,453
203,부경,2005-01-21,호,암,,50,고홍석,한국마사회,477
204,부경,2005-01-21,한,암,,54,강병은,한국마사회,463
205,부경,2005-01-21,미,암,,50,백광열,한국마사회,483
206,부경,2005-01-21,일,암,,50,김상석,한국마사회,391
207,부경,2005-01-21,미,암,,53,김길중,한국마사회,407
208,부경,2005-01-21,한,수,,53,백광열,한국마사회,507
209,부경,2005-01-21,한,수,,56,오문식,한국마사회,463
210,부경,2005-01-21,한,수,,56,오문식,한국마사회,463
211,부경,2005-01-21,미,수,,54,양귀선,한국마사회,499
212,부경,2005-01-21,일,수,,51,고홍석,한국마사회,487
213,부경,2005-01-21,미,수,,51,장세한,한국마사회,440
214,부경,2005-01-21,한,수,,52,김재섭,한국마사회,417
215,부경,2005-01-21,한,수,,51,최기홍,한국마사회,437
216,부경,2005-01-21,한,수,,51,이정표,한국마사회,463
217,부경,2005-01-21,한,수,,51,조용배,한국마사회,466
218,부경,2005-01-21,한,수,,54,강병은,한국마사회,453
219,부경,2005-01-21,한,수,,51,김창옥,한국마사회,468
220,부경,2005-01-21,한,수,,54,강병은,한국마사회,457
221,부경,2005-01-21,한,수,,51,김상석,한국마사회,440
222,부경,2005-01-21,한,수,,54,민장기,한국마사회,444
223,부경,2005-01-21,호,암,,50,윤주혁,한국마사회,423
224,부경,2005-01-21,한,수,,53,김병학,한국마사회,467
225,부경,2005-01-21,한,수,,53,김남중,한국마사회,490
226,부경,2005-01-21,미,수,,51,장세한,한국마사회,492
227,부경,2005-01-21,미,수,,51,최기홍,한국마사회,474
228,부경,2005-01-21,뉴,수,,53,양귀선,한국마사회,480
229,부경,2005-01-21,미,수,,53,한상복,한국마사회,471
230,부경,2005-01-21,호,수,,50,고홍석,한국마사회,463
231,부경,2005-01-21,한,암,,52,한상복,한국마사회,431
232,부경,2005-01-21,한,암,,50,장세한,한국마사회,425
233,부경,2005-01-28,한,수,,51,김창옥,한국마사회,456
234,부경,2005-01-28,한,수,,56,강병은,한국마사회,471
235,부경,2005-01-28,한,수,,53,김남중,한국마사회,483
236,부경,2005-01-28,호,수,,50,임금만,한국마사회,427
237,부경,2005-01-28,한,수,,56,오문식,한국마사회,432
238,부경,2005-01-28,한,수,,53,이정표,한국마사회,438
239,부경,2005-01-28,한,수,,54,김재섭,한국마사회,452
240,부경,2005-01-28,미,수,,51,임금만,한국마사회,469
241,부경,2005-01-28,미,수,,51,김남중,한국마사회,460
242,부경,2005-01-28,미,수,,54,김길중,한국마사회,462
243,부경,2005-01-28,한,수,,51,백광열,한국마사회,464
244,부경,2005-01-28,한,수,,51,강형곤,한국마사회,470
245,부경,2005-01-28,한,수,,53,한상복,한국마사회,468
246,부경,2005-01-28,한,수,,53,백광열,한국마사회,472
247,부경,2005-01-28,한,수,,53,김창옥,한국마사회,466
248,부경,2005-01-28,한,수,,56,민장기,한국마사회,432
249,부경,2005-01-28,미,수,,51,고홍석,한국마사회,468
250,부경,2005-01-28,미,수,,54,김병학,한국마사회,374
251,부경,2005-01-28,미,수,,51,윤주혁,한국마사회,488
252,부경,2005-01-28,미,수,,51,윤주혁,한국마사회,450
253,부경,2005-01-28,미,수,,51,장세한,한국마사회,465
254,부경,2005-01-28,호,수,,50,백광열,한국마사회,428
255,부경,2005-01-28,한,암,,49,김상석,한국마사회,453
256,부경,2005-01-28,한,암,,52,김영관,한국마사회,463
257,부경,2005-01-28,미,수,,51,강형곤,한국마사회,480
258,부경,2005-01-28,미,수,,51,유병복,한국마사회,443
259,부경,2005-01-28,미,거,,54,김재섭,한국마사회,446
260,부경,2005-01-28,호,수,,50,유병복,한국마사회,435
261,부경,2005-01-28,호,수,,50,김창옥,한국마사회,462
262,부경,2005-01-28,뉴,암,,50,고홍석,한국마사회,471
263,부경,2005-01-28,호,암,,53,김길중,한국마사회,456
264,부경,2005-01-28,호,암,,50,이정표,한국마사회,420
265,부경,2005-01-28,호,암,,52,한상복,한국마사회,445
266,부경,2005-01-28,한,암,,53,강병은,한국마사회,413
267,부경,2005-01-28,미,암,,53,민장기,한국마사회,415
268,부경,2005-01-28,미,암,,50,유충열,한국마사회,394
269,부경,2005-01-28,미,암,,50,김영관,한국마사회,391
270,부경,2005-01-28,한,암,,51,유병복,한국마사회,449
271,부경,2005-01-28,한,암,,54,김재섭,한국마사회,487
272,부경,2005-01-28,한,암,,50,강형곤,한국마사회,487
273,부경,2005-01-28,한,암,,50,이정표,한국마사회,412
274,부경,2005-01-28,한,암,,50,고홍석,한국마사회,438
275,부경,2005-01-28,한,암,,50,김남중,한국마사회,449
276,부경,2005-01-28,미,암,,50,고홍석,한국마사회,498
277,부경,2005-01-28,호,암,,50,김상석,한국마사회,400
278,부경,2005-01-28,호,암,,53,김병학,한국마사회,454
279,부경,2005-01-28,미,암,,50,김상석,한국마사회,406
280,부경,2005-01-28,미,암,,53,김병학,한국마사회,452
281,부경,2005-01-28,일,암,,50,백광열,한국마사회,434
282,부경,2005-01-28,미,암,,53,강병은,한국마사회,462
283,부경,2005-01-28,호,거,,52,한상복,한국마사회,448
284,부경,2005-01-28,미,거,,54,민장기,한국마사회,436
285,부경,2005-01-28,미,거,,54,오문식,한국마사회,473
286,부경,2005-01-28,한,수,,51,고홍석,한국마사회,490
287,부경,2005-01-28,한,수,,54,김길중,한국마사회,431
288,부경,2005-01-28,호,수,,53,오문식,한국마사회,461
289,부경,2005-01-28,미,암,,50,장세한,한국마사회,416
290,부경,2005-01-28,미,암,,50,최기홍,한국마사회,421
291,부경,2005-01-28,한,암,,53,김병학,한국마사회,438
292,부경,2005-01-28,미,암,,50,백광열,한국마사회,432
293,부경,2005-01-28,미,암,,53,오문식,한국마사회,424
294,부경,2005-01-28,한,암,,50,백광열,한국마사회,435
295,부경,2005-01-28,한,암,,50,김남중,한국마사회,445
296,부경,2005-01-28,호,암,,50,백광열,한국마사회,446
297,부경,2005-01-28,한,암,,51,임금만,한국마사회,433
298,부경,2005-01-28,한,암,,51,장세한,한국마사회,473
299,부경,2005-01-28,한,암,,51,고홍석,한국마사회,490
300,부경,2005-01-28,한,암,,51,김남중,한국마사회,510
301,부경,2005-01-28,한,암,,51,김성현,한국마사회,467
302,부경,2005-01-28,미,수,,51,유병복,한국마사회,416
303,부경,2005-01-28,미,수,,53,한상복,한국마사회,506
304,부경,2005-01-28,호,수,,50,김남중,한국마사회,477
305,부경,2005-01-28,호,수,,50,윤주혁,한국마사회,450
306,부경,2005-01-28,미,수,,51,강형곤,한국마사회,483
307,부경,2005-01-28,미,수,,54,김영관,한국마사회,483
308,부경,2005-01-28,미,수,,51,강형곤,한국마사회,464
309,부경,2005-01-28,미,암,,50,장세한,한국마사회,376
310,부경,2005-01-28,한,암,,50,장세한,한국마사회,424
311,부경,2005-01-28,호,암,,53,양귀선,한국마사회,476
312,부경,2005-01-28,미,암,,53,오문식,한국마사회,398
313,부경,2005-01-28,한,암,,51,유병복,한국마사회,441
314,부경,2005-01-28,한,암,,49,강형곤,한국마사회,447
315,부경,2005-01-28,한,암,,50,김창옥,한국마사회,434
316,부경,2005-01-28,미,암,,53,민장기,한국마사회,386
317,부경,2005-01-28,한,수,,56,강병은,한국마사회,448
318,부경,2005-01-28,한,수,,51,최기홍,한국마사회,504
319,부경,2005-02-04,미,암,,50,고홍석,한국마사회,473
320,부경,2005-02-04,호,암,,50,조용배,한국마사회,496
321,부경,2005-02-04,한,암,,51,유병복,한국마사회,418
322,부경,2005-02-04,한,암,,54,양귀선,한국마사회,500
323,부경,2005-02-04,미,암,,50,이정표,한국마사회,447
324,부경,2005-02-04,한,수,,53,윤주혁,한국마사회,466
325,부경,2005-02-04,미,암,,50,김창옥,한국마사회,451
326,부경,2005-02-04,미,암,,53,민장기,한국마사회,407
327,부경,2005-02-04,호,암,,53,김병학,한국마사회,476
328,부경,2005-02-04,미,암,,50,김성현,한국마사회,485
329,부경,2005-02-04,한,암,,51,장세한,한국마사회,448
330,부경,2005-02-04,한,암,,54,김병학,한국마사회,458
331,부경,2005-02-04,한,암,,53,유충열,한국마사회,457
332,부경,2005-02-04,한,암,,53,오문식,한국마사회,472
333,부경,2005-02-04,미,암,,53,오문식,한국마사회,430
334,부경,2005-02-04,미,암,,53,김재섭,한국마사회,393
335,부경,2005-02-04,미,암,,50,장세한,한국마사회,407
336,부경,2005-02-04,미,암,,53,양귀선,한국마사회,437
337,부경,2005-02-04,미,암,,53,민장기,한국마사회,431
338,부경,2005-02-04,한,암,,51,김성현,한국마사회,430
339,부경,2005-02-04,한,암,,50,최기홍,한국마사회,420
340,부경,2005-02-04,미,암,,52,한상복,한국마사회,467
341,부경,2005-02-04,한,암,,54,김병학,한국마사회,487
342,부경,2005-02-04,한,암,,51,김상석,한국마사회,437
343,부경,2005-02-04,한,암,,51,김병학,한국마사회,505
344,부경,2005-02-04,뉴,암,,50,유병복,한국마사회,415
345,부경,2005-02-04,호,암,,53,김병학,한국마사회,456
346,부경,2005-02-04,호,암,,50,김창옥,한국마사회,403
347,부경,2005-02-04,호,암,,53,유충열,한국마사회,452
348,부경,2005-02-04,한,암,,50,강형곤,한국마사회,415
349,부경,2005-02-04,한,암,,50,유병복,한국마사회,411
350,부경,2005-02-04,한,암,,50,김창옥,한국마사회,478
351,부경,2005-02-04,한,암,,50,이정표,한국마사회,408
352,부경,2005-02-04,미,암,,50,조용배,한국마사회,456
353,부경,2005-02-04,호,암,,50,이정표,한국마사회,446
354,부경,2005-02-04,미,암,,50,김창옥,한국마사회,468
355,부경,2005-02-04,뉴,암,,53,강병은,한국마사회,440
356,부경,2005-02-04,호,암,,50,최기홍,한국마사회,505
357,부경,2005-02-04,호,암,,53,양귀선,한국마사회,455
358,부경,2005-02-04,뉴,암,,50,강형곤,한국마사회,443
359,부경,2005-02-04,호,암,,50,김상석,한국마사회,416
360,부경,2005-02-04,뉴,암,,52,한상복,한국마사회,451
361,부경,2005-02-04,한,암,,54,강병은,한국마사회,427
362,부경,2005-02-04,미,수,,51,김성현,한국마사회,423
363,부경,2005-02-04,한,수,,54,오문식,한국마사회,436
364,부경,2005-02-04,호,수,,53,김병학,한국마사회,427
365,부경,2005-02-04,미,수,,54,유충열,한국마사회,460
366,부경,2005-02-04,호,수,,50,김남중,한국마사회,499
367,부경,2005-02-04,미,수,,51,김남중,한국마사회,492
368,부경,2005-02-04,미,수,,51,김병학,한국마사회,417
369,부경,2005-02-04,한,수,,54,오문식,한국마사회,462
370,부경,2005-02-04,호,수,,53,오문식,한국마사회,479
371,부경,2005-02-04,호,수,,50,이정표,한국마사회,469
372,부경,2005-02-04,호,수,,50,최기홍,한국마사회,485
373,부경,2005-02-04,미,수,,51,고홍석,한국마사회,446
374,부경,2005-02-04,미,수,,51,최기홍,한국마사회,454
375,부경,2005-02-04,뉴,수,,53,김길중,한국마사회,492
376,부경,2005-02-04,호,수,,53,김재섭,한국마사회,437
377,부경,2005-02-04,한,수,,53,김창옥,한국마사회,452
378,부경,2005-02-04,한,수,,53,장세한,한국마사회,456
379,부경,2005-02-04,한,수,,51,이정표,한국마사회,444
380,부경,2005-02-04,한,수,,51,강형곤,한국마사회,478
381,부경,2005-02-04,한,수,,53,김영관,한국마사회,454
382,부경,2005-02-04,미,수,,54,강병은,한국마사회,475
383,부경,2005-02-04,한,수,,51,김상석,한국마사회,458
384,부경,2005-02-04,한,수,,53,오문식,한국마사회,465
385,부경,2005-02-04,한,수,,53,최기홍,한국마사회,490
386,부경,2005-02-04,일,수,,51,김창옥,한국마사회,469
387,부경,2005-02-04,미,수,,51,김상석,한국마사회,428
388,부경,2005-02-04,한,수,,51,김성현,한국마사회,446
389,부경,2005-02-04,한,수,,51,최기홍,한국마사회,476
390,부경,2005-02-04,호,수,,52,김재섭,한국마사회,436
391,부경,2005-02-04,한,수,,54,양귀선,한국마사회,505
392,부경,2005-02-04,한,수,,56,양귀선,한국마사회,490
393,부경,2005-02-04,한,수,,53,최기홍,한국마사회,448
394,부경,2005-02-04,한,수,,56,김재섭,한국마사회,446
395,부경,2005-02-04,한,수,,53,백광열,한국마사회,482
396,부경,2005-02-04,미,수,,51,장세한,한국마사회,460
397,부경,2005-02-04,미,수,,51,김남중,한국마사회,445
398,부경,2005-02-04,한,수,,56,강병은,한국마사회,437
399,부경,2005-02-04,한,수,,56,조용배,한국마사회,468
400,부경,2005-02-04,한,암,,51,김재섭,한국마사회,422
401,부경,2005-02-04,한,암,,51,장세한,한국마사회,495
402,부경,2005-02-04,호,암,,50,강형곤,한국마사회,403
403,부경,2005-02-04,한,암,,50,김남중,한국마사회,501
404,부경,2005-02-04,한,암,,53,유충열,한국마사회,422
405,부경,2005-02-04,일,암,,53,민장기,한국마사회,414
406,부경,2005-02-04,미,암,,53,오문식,한국마사회,402
407,부경,2005-02-04,미,암,,53,김남중,한국마사회,445
408,부경,2005-02-04,미,암,,50,김창옥,한국마사회,466
409,부경,2005-02-04,호,암,,50,유병복,한국마사회,396
410,부경,2005-02-04,한,수,,53,백광열,한국마사회,520
411,부경,2005-02-04,미,수,,51,양귀선,한국마사회,412
412,부경,2005-02-04,미,거,,54,김영관,한국마사회,462
413,부경,2005-02-04,미,거,,51,김성현,한국마사회,452
414,부경,2005-02-04,미,거,,51,김영관,한국마사회,468
415,부경,2005-02-04,한,거,,51,강형곤,한국마사회,467
416,부경,2005-02-04,호,거,,50,조용배,한국마사회,443
417,부경,2005-02-04,미,거,,51,김창옥,한국마사회,430
418,부경,2005-02-04,미,암,,50,조용배,한국마사회,455
419,부경,2005-02-04,미,암,,53,오문식,한국마사회,430
420,부경,2005-02-04,미,암,,53,양귀선,한국마사회,408
421,부경,2005-02-04,한,암,,51,임금만,한국마사회,487
422,부경,2005-02-04,뉴,암,,53,유충열,한국마사회,424
423,부경,2005-02-04,호,암,,50,강형곤,한국마사회,431
424,부경,2005-02-04,뉴,암,,53,김재섭,한국마사회,439
425,부경,2005-02-04,미,암,,50,최기홍,한국마사회,437
426,부경,2005-02-18,미,암,,53,김길중,한국마사회,416
427,부경,2005-02-18,한,암,,51,고홍석,한국마사회,433
428,부경,2005-02-18,호,암,,53,김성현,한국마사회,415
429,부경,2005-02-18,한,암,,52,한상복,한국마사회,451
430,부경,2005-02-18,한,암,,50,강형곤,한국마사회,435
431,부경,2005-02-18,호,암,,53,조용배,한국마사회,453
432,부경,2005-02-18,미,암,,50,김길중,한국마사회,458
433,부경,2005-02-18,미,암,,50,고홍석,한국마사회,429
434,부경,2005-02-18,한,암,,51,김상석,한국마사회,458
435,부경,2005-02-18,한,암,,54,김성현,한국마사회,419
436,부경,2005-02-18,호,수,,50,김창옥,한국마사회,423
437,부경,2005-02-18,한,수,,56,김성현,한국마사회,449
438,부경,2005-02-18,한,수,,53,백광열,한국마사회,469
439,부경,2005-02-18,미,수,,51,김병학,한국마사회,415
440,부경,2005-02-18,한,수,,54,유충열,한국마사회,467
