ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
100,부경,2012-01-13,미,암,,52,김재섭,홍태수,504
101,부경,2012-01-13,미,암,,51,오문식,권경준,451
102,부경,2012-01-13,미,암,,51,김남중,박소이,494
103,부경,2012-01-13,한,암,,56,백광열,이성영,480
104,부경,2012-01-13,한,암,,54,김영관,정영식,508
105,부경,2012-01-13,한,암,,53,오문식,박은주,458
106,부경,2012-01-13,한,암,,54,민장기,양치복,490
107,부경,2012-01-13,한,암,,55,김재섭,부건영,445
108,부경,2012-01-13,한,암,,53,이정표,이계옥,478
109,부경,2012-01-13,미,암,,51,김상석,전종섭,537
110,부경,2012-01-13,한,암,,56,김영관,최원길,491
111,부경,2012-01-13,한,암,,54,오문식,강종민,430
112,부경,2012-01-13,미,암,,55.5,김영관,고경민,486
113,부경,2012-01-13,한,암,,51.5,임금만,이광림,497
114,부경,2012-01-13,한,암,,53,김병학,함안군,460
115,부경,2012-01-13,한,암,,53,김창옥,강훈표,485
116,부경,2012-01-13,한,암,,53,김길중,박평양,445
117,부경,2012-01-13,한,암,,53,오문식,김중길,452
118,부경,2012-01-13,한,암,,53,김길중,강복실,528
119,부경,2012-01-13,한,암,,53,양귀선,최원길,458
120,부경,2012-01-13,미,암,,53,조머피,이성기,421
121,부경,2012-01-13,미,암,,53,김상석,유상호,462
122,부경,2012-01-13,한,암,,53,하무선,김광원,501
123,부경,2012-01-13,한,암,,53,최기홍,안규생,453
124,부경,2012-01-13,한,암,,53,김창옥,김원식,479
125,부경,2012-01-13,한,암,,51,민장기,최순자,474
126,부경,2012-01-13,한,암,,53,조용배,장재원,450
127,부경,2012-01-13,한,암,,53,문제복,홍태수,457
128,부경,2012-01-13,한,암,,55,장세한,김의기,439
129,부경,2012-01-13,한,암,,53,문제복,오공학,513
130,부경,2012-01-13,한,암,,55,김영관,류용상,509
131,부경,2012-01-13,한,암,,51,김남중,박소이,483
132,부경,2012-01-13,한,암,,55,김창옥,김성수,429
133,부경,2012-01-13,한,암,,54,장세한,이동훈,482
134,부경,2012-01-13,한,암,,54,김상석,김진영a,504
135,부경,2012-01-13,한,암,,54,강형곤,고경현,486
136,부경,2012-01-13,한,암,,54,민장기,김욱수,466
137,부경,2012-01-13,한,암,,54,오문식,이혜란,470
138,부경,2012-01-13,한,암,,50,백광열,윤지중,506
139,부경,2012-01-15,한,암,,54,이상영,곽종수,544
140,부경,2012-01-15,한,암,,53.5,김영관,정영식,478
141,부경,2012-01-15,한,암,,50,윤주혁,탐라유통,470
142,부경,2012-01-15,미,암,,53,유충열,손병철,499
143,부경,2012-01-15,미,암,,53,유충열,김욱수,494
144,부경,2012-01-15,한,암,,53,조용배,함안군,480
145,부경,2012-01-15,한,암,,53,김성현,오종환,466
146,부경,2012-01-15,한,암,,53,김남중,박소이,502
147,부경,2012-01-15,한,암,,53,임금만,김경태,453
148,부경,2012-01-15,한,암,,53,임한,이흥수,468
149,부경,2012-01-15,한,암,,53,양귀선,이성님,478
150,부경,2012-01-15,한,암,,53,김병학,전흥기,467
151,부경,2012-01-15,한,암,,53,장세한,박평양,458
152,부경,2012-01-15,한,암,,52,문제복,김호종,458
153,부경,2012-01-15,미,수,,51,김영관,대륭,473
154,부경,2012-01-15,한,수,,54,임동창,김화원,448
155,부경,2012-01-15,한,수,,55,오문식,박은주,488
156,부경,2012-01-15,한,암,,52,고홍석,오종환,513
157,부경,2012-01-15,한,암,,53,강병은,나현문,478
158,부경,2012-01-15,한,암,,53,유병복,페가수스,466
159,부경,2012-01-15,한,암,,53,김창옥,임병효,461
160,부경,2012-01-15,한,암,,55,장세한,홍찬표,474
161,부경,2012-01-15,한,암,,54,김영관,유영상,509
162,부경,2012-01-15,한,암,,54,고홍석,이동좌,488
163,부경,2012-01-15,한,암,,53,하무선,하만철,486
164,부경,2012-01-15,한,암,,52,오문식,정광화,430
165,부경,2012-01-15,미,암,,53,강병은,신우철,471
166,부경,2012-01-15,미,암,,53,조머피,이상현,474
167,부경,2012-01-15,미,암,,53,임금만,이정원,466
168,부경,2012-01-15,미,암,,53,양귀선,고희종,492
169,부경,2012-01-15,일,암,,53,김재섭,고문섭,443
170,부경,2012-01-15,미,암,,53,김재섭,고경민,466
171,부경,2012-01-15,미,암,,53,한상복,변공민,484
172,부경,2012-01-15,미,암,,53,오문식,정광화,497
173,부경,2012-01-15,미,암,,53,하무선,박수영,465
174,부경,2012-01-15,미,암,,53,강형곤,이헌주,466
175,부경,2012-01-15,한,암,,54,고홍석,김대욱,501
176,부경,2012-01-15,한,암,,54,유병복,유수태,480
177,부경,2012-01-15,한,암,,52,문제복,홍태수,489
178,부경,2012-01-15,한,암,,50,임동창,김용석,470
179,부경,2012-01-15,한,암,,53,김영관,권주순,494
180,부경,2012-01-15,한,암,,53,최기홍,김원식,465
181,부경,2012-01-15,한,암,,53,김창옥,탐라유통,477
182,부경,2012-01-15,한,암,,50,강병은,이성님,462
183,부경,2012-01-15,한,암,,53,김상석,오수석,532
184,부경,2012-01-15,한,거,,52.5,김영관,박소이,512
185,부경,2012-01-15,한,거,,56,임금만,김갑수,428
186,부경,2012-01-15,미,수,,51.5,조용배,장재원,503
187,부경,2012-01-15,한,수,,55,오문식,고임계,484
188,부경,2012-01-15,미,거,,53,유병복,이갑섭,493
189,부경,2012-01-15,미,거,,51,김창옥,고재완,466
190,부경,2012-01-15,호,거,,55,민장기,양치복,489
191,부경,2012-01-15,미,거,,50,한상복,배동성,518
192,부경,2012-01-15,한,거,,55,유병복,전성연,469
193,부경,2012-01-15,뉴,거,,54,김길중,박정배,504
194,부경,2012-01-15,한,거,,52,김상석,강종철,520
195,부경,2012-01-15,한,거,,53.5,김남중,곽희원,499
196,부경,2012-01-15,한,거,,52,백광열,강훈표,484
197,부경,2012-01-15,한,거,,55,양귀선,최영근,459
198,부경,2012-01-15,한,거,,52,이정표,손병철,489
199,부경,2012-01-15,한,거,,56,임한,김중길,542
200,부경,2012-01-15,한,거,,54,임금만,김갑수,0
201,부경,2012-01-15,한,수,,55,김재섭,최원호,477
202,부경,2012-01-15,호,수,,54,윤주혁,민우식,523
203,부경,2012-01-15,한,수,,51,강병은,나현문,511
204,부경,2012-01-15,한,수,,52,방동석,이본희,478
205,부경,2012-01-15,한,수,,52,하무선,정완모,538
206,부경,2012-01-15,한,수,,50,민장기,이시환,542
207,부경,2012-01-15,한,수,,55,임금만,이성기,488
208,부경,2012-01-15,한,수,,54,백광열,박웅진,463
209,부경,2012-01-15,미,수,,55,백광열,이종훈,468
210,부경,2012-01-15,미,수,,58,강병은,문경숙,474
211,부경,2012-01-15,한,수,,51,오문식,김범수,467
212,부경,2012-01-15,한,수,,55,민장기,양치복,479
213,부경,2012-01-15,한,수,,55,백광열,이종훈,493
214,부경,2012-01-15,한,수,,55,김남중,김영옥,464
215,부경,2012-01-15,한,수,,55,유병복,전성연,511
216,부경,2012-01-15,한,수,,54,백광열,이종훈,501
217,부경,2012-01-15,한,수,,55,유병복,정영식,539
218,부경,2012-01-15,한,수,,54,김상석,김봉겸,492
219,부경,2012-01-15,한,수,,57,김창옥,고재완,479
220,부경,2012-01-15,한,수,,56,김남중,태립건설,461
221,부경,2012-01-15,한,수,,56,한상복,배동성,450
222,부경,2012-01-15,한,수,,53,울즐리,허필도,442
223,부경,2012-01-15,한,수,,54,민장기,이호영,473
224,부경,2012-01-15,한,수,,54,오문식,박은주,495
225,부경,2012-01-15,한,수,,54,김병학,이혜란,489
226,부경,2012-01-15,한,수,,54,김재섭,김규성,515
227,부경,2012-01-15,한,수,,54,방동석,이본희,450
228,부경,2012-01-15,한,수,,54,장세한,김화원,489
229,부경,2012-01-15,한,수,,54,강형곤,이본희,482
230,부경,2012-01-15,한,수,,56,유병복,권주순,501
231,부경,2012-01-15,한,수,,51,백광열,장재원,582
232,부경,2012-01-15,한,수,,55,임동창,우리마트,509
233,부경,2012-01-15,한,수,,55,고홍석,이동좌,501
234,부경,2012-01-15,한,수,,55,백광열,이혜란,532
235,부경,2012-01-27,미,수,,54,임금만,임병효,459
236,부경,2012-01-27,미,수,,54,김창옥,최원호,474
237,부경,2012-01-27,미,수,,54,유충열,송학,502
238,부경,2012-01-27,한,수,,55,오문식,정운진,470
239,부경,2012-01-27,한,수,,55,조용배,이성민,500
240,부경,2012-01-27,한,수,,55,오문식,장길순,484
241,부경,2012-01-27,한,수,,55,이정표,김영옥,495
242,부경,2012-01-27,미,수,,54,양귀선,이성님,431
243,부경,2012-01-27,미,수,,54,오문식,이원재,426
244,부경,2012-01-27,한,수,,52,백광열,박웅진,453
245,부경,2012-01-27,미,수,,54,한상복,구영본,487
246,부경,2012-01-27,미,수,,54,고홍석,태희종합건설,498
247,부경,2012-01-27,미,수,,54,김창옥,고재완,482
248,부경,2012-01-27,한,수,,54,유병복,전성연,531
249,부경,2012-01-27,한,수,,56.5,김영관,유영상,475
250,부경,2012-01-27,한,수,,53,유병복,범한산업,493
251,부경,2012-01-27,한,수,,50,조용배,양관석,504
252,부경,2012-01-27,한,수,,59,민장기,송달섭,474
253,부경,2012-01-27,한,수,,52.5,오문식,정광화,496
254,부경,2012-01-27,한,수,,52.5,김상석,전종섭,469
255,부경,2012-01-27,한,수,,50,민장기,김욱수,475
256,부경,2012-01-27,호,수,,52,김상석,김봉겸,547
257,부경,2012-01-27,뉴,수,,50.5,이상영,박웅진,485
258,부경,2012-01-27,호,수,,50,조머피,이갑섭,472
259,부경,2012-01-27,한,수,,54,유병복,정영식,536
260,부경,2012-01-27,한,수,,52,한상복,유효일,481
261,부경,2012-01-27,한,수,,56,백광열,박웅진,472
262,부경,2012-01-27,한,수,,57,민장기,조태만,472
263,부경,2012-01-27,한,수,,53,이상영,남석우,468
264,부경,2012-01-27,한,수,,55,김재섭,김만식,509
265,부경,2012-01-27,한,수,,55,강형곤,김원호,507
266,부경,2012-01-27,한,수,,52,임한,이흥수,458
267,부경,2012-01-27,한,수,,56,김병학,이혜선,515
268,부경,2012-01-27,한,수,,52,김상석,이종훈,461
269,부경,2012-01-27,한,수,,54,임금만,이성영,531
270,부경,2012-01-27,미,수,,54,유병복,현길림,478
271,부경,2012-01-27,한,수,,55,장세한,최영근,491
272,부경,2012-01-27,한,거,,52,이상영,정형철,532
273,부경,2012-01-27,미,수,,56,김상석,최상일,535
274,부경,2012-01-27,한,수,,56,이상영,홍순해,492
275,부경,2012-01-27,미,수,,54,조용배,장재원,488
276,부경,2012-01-27,한,수,,56,김창옥,문법윤,468
277,부경,2012-01-27,한,수,,54,백광열,이성영,493
278,부경,2012-01-27,한,수,,56,김병학,인택주택건설,441
279,부경,2012-01-27,미,수,,54,백광열,박웅진,472
280,부경,2012-01-27,한,수,,55,임금만,김평갑,504
281,부경,2012-01-27,한,수,,55,한상복,이상현,495
282,부경,2012-01-27,미,수,,54,하무선,김광원,514
283,부경,2012-01-27,호,수,,51,이정표,여홍현,527
284,부경,2012-01-27,한,수,,56,장세한,김의기,448
285,부경,2012-01-27,한,수,,57,백광열,박판득,539
286,부경,2012-01-27,한,수,,57,장세한,이동훈,532
287,부경,2012-01-27,한,수,,57,강형곤,김원구,0
288,부경,2012-01-27,한,수,,54,방동석,김규성,474
289,부경,2012-01-27,한,거,,51.5,유병복,페가수스,473
290,부경,2012-01-27,한,수,,56,김병학,이혜선,476
291,부경,2012-01-27,한,수,,56,이상영,곽종수,442
292,부경,2012-01-27,미,수,,54,이정표,여성숙,495
293,부경,2012-01-27,미,수,,54,김영관,김경태,491
294,부경,2012-01-27,미,수,,54,임한,임일성,536
295,부경,2012-01-27,미,수,,54,윤주혁,민우식,468
296,부경,2012-01-27,한,암,,53,오문식,강종민,490
297,부경,2012-01-27,한,암,,54,유병복,이갑섭,457
298,부경,2012-01-27,한,암,,54,방동석,이득선,434
299,부경,2012-01-27,한,암,,53,유충열,여홍현,456
300,부경,2012-01-27,한,암,,52,문제복,김욱수,441
301,부경,2012-01-27,한,암,,52,김영관,박소이,490
302,부경,2012-01-27,미,암,,51,유병복,현길림,475
303,부경,2012-01-27,미,암,,53,유충열,손병철,483
304,부경,2012-01-27,미,암,,53,김창옥,최영근,468
305,부경,2012-01-27,한,암,,53,한상복,변공민,439
306,부경,2012-01-27,한,암,,53,김길중,김원식,418
307,부경,2012-01-27,한,암,,53,김상석,나종용,514
308,부경,2012-01-27,한,암,,53,울즐리,송윤지,452
309,부경,2012-01-27,미,암,,53,유충열,태영종합건설,452
310,부경,2012-01-27,일,암,,53,김병학,김진영b,460
311,부경,2012-01-27,미,암,,53,방동석,이본희,455
312,부경,2012-01-27,한,암,,50,임한,이성욱,441
313,부경,2012-01-27,한,암,,53,고홍석,이동좌,533
314,부경,2012-01-27,한,암,,53,한상복,김화원,468
315,부경,2012-01-27,한,암,,55,임금만,김경태,451
316,부경,2012-01-27,한,암,,55,김재섭,고문섭,486
317,부경,2012-01-27,한,암,,55,김영관,박광순,503
318,부경,2012-01-27,한,암,,55,김재섭,부건영,440
319,부경,2012-01-27,한,암,,53,문제복,홍태수,459
320,부경,2012-01-27,한,암,,53,조머피,김봉겸,455
321,부경,2012-01-27,한,거,,57,오문식,김수안,509
322,부경,2012-01-27,한,거,,55.5,강형곤,김원구,463
323,부경,2012-01-27,한,거,,50,김영관,박광순,480
324,부경,2012-01-27,한,거,,55.5,김영관,곽희원,513
325,부경,2012-01-27,한,거,,57,임금만,이광림,469
326,부경,2012-01-27,한,거,,53,민장기,김진영,482
327,부경,2012-01-27,한,거,,52,임금만,임병효,463
328,부경,2012-01-27,미,거,,55,김영관,김경태,482
329,부경,2012-01-27,미,거,,53,강병은,송달섭,470
330,부경,2012-01-27,미,거,,54.5,김남중,박소이,502
331,부경,2012-01-27,한,거,,55,김남중,박소이,492
332,부경,2012-01-27,한,거,,53,유충열,강용익,439
333,부경,2012-01-27,한,거,,57,김창옥,이승우,486
334,부경,2012-01-27,한,거,,57,임금만,오공학,451
335,부경,2012-01-27,한,거,,57,강병은,김정두,492
336,부경,2012-01-27,한,거,,57,최기홍,신영기,464
337,부경,2012-01-27,한,거,,57,고홍석,우만식,499
338,부경,2012-01-27,한,거,,56,장세한,김화원,473
339,부경,2012-01-27,미,거,,54,김재섭,고석주,466
340,부경,2012-01-27,미,거,,54,조용배,최경환,494
341,부경,2012-01-27,미,거,,54,김병학,김진영b,455
342,부경,2012-01-27,한,거,,50,조머피,유수태,484
343,부경,2012-01-27,한,암,,53,민장기,최순자,444
344,부경,2012-01-27,한,암,,54,김창옥,김원식,445
345,부경,2012-01-27,한,암,,53,김영관,태희종합건설,474
346,부경,2012-01-27,뉴,거,,51.5,김병학,김종석,514
347,부경,2012-01-27,한,거,,53,울즐리,페가수스,457
348,부경,2012-01-27,한,거,,54,강병은,이성님,477
349,부경,2012-01-27,한,거,,54,강형곤,이헌주,485
350,부경,2012-01-27,한,거,,55,방동석,조영자,484
351,부경,2012-01-27,미,거,,57,임금만,김평갑,502
352,부경,2012-01-27,한,암,,54,김창옥,탐라유통,490
353,부경,2012-01-27,한,암,,55,오문식,정광화,445
354,부경,2012-01-27,미,암,,53,고홍석,김봉경,488
355,부경,2012-01-27,한,암,,50,강형곤,정영식,453
356,부경,2012-01-27,한,암,,53,강병은,신우철,509
357,부경,2012-01-27,한,암,,53,김창옥,김성수,465
358,부경,2012-01-27,한,암,,54,울즐리,이시돌협회,390
359,부경,2012-01-27,한,암,,53,최기홍,이남일,485
360,부경,2012-01-27,한,암,,52,강형곤,강훈표,455
361,부경,2012-01-27,미,암,,50,하무선,박수영,465
362,부경,2012-01-27,미,암,,53,이상영,최영근,444
363,부경,2012-01-27,미,암,,50,장세한,송재길,464
364,부경,2012-01-27,한,암,,53.5,김창옥,이승우,473
365,부경,2012-01-27,한,암,,52,문제복,문경숙,467
366,부경,2012-01-27,한,암,,50,김길중,김의기,508
367,부경,2012-01-27,한,암,,50,윤주혁,탐라유통,462
368,부경,2012-01-27,한,암,,52.5,방동석,이본희,511
369,부경,2012-01-27,한,암,,51,최기홍,안규생,425
370,부경,2012-01-27,한,암,,50,최기홍,이용우,466
371,부경,2012-01-27,한,암,,50,방동석,유수태,450
372,부경,2012-01-27,한,암,,50,김상석,김봉겸,513
373,부경,2012-01-29,한,암,,53,김창옥,문법윤,434
374,부경,2012-01-29,한,암,,53,김재섭,홍태수,449
375,부경,2012-01-29,한,거,,54,방동석,이득선,467
376,부경,2012-01-29,한,암,,53,하무선,김성수,476
377,부경,2012-01-29,한,암,,54,임한,이성욱,427
378,부경,2012-01-29,한,암,,53,강병은,김정두,473
379,부경,2012-01-29,한,암,,53,조용배,장재원,457
380,부경,2012-01-29,한,암,,53,김남중,최병부,472
381,부경,2012-01-29,미,암,,53.5,이상영,김영구,467
382,부경,2012-01-29,한,암,,51,조머피,유수태,421
383,부경,2012-01-29,한,암,,50,한상복,오공학,474
384,부경,2012-01-29,한,암,,53,김길중,강복실,519
385,부경,2012-01-29,한,암,,53,하무선,박수영,458
386,부경,2012-01-29,한,암,,53,조용배,강수현,462
387,부경,2012-01-29,한,암,,53,김영관,박선희,438
388,부경,2012-01-29,한,암,,50,강병은,이시환,466
389,부경,2012-01-29,일,암,,50,윤주혁,서귀포시축협,497
390,부경,2012-01-29,한,암,,56.5,김영관,구영본,524
391,부경,2012-01-29,한,암,,53,고홍석,우만식,494
392,부경,2012-01-29,한,암,,52,김병학,이성영,449
393,부경,2012-01-29,한,암,,54,강형곤,황치성,483
394,부경,2012-01-29,한,암,,55,김남중,김경태,452
395,부경,2012-01-29,한,암,,53,최기홍,손병철,477
396,부경,2012-01-29,한,암,,53,김상석,최상일,485
397,부경,2012-01-29,한,암,,53,고홍석,유종훈,445
398,부경,2012-01-29,한,암,,53,강형곤,유종훈,438
399,부경,2012-01-29,한,암,,53,김병학,송문관,467
400,부경,2012-01-29,한,암,,54,한상복,김화원,442
401,부경,2012-01-29,한,암,,53,강형곤,변창덕,442
402,부경,2012-01-29,미,암,,53,문제복,김재윤,465
403,부경,2012-01-29,미,암,,53,김영관,박광순,490
404,부경,2012-01-29,한,암,,53,장세한,박평양,416
405,부경,2012-01-29,한,수,,55,문제복,박은주,477
406,부경,2012-01-29,한,수,,53,민장기,이종훈,448
407,부경,2012-01-29,한,수,,55,양귀선,최원호,514
408,부경,2012-01-29,한,수,,60.5,유병복,정영식,516
409,부경,2012-01-29,한,수,,55,한상복,손병철,507
410,부경,2012-01-29,미,거,,53,강형곤,홍경표,462
411,부경,2012-01-29,미,거,,51,최기홍,오헌봉,441
412,부경,2012-01-29,미,거,,50,이정표,여성숙,533
413,부경,2012-01-29,한,거,,55,유병복,범한산업,497
414,부경,2012-01-29,한,거,,55,백광열,박웅진,432
415,부경,2012-01-29,한,거,,51.5,이상영,태희종합건설,524
416,부경,2012-01-29,미,수,,54,민장기,최순자,503
417,부경,2012-01-29,미,수,,55,김상석,전종섭,509
418,부경,2012-01-29,한,수,,55,방동석,조영자,488
419,부경,2012-01-29,한,수,,54.5,유병복,유수태,484
420,부경,2012-01-29,호,수,,56.5,오문식,정운진,504
421,부경,2012-01-29,미,수,,56,김창옥,김성수,502
422,부경,2012-01-29,한,수,,55,김창옥,곽희원,522
423,부경,2012-01-29,한,수,,52.5,김상석,서귀포시축협,485
424,부경,2012-01-29,한,수,,50,임한,임일성,473
425,부경,2012-01-29,한,수,,55.5,오문식,백영일,491
426,부경,2012-01-29,한,수,,53.5,양귀선,이성님,449
427,부경,2012-01-29,미,수,,54,백광열,김욱수,0
428,부경,2012-01-29,호,수,,50,김상석,현구연,473
429,부경,2012-01-29,미,수,,57.5,김성현,조영자,526
430,부경,2012-01-29,한,수,,58,오문식,정광화,501
431,부경,2012-01-29,호,수,,50,김재섭,윤지중,502
432,부경,2012-01-29,미,수,,52.5,이정표,박성배,496
433,부경,2012-01-29,한,수,,55,양귀선,이성님,485
434,부경,2012-01-29,한,수,,55,유충열,이원태,455
435,부경,2012-01-29,한,수,,55,최기홍,김원식,452
436,부경,2012-01-29,한,수,,51,울즐리,이시돌협회,502
437,부경,2012-01-29,한,수,,56,방동석,조영자,508
438,부경,2012-01-29,미,수,,54,임동창,전흥기,481
439,부경,2012-01-29,미,수,,53,최기홍,김원식,554
440,부경,2012-01-29,미,수,,55,유병복,이갑섭,502
441,부경,2012-01-29,미,수,,54,윤주혁,송정아,471
442,부경,2012-01-29,뉴,수,,54,이정표,손병철,457
443,부경,2012-01-29,미,수,,53,양귀선,최원길,470
444,부경,2012-01-29,한,수,,54,민장기,양치복,490
445,부경,2012-01-29,한,수,,57,김남중,양호규,487
446,부경,2012-01-29,한,수,,55,김창옥,고재완,466
447,부경,2012-01-29,한,수,,55,김남중,오영복,438
448,부경,2012-01-29,한,수,,55,임동창,김호종,430
449,부경,2012-01-29,미,거,,54,한상복,박호익,409
450,부경,2012-01-29,한,암,,53,임한,이흥수,476
451,부경,2012-01-29,한,암,,53,강병은,전병연,453
452,부경,2012-01-29,한,암,,53,민장기,김갑수,483
453,부경,2012-01-29,한,암,,53,고홍석,우만식,514
454,부경,2012-01-29,한,수,,55,김재섭,윤지중,488
455,부경,2012-01-29,한,암,,53,하무선,강성호,444
456,부경,2012-01-29,한,암,,51,유충열,이원태,438
457,부경,2012-01-29,한,거,,52,임한,부건영,443
458,부경,2012-01-29,뉴,거,,56,백광열,정영광,483
459,부경,2012-01-29,미,거,,57,이정표,여성숙,492
460,부경,2012-01-29,미,거,,57,장세한,이동훈,479
461,부경,2012-01-29,한,거,,57,임금만,손천수,471
462,부경,2012-01-29,한,거,,55,오문식,장길순,502
463,부경,2012-01-29,한,거,,52,윤주혁,최순자,452
