ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
54,부경,2006-01-06,호,암,,53,조용배,이윤구,456
55,부경,2006-01-06,한,암,,52,임금만,이헌주,442
56,부경,2006-01-06,한,암,,56,최기홍,정영식,488
57,부경,2006-01-06,미,암,,54,김병학,탐라유통,455
58,부경,2006-01-06,한,암,,50,한상복,강성호,448
59,부경,2006-01-06,한,암,,52,김성현,조영자,490
60,부경,2006-01-06,한,암,,50,장세한,유상호,423
61,부경,2006-01-06,한,암,,50,양귀선,이성님,424
62,부경,2006-01-06,뉴,암,,50,김길중,이북동,419
63,부경,2006-01-06,미,암,,53,강병은,전병연,473
64,부경,2006-01-06,한,암,,54,한상복,민우식,448
65,부경,2006-01-06,한,암,,51,임금만,임용근,417
66,부경,2006-01-06,한,암,,54,김남중,서한철,450
67,부경,2006-01-06,한,암,,55,김병학,김진영b,506
68,부경,2006-01-06,한,암,,51,유충열,탐라유통,437
69,부경,2006-01-06,한,암,,54,조용배,김훈,424
70,부경,2006-01-06,한,암,,50,이정표,권기우,416
71,부경,2006-01-06,한,암,,51,고홍석,고경현,474
72,부경,2006-01-06,한,암,,50,유병복,김진영a,428
73,부경,2006-01-06,미,암,,50,장세한,이동훈,407
74,부경,2006-01-06,호,암,,54,김창옥,김원식,420
75,부경,2006-01-06,호,암,,52,최기홍,정영식,480
76,부경,2006-01-06,미,암,,54.5,김영관,오영복,467
77,부경,2006-01-06,한,암,,54,장세한,김의기,458
78,부경,2006-01-06,한,암,,56,김상석,박선희,448
79,부경,2006-01-06,한,암,,55,윤주혁,박웅진,454
80,부경,2006-01-06,일,암,,49,오문식,권경준,429
81,부경,2006-01-06,호,암,,50,백광열,이혜란,460
82,부경,2006-01-06,일,암,,53,김성현,(주)BMC,469
83,부경,2006-01-06,호,암,,54,장세한,이예은,487
84,부경,2006-01-06,일,암,,50,김상석,김원호,417
85,부경,2006-01-06,미,암,,53,김재섭,이시환,440
86,부경,2006-01-06,미,암,,49,김길중,김기명,432
87,부경,2006-01-06,호,암,,55,민장기,(주)BMC,501
88,부경,2006-01-06,한,암,,50,김남중,채찬식,444
89,부경,2006-01-06,뉴,암,,50,백광열,이혜란,445
90,부경,2006-01-06,호,암,,54,윤주혁,변미영,436
91,부경,2006-01-06,호,암,,50,오문식,김훈,472
92,부경,2006-01-06,호,암,,50,고홍석,(주)BMC,466
93,부경,2006-01-06,한,수,,52,강형곤,박웅진,448
94,부경,2006-01-06,한,수,,53,김성현,나현정,455
95,부경,2006-01-06,미,수,,54,강형곤,문원배,464
96,부경,2006-01-06,한,수,,55,최기홍,김원구,526
97,부경,2006-01-06,한,암,,49,최기홍,부건영,460
98,부경,2006-01-06,한,암,,53,조용배,함관보,397
99,부경,2006-01-06,한,암,,53,김상석,오영복,422
100,부경,2006-01-06,한,암,,53,한상복,민우식,447
101,부경,2006-01-06,한,암,,51,김영관,김승범,437
102,부경,2006-01-06,한,암,,53,김남중,고경현,424
103,부경,2006-01-06,미,암,,53,김성현,나현정,477
104,부경,2006-01-06,일,암,,53,백광열,김윤희,432
105,부경,2006-01-06,한,암,,55,장세한,이유완,437
106,부경,2006-01-06,한,암,,54,김영관,류용상,478
107,부경,2006-01-06,일,암,,50,김상석,곽정주,412
108,부경,2006-01-06,한,암,,53,장세한,이병일,480
109,부경,2006-01-06,호,암,,50,김길중,성태진,480
110,부경,2006-01-06,미,암,,50,이정표,박수영,406
111,부경,2006-01-06,미,암,,54,최기홍,이예은,448
112,부경,2006-01-06,미,암,,49,김영관,김승범,428
113,부경,2006-01-06,일,암,,53,장세한,문성제,440
114,부경,2006-01-06,한,수,,54,백광열,백영일,468
115,부경,2006-01-06,미,암,,54,조용배,김윤희,449
116,부경,2006-01-06,미,암,,54,한상복,강성호,442
117,부경,2006-01-06,미,암,,49,이정표,오공학,455
118,부경,2006-01-06,미,암,,53,김성현,박소이,414
119,부경,2006-01-06,한,암,,49,김재섭,정완모,435
120,부경,2006-01-06,한,암,,50,백광열,김윤희,439
121,부경,2006-01-06,호,암,,54,장세한,김원호,463
122,부경,2006-01-06,미,암,,49,유병복,최원호,450
123,부경,2006-01-06,한,암,,50,이정표,박진주,388
124,부경,2006-01-06,미,암,,55.5,장세한,배동성,430
125,부경,2006-01-06,호,암,,53.5,김성현,이북동,426
126,부경,2006-01-06,호,수,,50,김상석,고석주,445
127,부경,2006-01-06,일,수,,54,김남중,조옥희,498
128,부경,2006-01-06,미,암,,51,백광열,이영선,458
129,부경,2006-01-06,미,암,,50,오문식,오영복,440
130,부경,2006-01-06,미,암,,54,김병학,이승우,449
131,부경,2006-01-06,미,암,,54,김창옥,권주순,476
132,부경,2006-01-06,미,암,,50,김길중,김의기,458
133,부경,2006-01-06,미,암,,52,김영관,조재섭,435
134,부경,2006-01-06,일,암,,54,김재섭,홍태수,455
135,부경,2006-01-06,뉴,암,,52,유충열,정완모,456
136,부경,2006-01-06,호,암,,55,윤주혁,서귀포시축협,441
137,부경,2006-01-06,호,암,,52,유충열,강용익,462
138,부경,2006-01-06,호,암,,53,김병학,김대욱,453
139,부경,2006-01-06,한,암,,52,강형곤,나현정,405
140,부경,2006-01-06,호,암,,50,김상석,현구연,395
141,부경,2006-01-06,호,암,,54,김병학,김대욱,480
142,부경,2006-01-13,한,암,,54,민장기,송문관,441
143,부경,2006-01-13,한,암,,53,윤주혁,이혜란,448
144,부경,2006-01-13,한,암,,50,고홍석,우만식,418
145,부경,2006-01-13,한,암,,53,유병복,전성연,430
146,부경,2006-01-13,한,암,,50,김길중,구교일,447
147,부경,2006-01-13,미,암,,50,양귀선,전영환,427
148,부경,2006-01-13,미,암,,50,최기홍,라이프키,486
149,부경,2006-01-13,미,암,,50,민장기,서귀포시축협,430
150,부경,2006-01-13,일,암,,52,조용배,김성봉,462
151,부경,2006-01-13,미,암,,50,김남중,박웅진,441
152,부경,2006-01-13,미,암,,50,김영관,구영본,407
153,부경,2006-01-13,미,암,,53.5,윤주혁,민우식,437
154,부경,2006-01-13,미,암,,55,유충열,윤지중,445
155,부경,2006-01-13,미,암,,52.5,장세한,김종화,401
156,부경,2006-01-13,한,암,,49,유충열,옥치성,413
157,부경,2006-01-13,한,거,,56,임금만,김진영,447
158,부경,2006-01-13,한,암,,54,윤주혁,서삼석,430
159,부경,2006-01-13,한,암,,53,유충열,이원재,415
160,부경,2006-01-13,한,암,,55,최기홍,이유완,413
161,부경,2006-01-13,한,암,,53,조용배,권주순,455
162,부경,2006-01-13,한,암,,49,김길중,구교일,444
163,부경,2006-01-13,한,암,,49,유병복,전성연,440
164,부경,2006-01-13,한,암,,49,백광열,임용근,445
165,부경,2006-01-13,한,암,,51,백광열,(주)BMC,442
166,부경,2006-01-13,한,암,,49,양귀선,조용희,470
167,부경,2006-01-13,한,암,,53,김병학,최원길,416
168,부경,2006-01-13,뉴,암,,54,민장기,채찬식,499
169,부경,2006-01-13,미,수,,54,임금만,박정배,433
170,부경,2006-01-13,한,수,,50,백광열,김태화,463
171,부경,2006-01-13,한,수,,52,고홍석,오완석,468
172,부경,2006-01-13,미,수,,55,강병은,박영진,490
173,부경,2006-01-13,뉴,암,,50,김재섭,조태만,433
174,부경,2006-01-13,호,암,,54,김병학,고정수,467
175,부경,2006-01-13,호,암,,54,임금만,김찬식,416
176,부경,2006-01-13,미,암,,50,오문식,곽정주,441
177,부경,2006-01-13,미,암,,50,최기홍,(주)넓은,415
178,부경,2006-01-13,미,암,,50,양귀선,전병연,392
179,부경,2006-01-13,뉴,암,,54,조용배,이예은,451
180,부경,2006-01-13,호,암,,50,유충열,이종훈,445
181,부경,2006-01-13,미,암,,49,김남중,은종영,413
182,부경,2006-01-13,일,암,,51,강형곤,이헌주,410
183,부경,2006-01-13,호,암,,50,김재섭,임용근,429
184,부경,2006-01-13,미,암,,50,김병학,김중길,433
185,부경,2006-01-13,한,암,,53,한상복,양정두,480
186,부경,2006-01-13,미,암,,50,김재섭,김규성,444
187,부경,2006-01-13,한,암,,49,이정표,권기우,442
188,부경,2006-01-13,미,거,,53,김성현,박웅진,458
189,부경,2006-01-13,일,암,,49,고홍석,최영근,419
190,부경,2006-01-13,일,암,,53,김창옥,윤태현,442
191,부경,2006-01-13,한,암,,49,장세한,김경태,475
192,부경,2006-01-13,미,거,,54,강병은,전병연,535
193,부경,2006-01-13,미,암,,50,백광열,강훈표,424
194,부경,2006-01-13,미,암,,50,윤주혁,최영근,485
195,부경,2006-01-13,미,암,,50,이정표,정태원,430
196,부경,2006-01-13,미,암,,52,강형곤,이종균,389
197,부경,2006-01-13,호,암,,50,이정표,강성호,412
198,부경,2006-01-13,일,수,,52,고홍석,우만식,499
199,부경,2006-01-13,일,수,,52,김창옥,인택주택건설,453
200,부경,2006-01-13,미,수,,54,유병복,(주)BMC,435
201,부경,2006-01-13,일,수,,52,강형곤,김진영a,426
202,부경,2006-01-13,한,암,,51,양귀선,전병연,418
203,부경,2006-01-13,한,암,,52,임금만,이종훈,453
204,부경,2006-01-13,한,암,,52,유충열,홍찬표,493
205,부경,2006-01-13,한,암,,55,고홍석,우만식,430
206,부경,2006-01-13,한,수,,57,김창옥,곽종수,450
207,부경,2006-01-13,미,수,,54,김병학,김진영b,480
208,부경,2006-01-13,호,수,,55,한상복,(주)BMC,525
209,부경,2006-01-13,미,수,,52,백광열,백영일,517
210,부경,2006-01-13,뉴,수,,55,오문식,정완모,457
211,부경,2006-01-13,호,수,,55,김성현,남석우,495
212,부경,2006-01-13,미,수,,54,양귀선,변미영,495
213,부경,2006-01-13,호,수,,51,윤주혁,성광수,505
214,부경,2006-01-13,호,수,,51,고홍석,김대신,456
215,부경,2006-01-13,호,수,,55,김남중,채찬식,470
216,부경,2006-01-13,호,수,,51,양귀선,이명희 ,443
217,부경,2006-01-13,한,수,,54,김남중,김용석,473
218,부경,2006-01-13,한,수,,54,오문식,권경준,456
219,부경,2006-01-13,한,수,,54,장세한,이유완,475
220,부경,2006-01-13,미,암,,52,양귀선,오공학,413
221,부경,2006-01-13,미,암,,53,강형곤,김호균,424
222,부경,2006-01-13,미,암,,54.5,김상석,김원구,442
223,부경,2006-01-13,미,암,,53.5,백광열,최원호,439
224,부경,2006-01-13,미,암,,53,오문식,고임계,418
225,부경,2006-01-13,미,거,,53,김영관,남석우,463
226,부경,2006-01-13,미,거,,58,김재섭,고경민,457
227,부경,2006-01-13,미,거,,52,임금만,전건영,431
228,부경,2006-01-13,한,거,,56,한상복,조영자,400
229,부경,2006-01-13,호,거,,55,유병복,김준식,481
230,부경,2006-01-13,호,거,,53,김병학,김용석,428
231,부경,2006-01-13,한,거,,54,강병은,최윤영,476
232,부경,2006-01-13,뉴,거,,51,김길중,(주)넓은,480
233,부경,2006-01-13,한,암,,50,이정표,박성배,441
234,부경,2006-01-13,한,수,,56,김성현,김흥보,466
235,부경,2006-01-13,미,수,,52,강형곤,김진영a,411
236,부경,2006-01-13,미,수,,54,조용배,홍순해,462
237,부경,2006-01-13,호,수,,51,임금만,조미선,459
238,부경,2006-01-13,일,수,,54,양귀선,김영옥,463
239,부경,2006-01-13,뉴,수,,55,장세한,김종화,497
240,부경,2006-01-13,한,수,,54,이정표,박성배,445
241,부경,2006-01-13,한,수,,54,강병은,임용근,447
242,부경,2006-01-13,미,수,,52.5,김영관,유영상,485
243,부경,2006-01-13,미,수,,52.5,최기홍,이용우,493
244,부경,2006-01-13,미,수,,52,강형곤,김준식,488
245,부경,2006-01-13,미,수,,55,최기홍,라이프키,468
246,부경,2006-01-13,한,수,,57,김영관,박선희,490
247,부경,2006-01-13,한,수,,58,한상복,임용근,416
248,부경,2006-01-13,한,수,,57,민장기,씨큐리티코리아,477
249,부경,2006-01-13,한,수,,58,김남중,김욱수,474
250,부경,2006-01-13,한,수,,54,김창옥,인택주택건설,0
251,부경,2006-01-13,한,암,,49,김남중,서한철,423
252,부경,2006-01-13,한,암,,51,강형곤,김원구,448
253,부경,2006-01-13,한,암,,53,김성현,이혜란,422
254,부경,2006-01-13,한,암,,53,민장기,서삼석,463
255,부경,2006-01-13,한,암,,49,김길중,이동훈,489
256,부경,2006-01-13,한,암,,49,조용배,김훈,430
257,부경,2006-01-13,한,암,,51,김성현,(주)BMC,425
258,부경,2006-01-13,일,암,,49,민장기,(주)BMC,491
259,부경,2006-01-13,미,암,,49,이정표,임병효,417
260,부경,2006-01-13,호,암,,50,김상석,곽정주,423
261,부경,2006-01-13,미,암,,53,김남중,노동길,426
262,부경,2006-01-20,한,암,,50,김길중,탐라유통,412
263,부경,2006-01-20,한,암,,53,김상석,박선희,439
264,부경,2006-01-20,한,암,,53,조용배,김경태,432
265,부경,2006-01-20,한,암,,51,유병복,이명희 ,437
266,부경,2006-01-20,한,암,,55,민장기,고임계,450
267,부경,2006-01-20,한,암,,49,고홍석,우만식,448
268,부경,2006-01-20,미,암,,56,최기홍,이용우,450
269,부경,2006-01-20,미,수,,52,김재섭,강복실,484
270,부경,2006-01-20,한,수,,56,양귀선,조용희,488
271,부경,2006-01-20,뉴,수,,51,김길중,탐라유통,0
272,부경,2006-01-20,한,수,,51,김상석,전건영,440
273,부경,2006-01-20,호,수,,51,이정표,임용근,441
274,부경,2006-01-20,한,암,,51,조용배,김훈,423
275,부경,2006-01-20,한,암,,52,임금만,임용근,416
276,부경,2006-01-20,한,암,,54,한상복,민우식,449
277,부경,2006-01-20,한,암,,53,김영관,김승범,445
278,부경,2006-01-20,한,암,,53,김재섭,조태만,397
279,부경,2006-01-20,한,암,,53,민장기,박소이,0
280,부경,2006-01-20,일,암,,50,김영관,이종훈,451
281,부경,2006-01-20,미,암,,55.5,한상복,이혜란,464
282,부경,2006-01-20,미,암,,56.5,고홍석,배동성,521
283,부경,2006-01-20,미,암,,54,김영관,오영복,468
284,부경,2006-01-20,한,암,,55.5,김병학,최원길,436
285,부경,2006-01-20,뉴,암,,54,윤주혁,성광수,467
286,부경,2006-01-20,뉴,암,,52,김상석,강복실,435
287,부경,2006-01-20,미,암,,52,최기홍,김원호,414
288,부경,2006-01-20,미,거,,54,양귀선,이성님,450
289,부경,2006-01-20,한,암,,56.5,김영관,이성희,453
290,부경,2006-01-20,한,암,,54.5,유병복,김진영a,455
291,부경,2006-01-20,한,암,,50,김길중,김봉겸,445
292,부경,2006-01-20,한,암,,54,한상복,조영석,470
293,부경,2006-01-20,한,암,,51,강병은,신상웅,420
294,부경,2006-01-20,한,암,,50,이정표,박진주,381
295,부경,2006-01-20,한,암,,53,임금만,이성기,449
296,부경,2006-01-20,한,암,,51,강형곤,김욱수,424
297,부경,2006-01-20,한,암,,49,오문식,여성숙,405
298,부경,2006-01-20,한,암,,49,고홍석,배동성,467
299,부경,2006-01-20,한,암,,53,한상복,민우식,463
300,부경,2006-01-20,한,암,,53,백광열,강훈표,457
301,부경,2006-01-20,한,암,,49,백광열,고재완,476
302,부경,2006-01-20,한,암,,49,김길중,김기명,489
303,부경,2006-01-20,한,암,,54,한상복,강성호,437
304,부경,2006-01-20,한,암,,53,김병학,이북동,445
305,부경,2006-01-20,미,암,,52,김영관,조재섭,436
306,부경,2006-01-20,미,암,,55,조용배,허도행,487
307,부경,2006-01-20,한,암,,55,김병학,한정협,481
308,부경,2006-01-20,한,암,,55,윤주혁,곽정주,423
309,부경,2006-01-20,한,암,,50,양귀선,이성님,418
310,부경,2006-01-20,한,암,,50,장세한,유상호,415
311,부경,2006-01-20,미,수,,57,김남중,김영옥,437
312,부경,2006-01-20,한,수,,56,백광열,최원호,493
313,부경,2006-01-20,한,수,,54,백광열,장재원,550
314,부경,2006-01-20,한,암,,54,양귀선,이성님,492
315,부경,2006-01-20,한,암,,55,김성현,조영자,430
316,부경,2006-01-20,한,암,,53,양귀선,서용철,420
317,부경,2006-01-20,한,암,,54,장세한,이유완,469
318,부경,2006-01-20,한,암,,56,김재섭,송문관,480
319,부경,2006-01-20,한,암,,52,민장기,김대신,451
320,부경,2006-01-20,한,암,,55.5,오문식,유상호,468
321,부경,2006-01-20,한,암,,54,장세한,양정두,470
322,부경,2006-01-20,미,암,,50,김상석,전종섭,440
323,부경,2006-01-20,미,암,,50,이정표,박수영,400
324,부경,2006-01-20,미,암,,53,김창옥,서귀포시축협,430
325,부경,2006-01-20,미,암,,53,민장기,홍태수,473
326,부경,2006-01-20,미,암,,51,강형곤,류종완,449
327,부경,2006-01-20,호,암,,54,김성현,전우석,466
328,부경,2006-01-20,일,암,,51,백광열,임종아,467
329,부경,2006-01-20,미,암,,50,오문식,유상호,418
330,부경,2006-01-20,미,암,,49,김영관,김승범,430
331,부경,2006-01-20,미,암,,50,김남중,이예은,437
332,부경,2006-01-20,미,암,,49,유병복,(주)넓은,451
333,부경,2006-01-20,뉴,거,,52,강병은,김병완,440
334,부경,2006-01-20,미,암,,56,강병은,임정수,475
335,부경,2006-01-20,한,암,,55,양귀선,김영옥,514
336,부경,2006-01-20,한,암,,55,김병학,김진영b,490
337,부경,2006-01-20,호,암,,54,김남중,서한철,496
338,부경,2006-01-20,미,수,,54.5,유충열,윤지중,532
339,부경,2006-01-20,뉴,거,,51,양귀선,김용석,479
340,부경,2006-01-20,한,암,,54,김성현,김원호,420
341,부경,2006-01-20,미,수,,52,이정표,정태원,421
342,부경,2006-01-20,뉴,수,,55,김남중,이유성,505
343,부경,2006-01-20,미,암,,53,김성현,서귀포시축협,490
344,부경,2006-01-20,미,암,,49,오문식,박정배,437
345,부경,2006-01-20,한,암,,49,조용배,함관보,395
346,부경,2006-01-20,한,수,,54,김상석,전종섭,483
347,부경,2006-01-20,한,수,,54,한상복,변공민,468
348,부경,2006-01-20,한,수,,53,김길중,박진주,525
349,부경,2006-01-20,미,수,,55,유충열,이병일,440
350,부경,2006-01-20,미,수,,54,최기홍,이용우,498
351,부경,2006-01-20,일,수,,54,김영관,유영상,489
352,부경,2006-01-20,일,수,,52,강형곤,김진영a,477
353,부경,2006-01-20,미,수,,51,김영관,태희종합건설,443
354,부경,2006-01-20,한,수,,53,오문식,권경준,441
355,부경,2006-01-20,미,거,,58,민장기,이원재,469
356,부경,2006-01-20,미,수,,54,백광열,장재원,463
357,부경,2006-01-20,한,수,,52,김상석,김진영a,478
358,부경,2006-01-20,한,수,,56,민장기,이원재,519
359,부경,2006-01-20,미,수,,54,유병복,임용근,443
360,부경,2006-01-20,한,수,,56,김영관,류용상,503
361,부경,2006-01-20,한,수,,55,민장기,송달섭,530
362,부경,2006-01-20,한,수,,58,김상석,전종섭,465
363,부경,2006-01-20,호,수,,55,이정표,강용익,473
364,부경,2006-01-20,미,거,,54,윤주혁,최영근,513
365,부경,2006-01-20,호,거,,55,한상복,조영자,446
366,부경,2006-01-20,호,거,,52,한상복,조옥희,470
367,부경,2006-01-20,한,거,,53,김남중,이원재,449
368,부경,2006-01-20,뉴,거,,53.5,임금만,김진영b,447
369,부경,2006-01-20,미,거,,53.5,김창옥,김원식,424
370,부경,2006-01-20,미,거,,52.5,오문식,곽정주,487
371,부경,2006-01-20,호,거,,54,조용배,김봉경,473
372,부경,2006-01-20,호,거,,52,김남중,임병효,479
373,부경,2006-01-20,호,수,,54,양귀선,이명희 ,485
374,부경,2006-01-20,호,수,,51,김창옥,노만석,461
375,부경,2006-01-20,한,수,,56,조용배,이윤구,471
376,부경,2006-01-20,한,수,,54,김남중,여익구,454
377,부경,2006-01-20,한,수,,54,윤주혁,변미영,482
378,부경,2006-01-20,호,수,,53,임금만,김용부,461
379,부경,2006-01-20,미,수,,52,장세한,이유완,417
380,부경,2006-01-20,호,수,,54,강병은,정명균,515
381,부경,2006-01-20,호,수,,51,유병복,이북동,453
382,부경,2006-01-20,호,수,,54.5,윤주혁,임용근,428
383,부경,2006-01-20,한,수,,56,최기홍,나현문,498
384,부경,2006-01-20,호,수,,50,유병복,강용익,501
385,부경,2006-01-20,미,암,,52,이정표,박성배,445
386,부경,2006-01-20,미,암,,55,김창옥,김성봉,462
387,부경,2006-01-20,미,암,,56,김상석,강복실,418
388,부경,2006-01-20,미,암,,55,임금만,이헌주,420
389,부경,2006-01-20,한,암,,51,임금만,김진영b,453
390,부경,2006-01-20,한,암,,55,강병은,박영진,467
391,부경,2006-01-20,한,암,,54,김남중,여익구,460
392,부경,2006-01-20,한,암,,51,유충열,탐라유통,426
393,부경,2006-01-20,한,암,,54,조용배,김준희,450
394,부경,2006-01-20,미,암,,54,임금만,김원구,380
395,부경,2006-01-20,미,암,,49,김남중,서한철,470
396,부경,2006-01-20,호,암,,54,장세한,이예은,479
397,부경,2006-01-20,미,암,,54,김병학,탐라유통,446
398,부경,2006-01-20,미,암,,50,장세한,이동훈,407
399,부경,2006-01-20,미,암,,54,민장기,김대신,433
400,부경,2006-01-20,미,암,,49,유충열,김원구,394
401,부경,2006-01-20,호,암,,52,백광열,이혜란,449
402,부경,2006-01-20,한,암,,49,고홍석,오완석,430
403,부경,2006-01-20,한,암,,49,이정표,김중길,403
404,부경,2006-01-20,한,암,,51,백광열,고재완,457
405,부경,2006-02-03,호,암,,50,양귀선,고경현,484
406,부경,2006-02-03,미,암,,55,김성현,나현정,485
407,부경,2006-02-03,미,암,,54.5,고홍석,우만식,448
408,부경,2006-02-03,미,암,,53,한상복,권주순,413
409,부경,2006-02-03,미,암,,49,유병복,최원호,457
410,부경,2006-02-03,미,암,,53,김영관,남석우,457
411,부경,2006-02-03,미,암,,49,유충열,김원구,391
412,부경,2006-02-03,미,암,,53,이정표,오공학,458
413,부경,2006-02-03,호,암,,51,강형곤,류종완,446
414,부경,2006-02-03,한,암,,49,김창옥,이성기,451
415,부경,2006-02-03,한,암,,49,김상석,오영복,425
416,부경,2006-02-03,한,암,,49,강병은,박영진,472
417,부경,2006-02-03,한,암,,53,김재섭,현구연,413
418,부경,2006-02-03,한,암,,53,김성현,(주)BMC,459
419,부경,2006-02-03,한,암,,49,김영관,박광순,453
420,부경,2006-02-03,한,암,,53,김병학,최원길,436
421,부경,2006-02-03,한,암,,49,조용배,김훈,437
422,부경,2006-02-03,한,암,,53,김영관,류용상,480
423,부경,2006-02-03,한,암,,52,백광열,최원호,439
424,부경,2006-02-03,미,암,,50,양귀선,전병연,387
425,부경,2006-02-03,한,암,,50,김재섭,이원태,452
426,부경,2006-02-03,한,암,,50,장세한,이남일,439
427,부경,2006-02-03,한,거,,53,오문식,권경준,430
428,부경,2006-02-03,호,암,,49,오문식,장길순,414
429,부경,2006-02-03,호,암,,50,장세한,김원호,473
430,부경,2006-02-03,한,암,,50,유충열,탐라유통,420
431,부경,2006-02-03,일,수,,54,윤주혁,조영자,498
432,부경,2006-02-03,미,수,,50,김상석,김진영a,415
433,부경,2006-02-03,미,수,,55.5,김성현,최원호,531
434,부경,2006-02-03,미,수,,55.5,강형곤,류종완,506
435,부경,2006-02-03,뉴,수,,52,김길중,탐라유통,529
436,부경,2006-02-03,호,암,,51,고홍석,정완모,482
437,부경,2006-02-03,미,암,,56,장세한,전우석,450
438,부경,2006-02-03,한,암,,53,한상복,민우식,449
439,부경,2006-02-03,한,암,,49,김남중,서한철,413
440,부경,2006-02-03,한,암,,53,장세한,이병일,483
441,부경,2006-02-03,한,암,,54,윤주혁,서삼석,438
442,부경,2006-02-03,한,암,,54,임금만,유상호,443
443,부경,2006-02-03,미,암,,50,김영관,구영본,418
444,부경,2006-02-03,미,암,,52,양귀선,이성님,454
445,부경,2006-02-03,한,수,,54,장세한,이유완,476
446,부경,2006-02-03,한,거,,53,김재섭,씨큐리티코리아,460
447,부경,2006-02-03,한,암,,51,유병복,권주순,412
448,부경,2006-02-03,미,암,,51,양귀선,전영환,426
449,부경,2006-02-03,뉴,암,,50,강형곤,문원배,445
450,부경,2006-02-03,일,암,,50,김병학,김대욱,423
451,부경,2006-02-03,미,암,,50,김길중,강용익,399
452,부경,2006-02-03,호,암,,50,김재섭,임용근,436
453,부경,2006-02-03,미,암,,49,김길중,김기명,426
454,부경,2006-02-03,미,암,,54,최기홍,이예은,453
455,부경,2006-02-03,일,암,,49,김상석,이임보,423
456,부경,2006-02-03,호,암,,50,유충열,강용익,0
457,부경,2006-02-03,미,암,,50,김길중,김의기,464
458,부경,2006-02-03,일,암,,49,김성현,(주)BMC,464
459,부경,2006-02-03,한,암,,53,임금만,조미선,440
460,부경,2006-02-03,한,암,,49,유충열,옥치성,404
461,부경,2006-02-03,한,암,,53,한상복,조옥희,443
